660,1352
1640,2156
2400,2977
3228,3736
4006,4535
4817,5246
5552,5932
6303,6778
7014,7526
7791,8375
8680,9177
9432,9969
10192,10719
11663,12433
12720,13179
13481,13936
14257,14984
14265,14984
15237,15715
15962,16404
