Time,Q1,Q2,Q3,Q4,Q5,Q6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,x,y,z,xdot,ydot,zdot,FT1,FT2,FT3,FT4,FT5,FT6,handle_pos1,handle_pos2,mag11, mag12, mag21,mag22,f1,f2, dxl_pos1, dxl_pos2
22:35:17:129096,-0.523634,-0.174446,1.65808,0,1.29154,1.83268,0.00437822,0.00439152,0.00399324,-7.97278e-05,0.000398288,0.00439953,0.311382,-0.179791,0.230806,-0.000505692,0.00208855,0.000384112,4.17,-1,-0.82,0.081,-0.116,0.082,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:134199,-0.523651,-0.174446,1.65808,0,1.29154,1.83268,0.00864684,0.00865203,0.00795891,-0.000157619,0.000693117,0.00868896,0.311386,-0.179793,0.230806,-0.00099882,0.00412488,0.000729786,3.34,-0.84,-0.87,0.085,-0.118,0.0840001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:139206,-0.523651,-0.174446,1.65808,0,1.29154,1.83268,0.0119097,0.0120437,0.0108926,-0.000217095,0.00115108,0.0119677,0.311383,-0.179799,0.230806,-0.00140006,0.00569554,0.00107074,3.34,-0.84,-0.87,0.085,-0.118,0.0840001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:144319,-0.523651,-0.174446,1.6581,0,1.29153,1.8327,0.0150912,0.0153314,0.0138167,-0.000275088,0.00151474,0.0151647,0.311383,-0.179799,0.230806,-0.00179126,0.00722693,0.00137759,2.68,0.220001,-0.849999,0.092,-0.135,0.092,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:149323,-0.523634,-0.174446,1.65812,0,1.29153,1.8327,0.0181345,0.0167917,0.0146374,-0.000330564,0.00215423,0.0182229,0.311382,-0.179798,0.2308,-0.00164264,0.00838992,0.0016547,2.68,0.220001,-0.849999,0.092,-0.135,0.092,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:154439,-0.523634,-0.174446,1.65815,0,1.29153,1.83275,0.0211021,0.0181997,0.0154892,-0.000384275,0.00271048,0.0212048,0.31138,-0.17979,0.230795,-0.00149776,0.00952383,0.00190411,3.15,0.329998,-0.95,0.085,-0.138,0.0940001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:159441,-0.523616,-0.174446,1.65822,0,1.29153,1.83281,0.0246456,0.0197908,0.0164809,-0.000447912,0.00330995,0.0247653,0.311371,-0.179784,0.230785,-0.00130211,0.0108648,0.00217737,3.15,0.329998,-0.95,0.085,-0.138,0.0940001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:164555,-0.523599,-0.174428,1.65832,0,1.29153,1.83291,0.0281011,0.0213264,0.0174981,-0.000508665,0.00382834,0.0282371,0.311354,-0.179768,0.230764,-0.00111128,0.0121722,0.00242335,3.59,-0.639999,-0.95,0.086,-0.127,0.099,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:169564,-0.523564,-0.174428,1.65845,0,1.29153,1.833,0.0313255,0.0242709,0.0203286,-0.000564194,0.00394231,0.0314763,0.311328,-0.179745,0.230739,-0.0014099,0.013667,0.00263561,3.59,-0.639999,-0.95,0.086,-0.127,0.099,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:174680,-0.523494,-0.174411,1.65859,0,1.29154,1.8331,0.0344699,0.0271291,0.023127,-0.000616438,0.00400209,0.0346347,0.311301,-0.179715,0.230702,-0.00170092,0.0151245,0.0028268,3.27,-0.860001,-0.84,0.096,-0.119,0.095,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:179736,-0.523424,-0.174393,1.65876,0,1.29154,1.83324,0.036993,0.0299024,0.0260743,-0.000656195,0.00382811,0.0371685,0.311271,-0.179669,0.230667,-0.00209379,0.016385,0.00294378,3.27,-0.860001,-0.84,0.096,-0.119,0.095,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:184810,-0.523337,-0.174376,1.65895,0,1.29154,1.83338,0.0394543,0.0325992,0.0289683,-0.000693404,0.00363094,0.0396398,0.311235,-0.179619,0.230621,-0.00247667,0.0176141,0.00304925,2.89,-0.279999,-1.03,0.076,-0.124,0.0880001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:189855,-0.523232,-0.174341,1.65914,0,1.29154,1.83354,0.0418,0.0343423,0.0304047,-0.000727035,0.00393757,0.0419945,0.311197,-0.179561,0.23057,-0.00256136,0.018623,0.00324516,2.89,-0.279999,-1.03,0.076,-0.124,0.0880001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:194961,-0.523128,-0.174306,1.6593,0,1.29154,1.83371,0.0440889,0.0360293,0.0318389,-0.000759647,0.0041905,0.0442923,0.311162,-0.179497,0.230525,-0.00264378,0.0196068,0.00342162,2.78,0.0900002,-1.22,0.059,-0.132,0.0910001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:200081,-0.522988,-0.174254,1.65942,0,1.29156,1.8339,0.046447,0.0372208,0.0324018,-0.000794367,0.00481908,0.0466596,0.311136,-0.179439,0.230491,-0.0025404,0.0205115,0.00367861,2.78,0.0900002,-1.22,0.059,-0.132,0.0910001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:205092,-0.522848,-0.174219,1.65955,0,1.29156,1.83413,0.0487483,0.0383656,0.0329944,-0.0008293,0.00537115,0.0489703,0.311123,-0.179374,0.230473,-0.00243948,0.0213936,0.00390997,2.16,0.630001,-1.05,0.05,-0.141,0.085,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:210078,-0.522709,-0.174149,1.65969,0,1.29158,1.83438,0.0506149,0.038329,0.0325085,-0.000856461,0.00582048,0.0508443,0.311113,-0.17931,0.230449,-0.00207001,0.0219428,0.00403958,2.16,0.630001,-1.05,0.05,-0.141,0.085,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:215196,-0.522569,-0.174097,1.65981,0,1.2916,1.83467,0.0524369,0.038285,0.0320561,-0.000882531,0.00622898,0.0526732,0.311095,-0.179242,0.230433,-0.00170963,0.0224782,0.00415626,2.27,-0.0100021,-0.66,0.048,-0.14,0.082,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:220331,-0.522394,-0.174009,1.65991,0,1.2916,1.835,0.0538983,0.0389209,0.0331424,-0.000902234,0.0057785,0.05414,0.311081,-0.179176,0.230415,-0.00167524,0.0230538,0.00406143,2.27,-0.0100021,-0.66,0.048,-0.14,0.082,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:225322,-0.52222,-0.173922,1.66004,0,1.29161,1.83535,0.0553266,0.0395431,0.0341784,-0.000925138,0.00536472,0.0555744,0.311081,-0.179104,0.230415,-0.00164153,0.0236151,0.00397609,2.72,-1.2,-0.26,0.08,-0.127,0.086,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:231188,-0.522011,-0.173817,1.66016,0,1.29165,1.8357,0.0564363,0.0417272,0.0377815,-0.000940609,0.00394573,0.0566883,0.311073,-0.179027,0.23041,-0.00220029,0.0243865,0.00368928,2.72,-1.2,-0.26,0.08,-0.127,0.086,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:235455,-0.521801,-0.173695,1.6603,0,1.29165,1.83603,0.0575223,0.0438699,0.0412357,-0.000955569,0.00263419,0.0577783,0.311067,-0.178937,0.230411,-0.00274488,0.0251387,0.00343122,2.1,-1.51,0.110001,0.109,-0.08,0.0900002,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:240556,-0.521574,-0.173556,1.66047,0,1.29167,1.83635,0.0576092,0.0457723,0.0449381,-0.000955966,0.000834148,0.0578653,0.311063,-0.178848,0.230413,-0.00342864,0.025561,0.00301433,2.1,-1.51,0.110001,0.109,-0.08,0.0900002,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:245681,-0.521312,-0.173381,1.66068,0,1.29167,1.83663,0.0576977,0.0476491,0.0484665,-0.000954286,-0.000817385,0.0579533,0.311049,-0.178746,0.230411,-0.00409523,0.0259727,0.0026392,1.55,-1.1,-0.11,0.066,-0.074,0.107,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:250678,-0.521016,-0.173206,1.66098,0,1.29167,1.83687,0.0574033,0.0487175,0.0505001,-0.000947325,-0.00178263,0.0576571,0.311034,-0.178629,0.230411,-0.00454216,0.0260998,0.00241659,1.55,-1.1,-0.11,0.066,-0.074,0.107,0.0017,-0.0022,0.0163782,0.0129782,0.0124782,0.0168782,-1.34268,1.75351,952,952
22:35:17:255838,-0.520736,-0.172997,1.66127,0,1.29167,1.83712,0.05712,0.0497694,0.0524375,-0.000935399,-0.00266815,0.0573706,0.311001,-0.178487,0.230385,-0.00497795,0.0262236,0.00221635,1.56,-1.33,-0.7,0.053,-0.106,0.105,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:260835,-0.52044,-0.172753,1.66159,0,1.29167,1.83738,0.056697,0.0513226,0.0539119,-0.000923322,-0.00258929,0.0569444,0.310964,-0.17835,0.230372,-0.00552185,0.0263518,0.00232958,1.56,-1.33,-0.7,0.053,-0.106,0.105,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:265976,-0.52016,-0.172526,1.66187,0,1.29167,1.83769,0.0562884,0.0528298,0.055366,-0.000912574,-0.00253628,0.056533,0.310924,-0.178205,0.230366,-0.00605217,0.0264767,0.00243155,1.77,-0.52,-0.88,0.052,-0.116,0.095,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:271074,-0.519881,-0.172299,1.66215,0,1.29167,1.83804,0.0567127,0.0535389,0.0555725,-0.000916378,-0.00203367,0.0569583,0.310892,-0.178071,0.230364,-0.00616526,0.0267036,0.00261802,1.77,-0.52,-0.88,0.052,-0.116,0.095,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:276085,-0.519619,-0.172072,1.66248,0,1.29167,1.83841,0.0571277,0.0542191,0.0558072,-0.000919958,-0.00158806,0.0573744,0.310859,-0.177937,0.230362,-0.00627544,0.0269248,0.00278588,2.34,0.5,-0.62,0.00599998,-0.124,0.099,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:281080,-0.519305,-0.171845,1.66283,0,1.29167,1.83869,0.0589446,0.0539371,0.0553658,-0.000942805,-0.00142867,0.0591974,0.310809,-0.1778,0.230344,-0.00587051,0.0274235,0.0028117,2.34,0.5,-0.62,0.00599998,-0.124,0.099,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:286199,-0.518991,-0.171618,1.66321,0,1.29167,1.83893,0.0607205,0.0536564,0.0549347,-0.000963481,-0.00127825,0.0609788,0.310763,-0.177644,0.230321,-0.00547572,0.0279098,0.00283497,1.37,0.380001,-0.13,-0.011,-0.118,0.1,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:291195,-0.518677,-0.171339,1.66351,0,1.29167,1.83914,0.0611799,0.0526687,0.0544832,-0.000960788,-0.00181455,0.0614376,0.310707,-0.177483,0.230288,-0.00514848,0.0278972,0.00261385,1.37,0.380001,-0.13,-0.011,-0.118,0.1,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:296314,-0.51838,-0.171025,1.66374,0,1.29167,1.83937,0.0616295,0.0517179,0.0539984,-0.000966728,-0.00228054,0.0618889,0.310674,-0.177335,0.230299,-0.00482949,0.027885,0.00241484,0.45,-0.540001,0.31,0.053,-0.09,0.0910001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:301311,-0.518066,-0.170711,1.66393,0,1.29165,1.83965,0.0602964,0.0511052,0.054607,-0.000951292,-0.00350184,0.0605516,0.310657,-0.177203,0.230344,-0.00497632,0.0274121,0.00201313,0.45,-0.540001,0.31,0.053,-0.09,0.0910001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:306437,-0.517752,-0.170396,1.66414,0,1.29165,1.83994,0.0589969,0.0505299,0.0551246,-0.000939367,-0.00459476,0.0592488,0.310656,-0.177073,0.230399,-0.00511948,0.026951,0.00165154,0.22,0.200001,0.68,0.058,-0.112,0.0829999,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:311437,-0.517438,-0.170152,1.6644,0,1.29165,1.84026,0.0579635,0.0487991,0.05474,-0.000929232,-0.00594092,0.0582127,0.310647,-0.176938,0.230449,-0.00488677,0.0263845,0.00114693,0.22,0.200001,0.68,0.058,-0.112,0.0829999,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:316554,-0.517141,-0.169925,1.6647,0,1.29165,1.84052,0.0569531,0.0471393,0.0542745,-0.000911998,-0.00713526,0.0571976,0.310624,-0.176796,0.230459,-0.00465989,0.0258321,0.00069278,0.820001,1.56,0.39,-0.000999987,-0.149,0.0970001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:321544,-0.516844,-0.169698,1.66503,0,1.29163,1.8408,0.0576525,0.0444379,0.0518904,-0.000919014,-0.0074525,0.0578989,0.310589,-0.176654,0.230451,-0.00376025,0.0255937,0.000435825,0.820001,1.56,0.39,-0.000999987,-0.149,0.0970001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:326712,-0.516548,-0.169471,1.66534,0,1.29161,1.84115,0.0583344,0.0418174,0.0495178,-0.000924591,-0.00770039,0.0585824,0.310548,-0.176509,0.230433,-0.00288311,0.0253613,0.000204526,1.03,0.75,0.37,0.043,-0.11,0.086,0.0017,-0.0022,0.016362,0.012962,0.0124945,0.0168945,-1.34636,1.74872,951,953
22:35:17:331719,-0.516268,-0.16921,1.6656,0,1.29158,1.8416,0.0586926,0.0403974,0.0484962,-0.000926014,-0.00809873,0.0589411,0.310512,-0.176366,0.230421,-0.00243283,0.0252403,1.97291e-07,1.03,0.75,0.37,0.043,-0.11,0.086,0.0017,-0.0022,0.0163782,0.0129782,0.0124945,0.0168945,-1.34268,1.74872,952,953
22:35:17:336841,-0.515972,-0.168965,1.66583,0,1.29156,1.84204,0.0590421,0.0390252,0.0474614,-0.000933686,-0.00843619,0.0592926,0.31049,-0.176239,0.230437,-0.00199371,0.0251223,-0.000183692,0.73,-0.799999,0.52,0.179,0.005,0.0570002,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:341949,-0.515658,-0.168738,1.66604,0,1.29154,1.84233,0.0579339,0.0392946,0.0486213,-0.00091825,-0.00932673,0.0581803,0.310477,-0.17611,0.230456,-0.0023397,0.024858,-0.000433334,0.73,-0.799999,0.52,0.179,0.005,0.0570002,0.0016,-0.0022,0.016262,0.013062,0.0124782,0.0168782,-1.2652,1.75351,951,952
22:35:17:346968,-0.515326,-0.168546,1.6663,0,1.29153,1.84251,0.0568535,0.0395706,0.049705,-0.000903199,-0.0101345,0.0570958,0.310473,-0.175979,0.230475,-0.00267705,0.0246003,-0.00065803,0.16,0.23,-0.52,0.059,-0.00800002,0.075,0.0016,-0.0022,0.016262,0.013062,0.0124782,0.0168782,-1.2652,1.75351,951,952
22:35:17:352085,-0.515012,-0.168372,1.6666,0,1.29151,1.84272,0.055814,0.0386382,0.0474684,-0.000883644,-0.00883023,0.0560511,0.310458,-0.175835,0.230465,-0.00249844,0.024067,-0.000331331,0.16,0.23,-0.52,0.059,-0.00800002,0.075,0.0016,-0.0022,0.016262,0.013062,0.0124782,0.0168782,-1.2652,1.75351,951,952
22:35:17:357070,-0.514733,-0.168215,1.66693,0,1.29146,1.84298,0.054799,0.0377116,0.045351,-0.000861623,-0.00763936,0.0550302,0.31043,-0.17569,0.230439,-0.00232428,0.0235471,-3.73081e-05,1.05,1.5,-1.63,-0.127,-0.145,0.1,0.0016,-0.0022,0.016262,0.013062,0.0124782,0.0168782,-1.2652,1.75351,951,952
22:35:17:362186,-0.514453,-0.168058,1.66724,0,1.29137,1.84328,0.0557886,0.0363092,0.0408621,-0.000870087,-0.00455287,0.0560222,0.310394,-0.175555,0.230396,-0.00152605,0.0234883,0.000787262,1.05,1.5,-1.63,-0.127,-0.145,0.1,0.0017,-0.0022,0.016262,0.013062,0.0124782,0.0168782,-1.2652,1.75351,951,952
22:35:17:367208,-0.514191,-0.167901,1.66747,0,1.29128,1.84356,0.056753,0.0348952,0.0366397,-0.000881037,-0.00174441,0.0569897,0.310371,-0.175428,0.230359,-0.00074772,0.023431,0.00152935,1.85,0.0900002,-1.17,-0.057,-0.11,0.0910001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:372319,-0.513947,-0.167726,1.66763,0,1.29123,1.84382,0.0576993,0.0355299,0.0359476,-0.000896815,-0.000417694,0.0579402,0.310368,-0.175319,0.230348,-0.000690159,0.0237744,0.00195516,1.85,0.0900002,-1.17,-0.057,-0.11,0.0910001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:377307,-0.51365,-0.167552,1.66773,0,1.29121,1.84408,0.058622,0.0361251,0.035352,-0.000915423,0.00077311,0.058868,0.310375,-0.175223,0.230364,-0.000634058,0.0241093,0.00233836,0.13,-0.939999,-0.139999,0.089,0.011,0.0540001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:382425,-0.513371,-0.167395,1.6678,0,1.29121,1.84441,0.0566832,0.0363481,0.036191,-0.000890286,0.00015709,0.0569225,0.310397,-0.175114,0.230395,-0.00108898,0.0235728,0.00216785,0.13,-0.939999,-0.139999,0.089,0.011,0.0540001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:387426,-0.513074,-0.167237,1.66791,0,1.29123,1.84481,0.0547914,0.0365768,0.0369798,-0.000865543,-0.000402945,0.0550239,0.310423,-0.175014,0.23043,-0.00153253,0.0230497,0.00201435,-0.589999,0.419998,-0.26,0.073,-0.031,0.0450001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:392539,-0.512795,-0.167063,1.66803,0,1.29123,1.84523,0.0530014,0.0347335,0.0349907,-0.000839195,-0.000257182,0.0532269,0.310439,-0.174902,0.230454,-0.00128648,0.0221791,0.00194789,1.24,2.51,-0.349999,-0.047,-0.128,0.066,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:397545,-0.512533,-0.166888,1.6682,0,1.29121,1.84549,0.0549682,0.0316968,0.0313727,-0.000873329,0.000324018,0.0552027,0.31045,-0.174794,0.23048,-5.92089e-07,0.0222437,0.00194016,1.24,2.51,-0.349999,-0.047,-0.128,0.066,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:402702,-0.512254,-0.166714,1.6684,0,1.29121,1.84562,0.0568852,0.0287358,0.0278441,-0.00090482,0.000891702,0.0571283,0.310447,-0.174685,0.23049,0.00125314,0.0223066,0.00193323,1.54,1.52,0.35,0.055,-0.146,0.0280001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:407836,-0.511957,-0.166522,1.66859,0,1.29119,1.84576,0.0584399,0.026964,0.026953,-0.000928492,1.09855e-05,0.0586893,0.310438,-0.174566,0.230495,0.0019854,0.0225164,0.00156931,1.54,1.52,0.35,0.055,-0.146,0.0280001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:412843,-0.511643,-0.166365,1.6688,0,1.29119,1.84598,0.0599572,0.0252552,0.0260139,-0.000953684,-0.000758703,0.0602134,0.310436,-0.174443,0.230507,0.00269924,0.022721,0.00124178,0.0600004,-0.16,0.84,0.216,-0.021,0.00500011,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:417942,-0.511294,-0.166225,1.66897,0,1.29119,1.84624,0.058439,0.0244367,0.0268823,-0.000926357,-0.00244553,0.0586879,0.310428,-0.174311,0.2305,0.00255739,0.02218,0.000696368,0.0600004,-0.16,0.84,0.216,-0.021,0.00500011,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:422951,-0.51098,-0.166086,1.66913,0,1.29119,1.84651,0.0569581,0.0236678,0.0276254,-0.00090081,-0.00395764,0.0572001,0.310438,-0.174174,0.230498,0.00241907,0.0216525,0.000205496,-2.11,2.7,0.21,0.084,0.00400007,0.0480001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:427944,-0.510701,-0.165963,1.66929,0,1.29119,1.84682,0.0548049,0.0182923,0.0215286,-0.000865763,-0.00323636,0.0550375,0.310445,-0.17405,0.230501,0.00370845,0.0200537,0.000105666,-2.11,2.7,0.21,0.084,0.00400007,0.0480001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:433068,-0.510439,-0.165876,1.66944,0,1.29118,1.84717,0.0527006,0.0130592,0.0155706,-0.00083061,-0.00251136,0.0529238,0.310447,-0.173937,0.230497,0.00496556,0.0184949,1.57599e-05,-0.999999,4.26,-0.51,-0.119,-0.148,0.082,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:438074,-0.510177,-0.165771,1.6696,0,1.29118,1.84754,0.0530994,0.00711562,0.00749031,-0.00083401,-0.000374694,0.0533235,0.310451,-0.173832,0.230482,0.00696714,0.0175315,0.000300912,-0.999999,4.26,-0.51,-0.119,-0.148,0.082,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:443180,-0.509933,-0.165702,1.66974,0,1.29116,1.84792,0.0534853,0.00130386,-0.000333897,-0.000837161,0.00163776,0.0537103,0.31045,-0.173725,0.230472,0.00891865,0.016592,0.000557443,0.0500002,2.45,-0.04,-0.049,-0.175,0.059,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:448315,-0.509654,-0.165649,1.66979,0,1.29116,1.8483,0.0539079,-0.00167627,-0.00383107,-0.000840839,0.00215479,0.0541339,0.310456,-0.173629,0.230455,0.00992035,0.0162004,0.000537558,0.0500002,2.45,-0.04,-0.049,-0.175,0.059,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:453307,-0.509374,-0.165614,1.66981,0,1.29114,1.84865,0.0543164,-0.00458341,-0.00724726,-0.000847217,0.00266385,0.0545442,0.310488,-0.173533,0.230458,0.010897,0.0158184,0.000519664,-1.09,1.01,0.92,0.108,-0.039,0.017,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:458421,-0.509095,-0.165597,1.66981,0,1.29114,1.84888,0.052303,-0.0068261,-0.00822641,-0.000817718,0.00140031,0.0525228,0.310535,-0.173445,0.230466,0.0111346,0.0148737,1.83622e-05,-1.09,1.01,0.92,0.108,-0.039,0.017,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:463431,-0.508816,-0.165597,1.66981,0,1.29114,1.84905,0.0503381,-0.00898378,-0.00927427,-0.000787914,0.00029049,0.0505498,0.310583,-0.173358,0.230472,0.0113662,0.0139526,-0.000432798,-0.38,0.00999832,0.780001,0.072,-0.023,0.0139999,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:468540,-0.508572,-0.165597,1.66981,0,1.29116,1.84923,0.0486123,-0.00932398,-0.00850846,-0.000760897,-0.000815521,0.0488169,0.310631,-0.173272,0.230472,0.0110918,0.0134109,-0.000778021,-0.38,0.00999832,0.780001,0.072,-0.023,0.0139999,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:473578,-0.508345,-0.165597,1.66981,0,1.29116,1.84942,0.04693,-0.00963407,-0.00782388,-0.000733713,-0.00181018,0.0471272,0.31067,-0.173194,0.230472,0.0108243,0.0128828,-0.00108872,0.89,1.04,0.150001,-0.016,-0.076,0.0340002,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:478539,-0.5081,-0.165597,1.66979,0,1.29116,1.84961,0.0475767,-0.0100601,-0.00846068,-0.000743821,-0.00159942,0.0477766,0.310709,-0.173123,0.230472,0.0110754,0.0130044,-0.00105126,0.89,1.04,0.150001,-0.016,-0.076,0.0340002,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:483711,-0.507838,-0.165597,1.66979,0,1.29114,1.8498,0.0482066,-0.0104788,-0.00907604,-0.000754542,-0.00140279,0.0484094,0.310756,-0.17305,0.230477,0.0113202,0.0131229,-0.00101753,0.440001,1.17,-0.0799999,0.00300002,-0.089,0.0220001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:488820,-0.507559,-0.165597,1.66979,0,1.29114,1.85005,0.0483512,-0.0112572,-0.0105091,-0.00075769,-0.000748035,0.0485549,0.310805,-0.172971,0.230477,0.0116219,0.0130143,-0.000869683,0.440001,1.17,-0.0799999,0.00300002,-0.089,0.0220001,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:493821,-0.507262,-0.165614,1.66979,0,1.29114,1.85035,0.0484915,-0.0120256,-0.0118801,-0.000759887,-0.000145434,0.0486958,0.310854,-0.172884,0.230477,0.0119161,0.0129085,-0.00073662,0.13,0.579998,-0.21,0.05,-0.027,0.00300002,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
22:35:17:499064,-0.507001,-0.165614,1.66979,0,1.29112,1.85068,0.0478358,-0.012227,-0.0127396,-0.000748743,0.000512515,0.048037,0.310905,-0.172792,0.230471,0.0119069,0.0126511,-0.000554627,0.13,0.579998,-0.21,0.05,-0.027,0.00300002,0.0017,-0.0022,0.016362,0.012962,0.0124782,0.0168782,-1.34636,1.75351,951,952
