Time,Q1,Q2,Q3,Q4,Q5,Q6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,x,y,z,xdot,ydot,zdot,FT1,FT2,FT3,FT4,FT5,FT6,handle_pos1,handle_pos2,mag11, mag12, mag21,mag22,f1,f2, dxl_pos1, dxl_pos2
22:34:15:729989,-0.522656,-0.174323,1.65764,0,1.29208,1.83349,0.0207992,0.00696684,0.00556392,-0.000378699,0.00140292,0.0209002,0.31157,-0.179501,0.230964,0.00170481,0.00754831,0.000836421,1.97,0.82,-0.0799999,0.045,-0.107,0.0410001,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:735007,-0.522604,-0.174271,1.65766,0,1.29208,1.83356,0.0216979,0.00667771,0.00537107,-0.000395849,0.00130664,0.0218035,0.311567,-0.179492,0.230978,0.00194369,0.00777884,0.000790379,2.53,0.140003,-0.43,0.039,-0.105,0.046,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:739995,-0.522569,-0.174236,1.65768,0,1.29208,1.83363,0.0227122,0.0077524,0.00623944,-0.00041518,0.00151296,0.022823,0.31157,-0.179472,0.230991,0.00181608,0.0082678,0.000916276,2.53,0.140003,-0.43,0.039,-0.105,0.046,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:745109,-0.522517,-0.174201,1.6577,0,1.29208,1.83373,0.0236251,0.00871972,0.00702112,-0.000432297,0.0016986,0.0237404,0.311571,-0.179458,0.230999,0.00170127,0.00870787,0.00102958,2.9,-0.75,-0.8,0.035,-0.1,0.063,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:750111,-0.522464,-0.174184,1.6577,0,1.29208,1.83383,0.0242733,0.0110534,0.00888971,-0.000444598,0.0021637,0.0243919,0.311575,-0.179439,0.231006,0.00115026,0.00929053,0.00130809,2.9,-0.75,-0.8,0.035,-0.1,0.063,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:755244,-0.522412,-0.174149,1.6577,0,1.29208,1.83394,0.0248568,0.0131534,0.0105711,-0.000455738,0.00258227,0.0249783,0.311584,-0.179422,0.231012,0.000654413,0.00981496,0.00155874,2.69,-1,-0.73,0.046,-0.099,0.063,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:760228,-0.522325,-0.174114,1.65771,0,1.29208,1.83408,0.0249511,0.0151697,0.0123585,-0.000458368,0.00281113,0.0250733,0.311592,-0.179405,0.231025,8.37457e-05,0.0101817,0.00174831,2.69,-1,-0.73,0.046,-0.099,0.063,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:765383,-0.522255,-0.174062,1.65773,0,1.2921,1.8342,0.0250371,0.0169833,0.0139658,-0.000460403,0.00301749,0.0251599,0.311603,-0.179375,0.231032,-0.00042979,0.0105117,0.0019189,2.79,-0.849998,-0.58,0.068,-0.102,0.0450001,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:770464,-0.522168,-0.173992,1.65778,0,1.2921,1.83434,0.0253425,0.0184458,0.0154593,-0.000466478,0.00298654,0.0254668,0.311605,-0.179348,0.231046,-0.000815749,0.0108582,0.00199813,2.79,-0.849998,-0.58,0.068,-0.102,0.0450001,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:775483,-0.522098,-0.173922,1.65784,0,1.2921,1.83448,0.0256187,0.0197615,0.016802,-0.000472028,0.00295948,0.0257446,0.311605,-0.179311,0.231055,-0.00116304,0.01117,0.00206943,3.03,-0.66,-0.63,0.051,-0.09,0.033,0.0072,0.0007,0.0316095,0.0172095,0.0250769,0.0236769,-1.37931,-0.107019,1550,1548
22:34:15:780584,-0.522028,-0.173835,1.65791,0,1.29212,1.83462,0.0262939,0.0209031,0.0178728,-0.000484947,0.00303031,0.0264232,0.311602,-0.17928,0.231065,-0.00138086,0.0115708,0.00215898,3.03,-0.66,-0.63,0.051,-0.09,0.033,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:785602,-0.521958,-0.17373,1.65799,0,1.29212,1.83478,0.0269027,0.0219301,0.0188351,-0.000496175,0.00309496,0.027035,0.311589,-0.179244,0.231075,-0.00157678,0.0119316,0.00223957,2.85,-1.33,-0.83,0.038,-0.0829999,0.0339999,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:790746,-0.521871,-0.173625,1.6581,0,1.29212,1.83495,0.0267625,0.0236102,0.0202869,-0.000494072,0.00332329,0.0268941,0.311575,-0.179207,0.231087,-0.00208954,0.0121673,0.00240772,2.85,-1.33,-0.83,0.038,-0.0829999,0.0339999,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:795904,-0.521784,-0.173503,1.65822,0,1.29212,1.83513,0.0266376,0.0251215,0.0215919,-0.000491772,0.00352964,0.0267687,0.31156,-0.179162,0.231093,-0.0025509,0.0123796,0.00255905,2.05,-1.46,-0.95,0.047,-0.082,0.03,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:800863,-0.521696,-0.173381,1.65836,0,1.29212,1.8353,0.0254586,0.0261351,0.0221353,-0.000470001,0.0039998,0.0255839,0.311539,-0.179114,0.2311,-0.00303223,0.0121713,0.00275777,2.05,-1.46,-0.95,0.047,-0.082,0.03,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:805864,-0.521592,-0.173241,1.65853,0,1.29214,1.83548,0.0243983,0.0270473,0.0226236,-0.000449988,0.00442366,0.0245183,0.311513,-0.179063,0.231102,-0.00346533,0.0119838,0.00293665,1.93,-1.06,-0.87,0.035,-0.085,0.026,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:810994,-0.521469,-0.173102,1.65871,0,1.29214,1.83563,0.0235793,0.0272755,0.0224711,-0.00043359,0.00480442,0.0236949,0.311477,-0.178999,0.2311,-0.00365449,0.0117547,0.0030613,1.93,-1.06,-0.87,0.035,-0.085,0.026,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:815984,-0.52133,-0.172945,1.65892,0,1.29214,1.83577,0.0228431,0.0274805,0.0223327,-0.000419221,0.0051478,0.0229549,0.311447,-0.178931,0.231098,-0.00382469,0.0115484,0.00317352,2,-0.669998,-0.75,0.019,-0.095,0.0309999,0.0072,0.0007,0.0316095,0.0172095,0.0250769,0.0236769,-1.37931,-0.107019,1550,1548
22:34:15:821109,-0.52119,-0.172805,1.65911,0,1.29217,1.83589,0.0225407,0.0271988,0.0218398,-0.00041244,0.00535892,0.0226507,0.311411,-0.178852,0.231092,-0.00378193,0.0113971,0.00321725,2,-0.669998,-0.75,0.019,-0.095,0.0309999,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:826225,-0.521068,-0.172648,1.65925,0,1.29217,1.83602,0.0222687,0.026945,0.0213959,-0.000405446,0.00554907,0.0223768,0.311372,-0.178772,0.231085,-0.00374344,0.0112609,0.00325668,1.96,-0.609997,-0.78,0.023,-0.0829999,0.0410001,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:831223,-0.520963,-0.172508,1.65934,0,1.29221,1.83612,0.0220171,0.0266291,0.0208373,-0.00040126,0.00579186,0.0221241,0.311352,-0.17871,0.231099,-0.00367904,0.0111184,0.00330778,1.96,-0.609997,-0.78,0.023,-0.0829999,0.0410001,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:836227,-0.520859,-0.172404,1.65941,0,1.29222,1.83624,0.0217902,0.0263449,0.0203347,-0.000397521,0.00601015,0.0218962,0.311336,-0.178658,0.231123,-0.0036211,0.0109902,0.00335376,1.81,-0.279999,-0.78,0.00300002,-0.097,0.04,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:841340,-0.520771,-0.172281,1.65946,0,1.29224,1.83637,0.0216334,0.0255911,0.0192731,-0.000395045,0.00631803,0.0217387,0.311329,-0.17861,0.23114,-0.00340403,0.0107997,0.00339829,1.81,-0.279999,-0.78,0.00300002,-0.097,0.04,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:846471,-0.520667,-0.172177,1.65953,0,1.29226,1.83645,0.0214924,0.0249127,0.018317,-0.000393644,0.00659565,0.0215973,0.311324,-0.178571,0.231168,-0.00320865,0.0106282,0.00343835,1.29,0.200001,-0.37,0.00400001,-0.116,0.0350001,0.0072,0.0007,0.0316095,0.0172095,0.0250769,0.0236769,-1.37931,-0.107019,1550,1548
22:34:15:851619,-0.520562,-0.172055,1.65956,0,1.29228,1.83656,0.0210658,0.0232095,0.0168173,-0.000386207,0.00639214,0.0211687,0.311318,-0.178524,0.231185,-0.00278999,0.0102119,0.00327537,1.29,0.200001,-0.37,0.00400001,-0.116,0.0350001,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:856616,-0.52044,-0.171932,1.6596,0,1.29228,1.83664,0.0206819,0.0216762,0.0154669,-0.00038067,0.0062093,0.0207833,0.31132,-0.178482,0.231218,-0.0024132,0.00983723,0.00312867,1.53,-0.549999,0.0199995,0.038,-0.122,0.03,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:861582,-0.520318,-0.171793,1.65963,0,1.29231,1.83675,0.0201055,0.0212041,0.0160288,-0.000371886,0.00517524,0.0202046,0.31133,-0.178437,0.231251,-0.00244596,0.00961862,0.0027948,1.53,-0.549999,0.0199995,0.038,-0.122,0.03,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:866735,-0.520195,-0.171653,1.65965,0,1.29233,1.83682,0.0195872,0.0207791,0.016534,-0.00036372,0.00424509,0.0196841,0.311331,-0.178388,0.231291,-0.00247546,0.00942186,0.00249428,2.56,-1.19,-0.29,0.078,-0.111,0.0309999,0.0072,0.0007,0.0316095,0.0172095,0.0250769,0.0236769,-1.37931,-0.107019,1550,1548
22:34:15:871863,-0.520073,-0.171513,1.65967,0,1.29233,1.83691,0.0199341,0.02199,0.0184119,-0.00037233,0.00357809,0.0200332,0.311341,-0.178343,0.231336,-0.00282396,0.00976136,0.00236915,2.56,-1.19,-0.29,0.078,-0.111,0.0309999,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:876854,-0.519969,-0.171391,1.6597,0,1.29235,1.83699,0.020247,0.0230796,0.0201015,-0.000380745,0.00297809,0.0203484,0.311355,-0.1783,0.231381,-0.00313767,0.0100669,0.00225638,2.23,-0.419998,-1,0.027,-0.072,0.0510001,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:881993,-0.519881,-0.171252,1.65976,0,1.29236,1.83708,0.0206636,0.0231927,0.019349,-0.000390077,0.00384374,0.0207674,0.311358,-0.178259,0.231414,-0.00304081,0.0101798,0.00251731,2.23,-0.419998,-1,0.027,-0.072,0.0510001,0.0072,0.0007,0.0316095,0.0172095,0.0250769,0.0236769,-1.37931,-0.107019,1550,1548
22:34:15:886973,-0.519777,-0.171095,1.65983,0,1.29236,1.83717,0.021039,0.0232946,0.0186711,-0.000398692,0.00462345,0.0211451,0.311352,-0.178219,0.231448,-0.00295368,0.0102815,0.0027521,1.42,-0.0200005,-1.31,-0.028,-0.0420001,0.0569999,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:892097,-0.519672,-0.170955,1.65991,0,1.29238,1.83727,0.0206655,0.0224748,0.0164157,-0.000393486,0.00605913,0.0207702,0.311348,-0.178173,0.231484,-0.00267813,0.00996925,0.00312517,1.42,-0.0200005,-1.31,-0.028,-0.0420001,0.0569999,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:897116,-0.51955,-0.170798,1.66,0,1.29238,1.83736,0.0203294,0.0217369,0.014386,-0.000387824,0.00735093,0.0204326,0.311335,-0.178123,0.231508,-0.00243016,0.00968827,0.00346093,1.49,-0.149998,-1.04,-0.009,-0.057,0.0369999,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:902222,-0.519427,-0.170658,1.66009,0,1.29242,1.83747,0.0200225,0.0211694,0.0131375,-0.000383424,0.00803191,0.0201245,0.311329,-0.178069,0.231538,-0.00226986,0.00946921,0.00362674,1.49,-0.149998,-1.04,-0.009,-0.057,0.0369999,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:907223,-0.519323,-0.170519,1.66016,0,1.29243,1.83759,0.0197463,0.0206585,0.0120139,-0.000378489,0.00864458,0.0198469,0.311317,-0.178011,0.231562,-0.00212561,0.00927207,0.00377597,2.43,-0.0499992,-0.76,0.033,-0.0549999,0.0180001,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:912338,-0.519218,-0.170414,1.66024,0,1.29245,1.83771,0.0207201,0.0206111,0.0119849,-0.000398278,0.00862615,0.020826,0.311309,-0.177964,0.231591,-0.00194318,0.00956331,0.00376678,2.43,-0.0499992,-0.76,0.033,-0.0549999,0.0180001,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:917339,-0.519113,-0.170309,1.66033,0,1.29249,1.83783,0.0215968,0.0205682,0.011959,-0.000415126,0.0086092,0.0217072,0.311298,-0.177914,0.231602,-0.00177898,0.00982543,0.00375851,2.56,1.13,-0.97,0.012,-0.034,0.0220001,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:922458,-0.519009,-0.170222,1.66042,0,1.29254,1.83795,0.0233714,0.0192873,0.0100567,-0.000448811,0.00923052,0.0234907,0.311282,-0.177862,0.231613,-0.00104287,0.0101269,0.00386493,2.56,1.13,-0.97,0.012,-0.034,0.0220001,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:927454,-0.518904,-0.170135,1.66052,0,1.29256,1.83808,0.0249687,0.0181338,0.0083443,-0.000478119,0.00978947,0.0250958,0.311264,-0.177808,0.231618,-0.000380334,0.0103982,0.00396071,1.84,1.7,-1.13,-0.038,-0.043,0.029,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:932611,-0.518799,-0.170065,1.66063,0,1.29259,1.8382,0.025922,0.0159834,0.00516934,-0.000495428,0.0108141,0.0260537,0.311248,-0.177756,0.231618,0.000499365,0.0102829,0.00413474,1.84,1.7,-1.13,-0.038,-0.043,0.029,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:937618,-0.518694,-0.169978,1.66073,0,1.29261,1.83834,0.0267798,0.0140477,0.00231183,-0.000509876,0.0117359,0.0269153,0.311229,-0.177702,0.231612,0.00129114,0.0101791,0.00429136,1.85,1.21,-0.73,-0.016,-0.094,0.013,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:942851,-0.518572,-0.169908,1.66084,0,1.29264,1.83849,0.0272217,0.0127413,0.000955114,-0.000517303,0.0117862,0.0273592,0.311213,-0.177649,0.231612,0.001762,0.010089,0.0042284,1.85,1.21,-0.73,-0.016,-0.094,0.013,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:947868,-0.518467,-0.169838,1.66093,0,1.2927,1.83862,0.0276194,0.0115647,-0.000266661,-0.000522846,0.0118313,0.0277584,0.311197,-0.17759,0.231605,0.00218583,0.0100078,0.00417173,2.09,0.850002,-0.34,0.042,-0.117,0.00600004,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:952851,-0.518345,-0.169768,1.66098,0,1.29277,1.83874,0.0280202,0.0109472,-0.000161266,-0.000528387,0.0111085,0.0281606,0.311179,-0.177536,0.231604,0.00239052,0.0100532,0.00392185,2.09,0.850002,-0.34,0.042,-0.117,0.00600004,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:957851,-0.518223,-0.169716,1.66103,0,1.29282,1.83886,0.0283811,0.0103903,-6.7775e-05,-0.000533638,0.0104581,0.0285229,0.31117,-0.177481,0.231613,0.00257475,0.010094,0.00369697,1.93,0.830002,-0.38,0.036,-0.094,0.013,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:962998,-0.518084,-0.169681,1.66105,0,1.29287,1.83897,0.0284953,0.00981939,-0.000136949,-0.000534229,0.00995634,0.0286373,0.311165,-0.177428,0.231616,0.00273018,0.0100509,0.00351514,1.93,0.830002,-0.38,0.036,-0.094,0.013,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:968104,-0.517926,-0.169629,1.66105,0,1.29292,1.83909,0.0285977,0.00930464,-0.000200102,-0.000535107,0.00950474,0.0287399,0.311173,-0.177375,0.231623,0.00287003,0.0100122,0.0033515,1.73,1.04,-0.610001,-0.028,-0.079,0.00999999,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:973094,-0.517769,-0.169594,1.66105,0,1.29296,1.83921,0.0285914,0.0085426,-0.00101437,-0.000534981,0.00955697,0.0287336,0.311189,-0.177319,0.231641,0.00309897,0.00987823,0.00332174,2.45,1.05,-0.62,-0.035,-0.092,0.00900006,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:15:978212,-0.51763,-0.169559,1.66106,0,1.29299,1.83933,0.0294768,0.00833934,-0.00117413,-0.000551542,0.00951347,0.0296233,0.311208,-0.177265,0.231654,0.00331021,0.0101177,0.00329684,2.45,1.05,-0.62,-0.035,-0.092,0.00900006,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:983208,-0.51749,-0.169524,1.66106,0,1.29301,1.83947,0.0302738,0.00815639,-0.001318,-0.0005659,0.00947439,0.0304241,0.31122,-0.177215,0.231661,0.00350031,0.0103333,0.00327443,2.99,0.0200005,-0.34,0.022,-0.097,0.013,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:988340,-0.51735,-0.169506,1.66106,0,1.29304,1.83961,0.0309356,0.00948417,0.000854297,-0.000578827,0.00862988,0.0310893,0.311241,-0.177169,0.231673,0.00315887,0.0107964,0.00310382,2.99,0.0200005,-0.34,0.022,-0.097,0.013,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
22:34:15:993333,-0.517193,-0.169489,1.66106,0,1.29308,1.83975,0.0315314,0.0106787,0.0028088,-0.000589399,0.0078699,0.0316879,0.311258,-0.177121,0.231679,0.00285158,0.0112132,0.0029503,2.39,-0.899998,-0.3,0.078,-0.058,0.0079999,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:15:998449,-0.517036,-0.169471,1.66106,0,1.29313,1.83991,0.0306888,0.0124319,0.00546486,-0.000573082,0.00696707,0.030841,0.311278,-0.177068,0.231686,0.00211511,0.0112885,0.00278762,2.39,-0.899998,-0.3,0.078,-0.058,0.0079999,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:16:3450,-0.516879,-0.169437,1.66106,0,1.29318,1.84005,0.0299313,0.0140096,0.0078548,-0.000557841,0.00615478,0.0300794,0.311294,-0.177012,0.231692,0.0014523,0.0113562,0.00264124,2.56,-0.32,-0.71,0.015,-0.054,0.0109999,0.0072,0.0007,0.0315932,0.0171932,0.0250769,0.0236769,-1.38309,-0.107019,1549,1548
22:34:16:8607,-0.516722,-0.169402,1.66106,0,1.29322,1.84019,0.0298641,0.0150103,0.00879411,-0.000556038,0.0062162,0.0300117,0.31131,-0.176957,0.231704,0.00114259,0.0115038,0.00271826,2.56,-0.32,-0.71,0.015,-0.054,0.0109999,0.0072,0.0007,0.0316095,0.0172095,0.0250769,0.0236769,-1.37931,-0.107019,1550,1548
22:34:16:13728,-0.516565,-0.169349,1.6611,0,1.29325,1.84033,0.0298041,0.0159105,0.00963885,-0.000554915,0.00627169,0.0299513,0.31133,-0.176903,0.231716,0.000863828,0.0116366,0.00278758,2.98,0.82,-0.78,-0.062,-0.107,0.0139999,0.0072,0.0007,0.0316095,0.0172095,0.0250932,0.0236932,-1.37931,-0.106727,1550,1549
22:34:16:18727,-0.516408,-0.169297,1.66112,0,1.29327,1.84048,0.0310623,0.0156658,0.00898997,-0.000577774,0.00667582,0.0312157,0.311339,-0.176844,0.231724,0.00118247,0.0119661,0.00289199,2.98,0.82,-0.78,-0.062,-0.107,0.0139999,0.0072,0.0007,0.0315932,0.0171932,0.0250932,0.0236932,-1.38309,-0.106727,1549,1549
