778,1620
1879,2492
2761,3358
3663,4255
4555,5149
5387,5932
6328,7669
6920,7669
7946,8416
8692,9154
9450,9967
10271,10808
11077,11796
12645,13264
13526,14028
14278,14807
15097,15614
15942,16481
16755,17722
