701,1314
1683,2338
2686,3251
3565,4201
4454,5043
5422,5902
6319,6714
6999,7539
8105,9206
8107,9206
9625,10263
10741,11308
11661,12316
12613,13065
13351,13743
14059,14547
14862,15454
15857,17144
16562,17144
17543,18092
18544,19012
19306,19901
20181,20597
20890,21282
21566,21947
22205,22646
