Time,Q1,Q2,Q3,Q4,Q5,Q6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,x,y,z,xdot,ydot,zdot,FT1,FT2,FT3,FT4,FT5,FT6,handle_pos1,handle_pos2,mag11, mag12, mag21,mag22,f1,f2, dxl_pos1, dxl_pos2
22:33:35:127170,0.148126,-0.43902,1.12944,-0.0098262,1.55722,2.50572,0.0927505,-0.0408587,0.0563134,-0.00146598,-0.0962577,0.0937066,0.452816,0.0649627,0.282735,0.00669655,0.0435381,-0.0357125,7.68,1.72,8.82,-0.295,1.567,-0.0110002,-0.003,-0.0059,0.00193071,0.00793071,-0.000887923,0.0109121,12.5556,22.9756,353,358
22:33:35:132325,0.148615,-0.439247,1.1297,-0.0098262,1.55666,2.506,0.0914377,-0.0415563,0.0580559,-0.00146876,-0.0987089,0.0924204,0.452925,0.0652009,0.282564,0.00696798,0.0429906,-0.0365639,8.4,2.66,8.55,-0.391,1.53,-0.0180001,-0.0029,-0.0058,0.00203071,0.00783071,-0.000787923,0.0108121,12.104,22.9016,353,358
22:33:35:137328,0.149086,-0.439456,1.13001,-0.0098262,1.55628,2.50641,0.090889,-0.0438305,0.0567133,-0.00146703,-0.0996458,0.0918815,0.452981,0.0654354,0.282382,0.00767979,0.0428586,-0.0371895,8.4,2.66,8.55,-0.391,1.53,-0.0180001,-0.0029,-0.0058,0.00201444,0.00781444,-0.000787923,0.0108121,12.1371,22.9016,352,358
22:33:35:142446,0.14954,-0.439648,1.13036,-0.00984366,1.55596,2.50696,0.090393,-0.0458876,0.0554893,-0.00144699,-0.100484,0.0913943,0.452983,0.0656538,0.28219,0.0083196,0.0427398,-0.0377529,9.35,0.57,8.88,-0.238,1.461,-0.0180001,-0.0029,-0.0058,0.00201444,0.00781444,-0.000787923,0.0108121,12.1371,22.9016,352,358
22:33:35:147447,0.149994,-0.439823,1.13071,-0.00984366,1.55559,2.50762,0.0913202,-0.0447186,0.0594944,-0.00144174,-0.103309,0.0923518,0.45296,0.0658562,0.281996,0.00785337,0.0431075,-0.0384466,8.91,-0.459999,9.1,-0.178,1.45,-0.0380001,-0.0029,-0.0057,0.00203071,0.00783071,-0.000687922,0.0107121,12.104,22.8263,353,358
22:33:35:152564,0.150447,-0.439997,1.13104,-0.00986111,1.555,2.50835,0.0918429,-0.0419733,0.0660037,-0.00143642,-0.107068,0.0929121,0.452947,0.0660643,0.28181,0.00692065,0.0432182,-0.0391879,8.91,-0.459999,9.1,-0.178,1.45,-0.0380001,-0.0029,-0.0056,0.00201444,0.00781444,-0.000687922,0.0107121,12.1371,22.8263,352,358
22:33:35:157567,0.150884,-0.440207,1.13136,-0.00986111,1.5542,2.50884,0.092312,-0.0395212,0.0718344,-0.00145293,-0.11044,0.0934172,0.452993,0.0662772,0.28163,0.00608284,0.0433178,-0.0398552,7.6,2.41,8.51,-0.34,1.497,-0.0380001,-0.0029,-0.0056,0.00201444,0.00781444,-0.000587923,0.0106121,12.1371,22.7498,352,358
22:33:35:162684,0.15132,-0.440434,1.13171,-0.00987856,1.55343,2.50907,0.0908324,-0.0414815,0.0698117,-0.00145618,-0.110392,0.091938,0.453096,0.0664949,0.28144,0.00675888,0.0427526,-0.0401312,7.6,2.41,8.51,-0.34,1.497,-0.0380001,-0.0029,-0.0055,0.00201444,0.00781444,-0.000487923,0.0105121,12.1371,22.6719,352,358
22:33:35:167696,0.151791,-0.440661,1.13214,-0.00987856,1.55299,2.50935,0.0894971,-0.0432623,0.0679633,-0.00145309,-0.110336,0.090605,0.453184,0.0667062,0.281231,0.00736733,0.0422443,-0.0403792,7.9,3.85,8.66,-0.482,1.436,-0.0310001,-0.0029,-0.0055,0.00203071,0.00783071,-0.000487923,0.0105121,12.104,22.6719,353,358
22:33:35:172820,0.152297,-0.44087,1.13258,-0.00987856,1.5527,2.50977,0.0883752,-0.0472064,0.0630211,-0.00141537,-0.109349,0.0894737,0.453169,0.0669224,0.280994,0.00863463,0.0419355,-0.0406666,7.9,3.85,8.66,-0.482,1.436,-0.0310001,-0.0029,-0.0055,0.00201444,0.00781444,-0.000487923,0.0105121,12.1371,22.6719,352,358
22:33:35:177811,0.152786,-0.441132,1.13293,-0.00989602,1.55231,2.51032,0.0873609,-0.0507641,0.058562,-0.00136904,-0.108458,0.0884508,0.453118,0.067149,0.280765,0.00977336,0.0416576,-0.0409262,9.09,0.82,9.94,-0.214,1.311,0.0279999,-0.0029,-0.0055,0.00203071,0.00783071,-0.000487923,0.0105121,12.104,22.6719,353,358
22:33:35:182929,0.153257,-0.441376,1.13319,-0.00989602,1.55172,2.51097,0.0882312,-0.0495748,0.0632831,-0.00136356,-0.111979,0.0893585,0.453113,0.0673706,0.280538,0.00929411,0.0419992,-0.0418298,9.09,0.82,9.94,-0.214,1.311,0.0279999,-0.0029,-0.0055,0.00201444,0.00781444,-0.000487923,0.0105121,12.1371,22.6719,352,358
22:33:35:187927,0.153694,-0.441638,1.13343,-0.00989602,1.55088,2.51158,0.089013,-0.0485119,0.0675206,-0.00138451,-0.115146,0.0901727,0.453178,0.0675991,0.280348,0.00886399,0.0423066,-0.0426429,9.81,2.06,10.15,-0.267,1.251,-0.0110002,-0.0029,-0.0055,0.00203071,0.00783071,-0.000487923,0.0105121,12.104,22.6719,353,358
22:33:35:193041,0.15413,-0.441917,1.13371,-0.00989602,1.55015,2.51197,0.0902831,-0.0496884,0.0684703,-0.00143529,-0.117259,0.0914652,0.453308,0.0678216,0.280155,0.00910158,0.0429417,-0.0434713,9.81,2.06,10.15,-0.267,1.251,-0.0110002,-0.0029,-0.0055,0.00201444,0.00781444,-0.000487923,0.0105121,12.1371,22.6719,352,358
22:33:35:198052,0.154566,-0.442214,1.13405,-0.00991347,1.54971,2.51219,0.0914213,-0.0507713,0.0692853,-0.00147031,-0.119146,0.0926235,0.453407,0.0680393,0.279944,0.00931601,0.0435136,-0.0442166,10.17,3.85,9.27,-0.464,1.328,-0.0440001,-0.0029,-0.0055,0.00201444,0.00781444,-0.000487923,0.0105121,12.1371,22.6719,352,358
22:33:35:203162,0.155003,-0.442493,1.13445,-0.00991347,1.54933,2.51249,0.0925362,-0.0546105,0.0642579,-0.00147049,-0.117945,0.0937295,0.453424,0.0682402,0.279707,0.0103947,0.0442105,-0.0444339,10.17,3.85,9.27,-0.464,1.328,-0.0440001,-0.0028,-0.0055,0.00211444,0.00771444,-0.000487923,0.0105121,11.6876,22.6719,352,358
22:33:35:208324,0.155456,-0.442755,1.13481,-0.00991347,1.54879,2.51286,0.0935358,-0.0580797,0.0597127,-0.00145858,-0.116859,0.094719,0.45341,0.0684405,0.279457,0.0113634,0.0448378,-0.0446303,6.57,-0.559998,10.21,-0.252,1.359,-0.033,-0.0028,-0.0055,0.00213071,0.00773071,-0.000487923,0.0105121,11.6557,22.6719,353,358
22:33:35:213327,0.155945,-0.443017,1.13516,-0.00993092,1.54797,2.51334,0.0912677,-0.0534945,0.0687341,-0.00141748,-0.121318,0.0924952,0.453439,0.0686557,0.279225,0.0100355,0.0436013,-0.0453004,6.57,-0.559998,10.21,-0.252,1.359,-0.033,-0.0028,-0.0055,0.00211444,0.00771444,-0.000487923,0.0105121,11.6876,22.6719,352,358
22:33:35:218335,0.156451,-0.443296,1.13549,-0.00993092,1.54709,2.51404,0.0892252,-0.0493888,0.0768228,-0.00140701,-0.125319,0.0904954,0.453536,0.0688936,0.279001,0.00884138,0.0424885,-0.0459035,8.2,-3.22,11.14,-0.121,1.37,-0.033,-0.0027,-0.0055,0.00223071,0.00763071,-0.000487923,0.0105121,11.2107,22.6719,353,358
22:33:35:223448,0.156923,-0.443593,1.13586,-0.00993092,1.54661,2.51481,0.0896024,-0.0420182,0.0912055,-0.00143907,-0.132327,0.0909436,0.453649,0.0691466,0.278773,0.00644786,0.0423004,-0.0469398,8.2,-3.22,11.14,-0.121,1.37,-0.033,-0.0027,-0.0055,0.00223071,0.00763071,-0.000487923,0.0105121,11.2107,22.6719,353,358
22:33:35:228442,0.157341,-0.443872,1.13631,-0.00994838,1.54626,2.51532,0.0899439,-0.0354095,0.104114,-0.00143089,-0.138624,0.0913484,0.453666,0.0693682,0.278526,0.00429393,0.0421315,-0.0478722,9.46,-0.939999,9.84,-0.082,1.453,-0.026,-0.0026,-0.0055,0.00231444,0.00751444,-0.000487923,0.0105121,10.7985,22.6719,352,358
22:33:35:233560,0.15776,-0.444099,1.13675,-0.00994838,1.54575,2.51556,0.0912387,-0.0332887,0.107844,-0.00141691,-0.140218,0.0926621,0.453631,0.0695532,0.278259,0.00348379,0.0426123,-0.0480471,9.46,-0.939999,9.84,-0.082,1.453,-0.026,-0.0026,-0.0054,0.00233071,0.00753071,-0.000387923,0.0104121,10.7689,22.5928,353,358
22:33:35:238687,0.158197,-0.444291,1.13719,-0.00994838,1.5449,2.51584,0.0924055,-0.0313834,0.111198,-0.00142116,-0.141655,0.0938441,0.453634,0.0697483,0.278022,0.00275307,0.0430449,-0.0482045,9.99,1.13,10.45,-0.102,1.353,-0.03,-0.0026,-0.0054,0.00231444,0.00751444,-0.000387923,0.0104121,10.7985,22.5928,352,358
22:33:35:243700,0.158633,-0.444448,1.13766,-0.00996583,1.54383,2.51621,0.0936634,-0.0330579,0.110106,-0.00146269,-0.142225,0.0951095,0.453715,0.0699641,0.277802,0.00313603,0.0436958,-0.0486357,9.99,1.13,10.45,-0.102,1.353,-0.03,-0.0025,-0.0054,0.00241444,0.00741444,-0.000387923,0.0104121,10.3585,22.5928,352,358
22:33:35:248805,0.159069,-0.444605,1.13823,-0.00996583,1.54308,2.51673,0.0947947,-0.0345877,0.109088,-0.00152303,-0.142724,0.0962508,0.453835,0.070182,0.277589,0.00348259,0.0442819,-0.0490233,10.75,-2.36,11.27,-0.00599998,1.321,0.00399995,-0.0025,-0.0054,0.00243071,0.00743071,-0.000387923,0.0104121,10.3302,22.5928,353,358
22:33:35:253814,0.159523,-0.444762,1.13886,-0.00996583,1.54256,2.51745,0.0972356,-0.0308055,0.117327,-0.00156529,-0.147157,0.0987379,0.453855,0.0703882,0.277342,0.00205775,0.0451886,-0.0498146,10.75,-2.36,11.27,-0.00599998,1.321,0.00399995,-0.0025,-0.0054,0.00243071,0.00743071,-0.000387923,0.0104121,10.3302,22.5928,353,358
22:33:35:258938,0.160012,-0.444954,1.13951,-0.00996583,1.54184,2.51813,0.0994324,-0.027436,0.124692,-0.0015756,-0.151129,0.100976,0.453807,0.0705916,0.277077,0.000775316,0.0460047,-0.0505266,9.24,-3.84,11.61,0.09,1.248,-0.0140002,-0.0023,-0.0054,0.00261444,0.00721444,-0.000387923,0.0104121,9.48727,22.5928,352,358
22:33:35:263938,0.160518,-0.445146,1.14017,-0.00998328,1.54097,2.51855,0.100029,-0.0217804,0.135818,-0.00157526,-0.156593,0.101628,0.4538,0.0708179,0.276793,-0.00111694,0.0459843,-0.051344,9.24,-3.84,11.61,0.09,1.248,-0.0140002,-0.0023,-0.0054,0.00263071,0.00723071,-0.000387923,0.0104121,9.46134,22.5928,353,358
22:33:35:269040,0.161007,-0.445356,1.14087,-0.00998328,1.54015,2.51886,0.100566,-0.0167221,0.145786,-0.00158821,-0.161496,0.102219,0.453826,0.0710532,0.276503,-0.00282028,0.0459657,-0.0520798,11.14,1.03,11.36,-0.181,1.295,-0.04,-0.0022,-0.0054,0.00273071,0.00713071,-0.000387923,0.0104121,9.03099,22.5928,353,358
22:33:35:274034,0.161478,-0.445513,1.14152,-0.0100007,1.53952,2.51923,0.102247,-0.0202197,0.142209,-0.00160636,-0.1614,0.1039,0.453831,0.0712817,0.276194,-0.00192061,0.0468962,-0.0525835,11.14,1.03,11.36,-0.181,1.295,-0.04,-0.0022,-0.0053,0.00273071,0.00713071,-0.000287923,0.0103121,9.03099,22.5123,353,358
22:33:35:279202,0.161967,-0.445635,1.14223,-0.0100007,1.53872,2.51973,0.103759,-0.0233671,0.138991,-0.00161235,-0.161313,0.105415,0.453802,0.0714921,0.275925,-0.00111248,0.0477335,-0.0530371,11.22,-0.130001,11.35,-0.05,1.22,0.00999999,-0.0022,-0.0053,0.00271444,0.00711444,-0.000287923,0.0103121,9.05574,22.5123,352,358
22:33:35:284171,0.162473,-0.445722,1.14298,-0.0100007,1.53772,2.52036,0.105412,-0.0244522,0.138723,-0.00163516,-0.162113,0.107078,0.453793,0.0717181,0.275651,-0.000965231,0.0485278,-0.0534502,11.22,-0.130001,11.35,-0.05,1.22,0.00999999,-0.0022,-0.0052,0.00271444,0.00711444,-0.000187922,0.0102121,9.05574,22.4304,352,358
22:33:35:289335,0.162996,-0.445827,1.14375,-0.0100182,1.53687,2.52116,0.106899,-0.0254599,0.138436,-0.00167621,-0.162819,0.108575,0.453816,0.0719576,0.275383,-0.000831172,0.0492429,-0.0538217,11.12,-0.380001,12.2,-0.126,1.179,0.0239999,-0.0022,-0.0052,0.00271444,0.00711444,-0.000187922,0.0102121,9.05574,22.4304,352,358
22:33:35:294318,0.16352,-0.445914,1.14453,-0.0100182,1.53613,2.52179,0.108161,-0.0260364,0.14007,-0.0016958,-0.165014,0.109864,0.453803,0.0721951,0.275101,-0.00082709,0.0498335,-0.0545828,11.12,-0.380001,12.2,-0.126,1.179,0.0239999,-0.0022,-0.0052,0.00271444,0.00711444,-0.000187922,0.0102121,9.05574,22.4304,352,358
22:33:35:299441,0.164096,-0.446019,1.14527,-0.0100182,1.53528,2.52219,0.109297,-0.0265813,0.141502,-0.00169966,-0.16698,0.111021,0.453754,0.072431,0.274821,-0.000823698,0.050365,-0.0552678,10.64,-1.69,12.45,0.00300002,1.098,-0.00800014,-0.0022,-0.0051,0.00273071,0.00713071,-8.79224e-05,0.0101121,9.03099,22.3472,353,358
22:33:35:304553,0.164672,-0.446141,1.14598,-0.0100356,1.53435,2.52258,0.11003,-0.0249632,0.146382,-0.00171522,-0.170234,0.111788,0.453744,0.0726976,0.27455,-0.00147479,0.0506034,-0.0560183,10.64,-1.69,12.45,0.00300002,1.098,-0.00800014,-0.0022,-0.0051,0.00273071,0.00713071,-8.79224e-05,0.0101121,9.03099,22.3472,353,358
22:33:35:309550,0.165213,-0.446263,1.14672,-0.0100531,1.53364,2.52312,0.110688,-0.023534,0.150734,-0.00173762,-0.173149,0.112481,0.453756,0.0729638,0.274277,-0.00206126,0.0508179,-0.0566938,11.22,0.400002,12.46,-0.142,1.085,-0.0110002,-0.0022,-0.0051,0.00273071,0.00713071,-8.79224e-05,0.0101121,9.03099,22.3472,353,358
22:33:35:314690,0.165754,-0.446368,1.14743,-0.0100706,1.53287,2.5238,0.111528,-0.0256504,0.14953,-0.00173647,-0.174051,0.113334,0.453717,0.0732051,0.273997,-0.00154457,0.0512993,-0.0572917,11.22,0.400002,12.46,-0.142,1.085,-0.0110002,-0.0022,-0.0051,0.00271444,0.00711444,-8.79224e-05,0.0101121,9.05574,22.3472,352,358
22:33:35:319674,0.166312,-0.446455,1.14818,-0.010088,1.53181,2.52455,0.112281,-0.0275761,0.148416,-0.00174369,-0.174853,0.1141,0.453693,0.073449,0.273731,-0.0010791,0.0517324,-0.05783,10.34,0.690002,13.25,-0.059,1.062,0,-0.0022,-0.0051,0.00273071,0.00713071,-8.79224e-05,0.0101121,9.03099,22.3472,353,358
22:33:35:324802,0.166853,-0.446542,1.14895,-0.0101055,1.53085,2.52506,0.111944,-0.0296124,0.148236,-0.00176685,-0.176711,0.113787,0.453727,0.0737109,0.273463,-0.000506962,0.0516792,-0.0587034,10.34,0.690002,13.25,-0.059,1.062,0,-0.0021,-0.005,0.00281444,0.00701444,1.20774e-05,0.0100121,8.62676,22.207,352,358
22:33:35:329927,0.167447,-0.446647,1.14967,-0.0101055,1.53008,2.52544,0.111638,-0.0314725,0.148033,-0.00177649,-0.178368,0.113503,0.453734,0.07396,0.27319,8.46432e-06,0.0516314,-0.0594895,8.9,1.19,13.95,-0.227,0.948,-0.03,-0.0022,-0.005,0.00273071,0.00713071,1.20774e-05,0.0100121,9.03099,22.207,353,358
22:33:35:334922,0.16804,-0.446769,1.15043,-0.0101229,1.52914,2.52598,0.109702,-0.0336064,0.148278,-0.00174366,-0.180767,0.111592,0.453704,0.0742317,0.272923,0.000725614,0.0508655,-0.0605373,8.9,1.19,13.95,-0.227,0.948,-0.03,-0.0022,-0.005,0.00273071,0.00713071,1.20774e-05,0.0100121,9.03099,22.207,353,358
22:33:35:340048,0.168634,-0.446909,1.15117,-0.0101404,1.52807,2.52668,0.107956,-0.0355642,0.148442,-0.00172552,-0.182905,0.109871,0.453704,0.0745043,0.272634,0.00137118,0.0501763,-0.0614804,8.88,-0.52,12.86,-0.092,0.892,-0.04,-0.0021,-0.005,0.00281444,0.00701444,1.20774e-05,0.0100121,8.62676,22.207,352,358
22:33:35:345024,0.169192,-0.447066,1.15197,-0.0101578,1.52732,2.52743,0.106688,-0.0346428,0.150863,-0.00172955,-0.184415,0.108623,0.453742,0.0747834,0.272347,0.00108986,0.0495514,-0.0617984,8.88,-0.52,12.86,-0.092,0.892,-0.04,-0.0021,-0.0049,0.00281444,0.00701444,0.000112077,0.00991208,8.62676,21.666,352,358
22:33:35:350154,0.169733,-0.447241,1.15274,-0.0101753,1.52655,2.52806,0.105544,-0.0338474,0.152991,-0.00169194,-0.185758,0.107496,0.453692,0.0750313,0.27203,0.000836205,0.0489887,-0.0620847,9.27,0.310001,11.94,-0.121,0.93,0.00199986,-0.0021,-0.0049,0.00281444,0.00701444,0.000112077,0.00991208,8.62676,21.666,352,358
22:33:35:355189,0.170257,-0.447415,1.15347,-0.0101753,1.5254,2.52844,0.104789,-0.0344677,0.151382,-0.00166332,-0.184774,0.106735,0.453657,0.0752735,0.271716,0.00101487,0.0486798,-0.0618772,9.27,0.310001,11.94,-0.121,0.93,0.00199986,-0.0021,-0.0049,0.00281444,0.00701444,0.000112077,0.00991208,8.62676,21.666,352,358
22:33:35:360314,0.17078,-0.44759,1.15422,-0.0101927,1.52437,2.52884,0.104108,-0.0350423,0.149907,-0.00168034,-0.183881,0.106047,0.453721,0.0755291,0.271414,0.00117644,0.0484021,-0.0616901,8.05,1.77,12.75,-0.183,0.896,-0.00600004,-0.002,-0.0049,0.00281444,0.00701444,0.000112077,0.00991208,8.62676,21.666,352,358
22:33:35:365435,0.171304,-0.447729,1.15499,-0.0102102,1.5236,2.52945,0.101893,-0.0375605,0.146857,-0.00165901,-0.18337,0.10383,0.453753,0.0757748,0.271106,0.00205771,0.0475383,-0.0619098,8.05,1.77,12.75,-0.183,0.896,-0.00600004,-0.002,-0.0049,0.00293071,0.00693071,0.000112077,0.00991208,8.17782,21.666,353,358
22:33:35:370441,0.171863,-0.447851,1.15577,-0.0102102,1.52257,2.53017,0.0998983,-0.0398422,0.14409,-0.0016157,-0.182903,0.101833,0.453716,0.0760086,0.270807,0.00285032,0.0467606,-0.0621077,6.67,-2.13,12.82,0.023,0.874,0.0079999,-0.002,-0.0048,0.00291444,0.00691444,0.000212077,0.00981208,8.20023,21.1311,352,358
22:33:35:375426,0.172421,-0.447974,1.15656,-0.0102276,1.52149,2.53067,0.0973475,-0.0355684,0.151279,-0.00159207,-0.185844,0.0993131,0.453731,0.0762722,0.270513,0.00161472,0.0453736,-0.0623485,6.67,-2.13,12.82,0.023,0.874,0.0079999,-0.002,-0.0048,0.00291444,0.00691444,0.000212077,0.00981208,8.20023,21.1311,352,358
22:33:35:380551,0.172927,-0.448131,1.15728,-0.0102276,1.52078,2.53102,0.0950534,-0.0317494,0.15771,-0.00157694,-0.188478,0.09705,0.45376,0.0765339,0.270218,0.000503624,0.0441255,-0.0625653,7.48,-0.66,12.84,-0.244,0.881,0.0249999,-0.0019,-0.0048,0.00303071,0.00683071,0.000212077,0.00981208,7.75477,21.1311,353,358
22:33:35:385566,0.173433,-0.448288,1.15803,-0.0102451,1.51997,2.53139,0.0935829,-0.0307958,0.15978,-0.0015413,-0.189609,0.0955906,0.453724,0.0767641,0.269928,0.000237796,0.0434057,-0.0627609,7.48,-0.66,12.84,-0.244,0.881,0.0249999,-0.0019,-0.0048,0.00301444,0.00681444,0.000212077,0.00981208,7.77602,21.1311,352,358
22:33:35:390665,0.17394,-0.448445,1.15878,-0.0102625,1.51879,2.53183,0.0922588,-0.0299627,0.161607,-0.00151351,-0.190615,0.0942802,0.4537,0.0769922,0.269627,-2.62826e-06,0.0427577,-0.062937,7.86,-3.78,12.84,-0.055,0.918,0.00600004,-0.0019,-0.0048,0.00301444,0.00681444,0.000212077,0.00981208,7.77602,21.1311,352,358
22:33:35:395667,0.174411,-0.448619,1.1596,-0.0102625,1.51779,2.53237,0.0920714,-0.0245611,0.170311,-0.00154076,-0.193917,0.0941326,0.453766,0.0772364,0.269327,-0.00177702,0.0423665,-0.0631236,7.86,-3.78,12.84,-0.055,0.918,0.00600004,-0.0018,-0.0047,0.00313071,0.00673071,0.000312077,0.00971208,7.3339,20.6021,353,358
22:33:35:400789,0.174847,-0.448794,1.16043,-0.01028,1.51692,2.53305,0.0919048,-0.0197405,0.178086,-0.00154181,-0.196873,0.0939978,0.453773,0.0774579,0.268998,-0.00337372,0.0420147,-0.0632915,7.1,0.510002,13.25,-0.308,1.046,0.043,-0.0018,-0.0047,0.00311444,0.00671444,0.000312077,0.00971208,7.354,20.6021,352,358
22:33:35:405790,0.175336,-0.448968,1.16125,-0.01028,1.5158,2.53368,0.0901095,-0.0218262,0.176004,-0.00150321,-0.196894,0.0922055,0.45375,0.0776536,0.268662,-0.00266311,0.0413136,-0.0636081,7.1,0.510002,13.25,-0.308,1.046,0.043,-0.0018,-0.0047,0.00313071,0.00673071,0.000312077,0.00971208,7.3339,20.6021,353,358
22:33:35:410909,0.175824,-0.449126,1.16213,-0.0102974,1.51481,2.53401,0.0884911,-0.0237337,0.174084,-0.00149139,-0.196898,0.0905881,0.453783,0.0778881,0.268333,-0.00202228,0.0406827,-0.0638929,5.02,-2.87,13.39,-0.087,0.981,0.00699997,-0.0018,-0.0047,0.00311444,0.00671444,0.000312077,0.00971208,7.354,20.6021,352,358
22:33:35:415926,0.176296,-0.449265,1.16302,-0.0102974,1.51397,2.53431,0.0854432,-0.0197473,0.181203,-0.001445,-0.200061,0.0875753,0.453774,0.0781109,0.267995,-0.00313649,0.0390769,-0.0642405,5.02,-2.87,13.39,-0.087,0.981,0.00699997,-0.0018,-0.0047,0.00311444,0.00671444,0.000312077,0.00971208,7.354,20.6021,352,358
22:33:35:421023,0.176749,-0.449405,1.16398,-0.0103149,1.51292,2.53472,0.0827032,-0.0161787,0.187583,-0.00138989,-0.2029,0.0848628,0.453722,0.0783222,0.267659,-0.00414099,0.0376312,-0.0645532,5.35,-2.68,12.94,-0.081,0.998,-0.0310001,-0.0017,-0.0047,0.00323071,0.00663071,0.000312077,0.00971208,6.91512,20.6021,353,358
22:33:35:426030,0.177151,-0.449544,1.16489,-0.0103323,1.51179,2.5352,0.0805625,-0.013345,0.192022,-0.00135624,-0.204526,0.082742,0.453705,0.0785272,0.267303,-0.00495405,0.0364964,-0.0646093,5.35,-2.68,12.94,-0.081,0.998,-0.0310001,-0.0017,-0.0047,0.00323071,0.00663071,0.000312077,0.00971208,6.91512,20.6021,353,358
22:33:35:431147,0.17757,-0.449684,1.16581,-0.0103323,1.51084,2.53568,0.0786373,-0.0108078,0.195999,-0.00133718,-0.205984,0.0808358,0.453724,0.0787144,0.266963,-0.00568506,0.0354752,-0.0646598,7.19,0.0299988,12.83,-0.208,1.004,0.0139999,-0.0017,-0.0047,0.00323071,0.00663071,0.000312077,0.00971208,6.91512,20.6021,353,358
22:33:35:436307,0.177971,-0.449789,1.16679,-0.0103498,1.50973,2.53624,0.0783611,-0.0131897,0.192352,-0.00132464,-0.204722,0.0805471,0.453691,0.0789047,0.266617,-0.00498836,0.0354747,-0.0646342,7.19,0.0299988,12.83,-0.208,1.004,0.0139999,-0.0017,-0.0047,0.00321444,0.00661444,0.000312077,0.00971208,6.93407,20.6021,352,358
22:33:35:441303,0.178373,-0.449876,1.16778,-0.0103673,1.50865,2.5367,0.0781126,-0.0153602,0.18903,-0.00132555,-0.203572,0.0802916,0.453687,0.0790875,0.266271,-0.00436054,0.0354743,-0.0646112,7.32,-0.299999,12.81,-0.17,0.928,0.00999999,-0.0016,-0.0047,0.00331444,0.00651444,0.000312077,0.00971208,6.51609,20.6021,352,358
22:33:35:446425,0.178739,-0.449928,1.16881,-0.0103847,1.50774,2.53696,0.078093,-0.0168683,0.186688,-0.00132729,-0.202736,0.0802683,0.453668,0.0792678,0.265929,-0.00396037,0.0355391,-0.0645837,7.32,-0.299999,12.81,-0.17,0.928,0.00999999,-0.0016,-0.0047,0.00333071,0.00653071,0.000312077,0.00971208,6.49828,20.6021,353,358
22:33:35:451425,0.179141,-0.449998,1.16981,-0.0103847,1.50664,2.53717,0.0780765,-0.0182407,0.184559,-0.00131508,-0.201979,0.0802481,0.453599,0.0794229,0.26559,-0.0036017,0.0355972,-0.0645592,8.48,-0.369999,13.15,-0.195,0.907,0.00499988,-0.0016,-0.0047,0.00331444,0.00651444,0.000312077,0.00971208,6.51609,20.6021,352,358
22:33:35:456548,0.179559,-0.450068,1.17078,-0.0104022,1.50557,2.53745,0.0793187,-0.0197491,0.182807,-0.00133892,-0.201723,0.0814903,0.453581,0.0796077,0.265255,-0.00331079,0.0362283,-0.064712,8.48,-0.369999,13.15,-0.195,0.907,0.00499988,-0.0016,-0.0047,0.00331444,0.00651444,0.000312077,0.00971208,6.51609,20.6021,352,358
22:33:35:461544,0.179961,-0.450138,1.17176,-0.0104022,1.50467,2.53783,0.0804355,-0.0211296,0.181197,-0.00135967,-0.20148,0.0826107,0.453559,0.0797956,0.264926,-0.00304946,0.0367962,-0.0648495,8.95,0.150002,13.39,-0.202,0.867,0.0599999,-0.0016,-0.0047,0.00333071,0.00653071,0.000312077,0.00971208,6.49828,20.6021,353,358
22:33:35:466668,0.180345,-0.450208,1.1727,-0.0104196,1.5036,2.53834,0.0818408,-0.0233397,0.178683,-0.00137138,-0.201162,0.0840146,0.4535,0.0799729,0.264596,-0.00255304,0.037541,-0.0650908,8.95,0.150002,13.39,-0.202,0.867,0.0599999,-0.0016,-0.0047,0.00331444,0.00651444,0.000312077,0.00971208,6.51609,20.6021,352,358
22:33:35:471786,0.180694,-0.450295,1.17361,-0.0104196,1.50252,2.53886,0.0831038,-0.0253486,0.176392,-0.00139712,-0.200865,0.085281,0.453488,0.0801464,0.264277,-0.00210538,0.0382113,-0.0653079,9.04,-0.73,12.79,-0.174,0.857,0.0679998,-0.0016,-0.0047,0.00331444,0.00651444,0.000312077,0.00971208,6.51609,20.6021,352,358
22:33:35:476800,0.18106,-0.450382,1.1745,-0.0104371,1.50165,2.53947,0.0845161,-0.0258024,0.175401,-0.00142786,-0.200313,0.0866908,0.453492,0.0803107,0.263961,-0.00214607,0.0388626,-0.0652109,9.04,-0.73,12.79,-0.174,0.857,0.0679998,-0.0016,-0.0047,0.00331444,0.00651444,0.000312077,0.00971208,6.51609,20.6021,352,358
22:33:35:481926,0.181444,-0.450487,1.17541,-0.0104371,1.50056,2.54005,0.0857859,-0.0262346,0.174474,-0.00143991,-0.199804,0.0879608,0.45345,0.0804705,0.26365,-0.00218226,0.0394486,-0.0651238,8.77,0.290001,13.09,-0.282,0.911,0.075,-0.0016,-0.0046,0.00331444,0.00651444,0.000412077,0.00961208,6.51609,20.079,352,358
22:33:35:486905,0.181863,-0.450592,1.1763,-0.0104545,1.49946,2.54038,0.0864297,-0.0281648,0.17179,-0.00145754,-0.199043,0.0885991,0.453451,0.0806507,0.263326,-0.00170136,0.0398392,-0.0651857,8.77,0.290001,13.09,-0.282,0.911,0.075,-0.0016,-0.0046,0.00333071,0.00653071,0.000412077,0.00961208,6.49828,20.079,353,358
