516,1117
1329,2230
2466,2888
3172,3630
3182,3630
3886,4317
4573,4912
5704,6268
6491,6865
7071,7445
7709,8553
8860,9727
10020,11288
10022,11288
12132,12670
12923,13326
13547,13974
14245,15127
15373,15852
16114,16532
16881,17725
17935,18299
18500,18887
19118,19487
19692,20238
20445,20914
