Time,Q1,Q2,Q3,Q4,Q5,Q6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,x,y,z,xdot,ydot,zdot,FT1,FT2,FT3,FT4,FT5,FT6,handle_pos1,handle_pos2,mag11, mag12, mag21,mag22,f1,f2, dxl_pos1, dxl_pos2
23:01:05:21093,-0.523145,-0.174638,1.65799,1.74533e-05,1.29139,1.83277,-0.000622316,-0.011443,0.000981357,1.14088e-05,-0.0124244,-0.000625577,0.311526,-0.179667,0.230763,0.0024564,-0.00167205,-0.00435616,0.0799999,0.529999,1.72,0.0179999,-0.021,0.0410001,0,0,0,0,0,0,0,0,0,0
23:01:05:26071,-0.523145,-0.174655,1.65799,1.74533e-05,1.29133,1.83277,-0.000127225,-0.0120491,0.00167771,2.39383e-06,-0.0137268,-0.000128094,0.311537,-0.179673,0.230763,0.00263621,-0.00157262,-0.00477673,0.0799999,0.529999,1.72,0.0179999,-0.021,0.0410001,0,0,0,0,0,0,0,0,0,0
23:01:05:31207,-0.523145,-0.174655,1.65799,1.74533e-05,1.29128,1.83277,0.00048033,-0.0133335,0.0013972,-8.72433e-06,-0.0147307,0.00048241,0.311548,-0.179679,0.230757,0.00305883,-0.00156709,-0.00515063,-0.1,1.03,1.72,0.00299996,-0.0250001,0.0400002,0,0,0,0,0,0,0,0,0,0
23:01:05:36204,-0.523145,-0.174655,1.65801,1.74533e-05,1.29119,1.83277,0.00106358,-0.0145497,0.00107202,-1.94645e-05,-0.0156217,0.00106851,0.311559,-0.179686,0.230757,0.0034646,-0.00156181,-0.00548711,-0.1,1.03,1.72,0.00299996,-0.0250001,0.0400002,0,0,0,0,0,0,0,0,0,0
23:01:05:41310,-0.523145,-0.174655,1.65801,1.74533e-05,1.29111,1.83277,0.00131882,-0.015295,0.00049334,-2.425e-05,-0.0157883,0.00132504,0.311572,-0.179693,0.230753,0.00372098,-0.00160495,-0.00558149,-0.200001,0.77,1.3,0.032,-0.00200009,0.0440001,0,0,0,0,0,0,0,0,0,0
23:01:05:46324,-0.523145,-0.174655,1.65803,1.74533e-05,1.291,1.83277,0.00156385,-0.0160061,-7.64119e-05,-2.89108e-05,-0.0159298,0.00157131,0.311591,-0.179704,0.230753,0.00396715,-0.00164639,-0.00566641,-0.200001,0.77,1.3,0.032,-0.00200009,0.0440001,0,0,0,0,0,0,0,0,0,0
23:01:05:51323,-0.523145,-0.174673,1.65803,1.74533e-05,1.29092,1.83277,0.00188578,-0.0163826,-0.00101505,-3.50548e-05,-0.0153676,0.0018949,0.311608,-0.179714,0.230748,0.00417511,-0.00163425,-0.00552366,-0.1,0.720001,0.86,0.038,-0.00300002,0.049,0,0,0,0,0,0,0,0,0,0
23:01:05:56425,-0.523145,-0.174673,1.65803,1.74533e-05,1.29083,1.83277,0.00219477,-0.0167504,-0.00189526,-4.09743e-05,-0.0148552,0.00220549,0.311626,-0.179724,0.230742,0.00437477,-0.00162261,-0.00539517,-0.1,0.720001,0.86,0.038,-0.00300002,0.049,0,0,0,0,0,0,0,0,0,0
23:01:05:61602,-0.523145,-0.17469,1.65805,1.74533e-05,1.29074,1.83277,0.00153766,-0.0166944,-0.0029615,-2.88289e-05,-0.0137329,0.00154515,0.311644,-0.179735,0.230743,0.00431811,-0.00185955,-0.00506112,-0.6,0.23,0.42,0.035,0.0029999,0.066,0,0,0,0,0,0,0,0,0,0
23:01:05:66586,-0.523145,-0.174707,1.65805,1.74533e-05,1.29065,1.83277,0.000906834,-0.0166558,-0.00393575,-1.70293e-05,-0.01272,0.00091118,0.311658,-0.179743,0.230732,0.00426373,-0.00208701,-0.00476045,-0.6,0.23,0.42,0.035,0.0029999,0.066,0,0,0,0,0,0,0,0,0,0
23:01:05:71705,-0.523145,-0.174725,1.65805,1.74533e-05,1.29058,1.83277,-6.62624e-05,-0.0161748,-0.00342819,1.31845e-06,-0.0127466,-6.68335e-05,0.311677,-0.179753,0.230726,0.00394543,-0.0023027,-0.0047391,-0.59,-0.310001,0.91,0.036,0.00199997,0.062,0,0,0,0,0,0,0,0,0,0
23:01:05:76714,-0.523145,-0.174742,1.65805,1.74533e-05,1.29051,1.83277,-0.00100041,-0.015714,-0.00293782,1.90517e-05,-0.0127762,-0.00100573,0.311691,-0.179762,0.23072,0.00363989,-0.00250977,-0.00471988,-0.59,-0.310001,0.91,0.036,0.00199997,0.062,0,0,0,0,0,0,0,0,0,0
23:01:05:81828,-0.523145,-0.17476,1.65805,1.74533e-05,1.29046,1.83277,-0.000920466,-0.0156431,-0.00264666,1.7586e-05,-0.0129964,-0.0009254,0.311706,-0.179771,0.230714,0.00361777,-0.00246422,-0.00478052,-0.1,0.23,1.07,0.038,-0.00300002,0.0480001,0,0,0,0,0,0,0,0,0,0
23:01:05:86827,-0.523145,-0.174777,1.65805,1.74533e-05,1.29039,1.83277,-0.000550481,-0.0148536,-0.00127106,1.05685e-05,-0.0135825,-0.000553537,0.311718,-0.179777,0.230708,0.00340756,-0.00219117,-0.0049052,0.36,-0.150002,1.2,0.033,-0.00600004,0.0680001,0,0,0,0,0,0,0,0,0,0
23:01:05:91959,-0.523145,-0.174795,1.65805,1.74533e-05,1.2903,1.83277,-0.000195289,-0.0140902,3.07608e-05,3.80729e-06,-0.0141209,-0.00019655,0.311732,-0.179786,0.230702,0.00320578,-0.00192906,-0.00501743,0.36,-0.150002,1.2,0.033,-0.00600004,0.0680001,0,0,0,0,0,0,0,0,0,0
23:01:05:96960,-0.523145,-0.174812,1.65805,1.74533e-05,1.29023,1.83277,-0.000483729,-0.013052,0.00161584,9.36049e-06,-0.0146679,-0.000486482,0.311751,-0.179796,0.230696,0.00280709,-0.00181747,-0.00511543,0.0799999,-0.560001,1.19,0.023,0.00599992,0.0700002,0,0,0,0,0,0,0,0,0,0
23:01:05:102082,-0.523145,-0.17483,1.65805,1.74533e-05,1.29015,1.83277,-0.000760612,-0.0120512,0.00312279,1.47196e-05,-0.015174,-0.000764816,0.311766,-0.179805,0.23069,0.00242438,-0.00171036,-0.00520364,0.0799999,-0.560001,1.19,0.023,0.00599992,0.0700002,0,0,0,0,0,0,0,0,0,0
23:01:05:107077,-0.523145,-0.174847,1.65805,1.74533e-05,1.29008,1.83277,-0.00115528,-0.0110998,0.00435216,2.24047e-05,-0.015452,-0.00116154,0.311784,-0.179816,0.230684,0.00205113,-0.00165705,-0.00522768,-0.0200005,-0.57,1.08,0.033,0.00399995,0.0630002,0,0,0,0,0,0,0,0,0,0
23:01:05:112190,-0.523145,-0.174882,1.65805,1.74533e-05,1.29001,1.83277,-0.00153414,-0.0101856,0.00552872,2.98135e-05,-0.0157143,-0.0015424,0.311799,-0.179824,0.230678,0.00169284,-0.00160588,-0.00524932,-0.0200005,-0.57,1.08,0.033,0.00399995,0.0630002,0,0,0,0,0,0,0,0,0,0
23:01:05:117191,-0.523145,-0.174899,1.65805,1.74533e-05,1.28992,1.83277,-0.00153702,-0.00930203,0.00696801,2.99285e-05,-0.01627,-0.00154531,0.311815,-0.179833,0.230666,0.00139032,-0.0014326,-0.00535931,0.23,-0.489998,1.26,0.035,0.012,0.062,0,0,0,0,0,0,0,0,0,0
23:01:05:122304,-0.523145,-0.174917,1.65805,1.74533e-05,1.28985,1.83277,-0.00153979,-0.00844888,0.00833352,3.00946e-05,-0.0167824,-0.00154814,0.311833,-0.179844,0.23066,0.00109995,-0.00126627,-0.00545832,0.23,-0.489998,1.26,0.035,0.012,0.062,0,0,0,0,0,0,0,0,0,0
23:01:05:127448,-0.523145,-0.174934,1.65806,1.74533e-05,1.28976,1.83277,-0.00154609,-0.00832361,0.00848093,3.03035e-05,-0.0168045,-0.00155451,0.311848,-0.179852,0.230654,0.00105983,-0.00124573,-0.00545724,-0.0500002,-0.00999832,1.09,0.029,0.005,0.0600002,0,0,0,0,0,0,0,0,0,0
23:01:05:132446,-0.523145,-0.174952,1.6581,1.74533e-05,1.28969,1.83277,-0.00155215,-0.00820375,0.00862226,3.05076e-05,-0.016826,-0.00156062,0.311862,-0.17986,0.230643,0.00102133,-0.00122602,-0.00545627,-0.0500002,-0.00999832,1.09,0.029,0.005,0.0600002,0,0,0,0,0,0,0,0,0,0
23:01:05:137610,-0.523145,-0.174969,1.65815,1.74533e-05,1.28962,1.83277,-0.00104766,-0.00833345,0.00862778,2.06382e-05,-0.0169612,-0.00105349,0.311867,-0.179863,0.230626,0.00114016,-0.00108752,-0.00550398,0.19,0.299999,1.19,0.03,-0.011,0.0540001,0,0,0,0,0,0,0,0,0,0
23:01:05:142582,-0.523145,-0.174987,1.6582,1.74533e-05,1.28955,1.83277,-0.000563361,-0.00845613,0.00862564,1.11405e-05,-0.0170818,-0.000566637,0.311867,-0.179864,0.230605,0.00125424,-0.000954568,-0.00554692,0.19,0.299999,1.19,0.03,-0.011,0.0540001,0,0,0,0,0,0,0,0,0,0
23:01:05:147579,-0.523145,-0.175004,1.65827,1.74533e-05,1.28948,1.83277,-0.000412614,-0.010253,0.00706136,8.1835e-06,-0.0173143,-0.000415102,0.311868,-0.179864,0.230583,0.00180122,-0.00120817,-0.00572486,-0.570001,1.17,1.49,0.021,0.000999928,0.046,0,0,0,0,0,0,0,0,0,0
23:01:05:152716,-0.523145,-0.175022,1.65834,1.74533e-05,1.2894,1.83277,-0.000267897,-0.0119703,0.00553269,5.33908e-06,-0.0175029,-0.000269625,0.311863,-0.179861,0.230556,0.00232631,-0.00145163,-0.00588501,-0.570001,1.17,1.49,0.021,0.000999928,0.046,0,0,0,0,0,0,0,0,0,0
23:01:05:157824,-0.523145,-0.175057,1.65843,1.74533e-05,1.28933,1.83277,-0.000640126,-0.0139802,0.00345131,1.26358e-05,-0.0174315,-0.000643812,0.311863,-0.179861,0.23053,0.00286478,-0.00191494,-0.00598643,-1.03,1.24,1.41,0.016,-0.00100005,0.0480001,0,0,0,0,0,0,0,0,0,0
23:01:05:162821,-0.523145,-0.175074,1.6585,1.74533e-05,1.28926,1.83277,-0.000997453,-0.0159057,0.00143736,1.95875e-05,-0.0173431,-0.00100301,0.311854,-0.179856,0.230491,0.00338168,-0.00235971,-0.00607775,-1.03,1.24,1.41,0.016,-0.00100005,0.0480001,0,0,0,0,0,0,0,0,0,0
23:01:05:167947,-0.523145,-0.175109,1.65859,1.74533e-05,1.2892,1.83277,-0.00116766,-0.017274,-0.000384703,2.28921e-05,-0.0168892,-0.00117409,0.311849,-0.179853,0.230464,0.00379069,-0.00266545,-0.00602748,-0.79,1.07,1.14,0.026,-0.0100001,0.056,0,0,0,0,0,0,0,0,0,0
23:01:05:172955,-0.523145,-0.175179,1.65866,1.74533e-05,1.28914,1.83275,-0.00133104,-0.0185901,-0.00212693,2.59822e-05,-0.0164632,-0.00133831,0.311837,-0.179846,0.230426,0.00418331,-0.00295894,-0.00598228,-0.79,1.07,1.14,0.026,-0.0100001,0.056,0,0,0,0,0,0,0,0,0,0
23:01:05:178061,-0.523145,-0.175249,1.65873,1.74533e-05,1.28908,1.83275,-0.00146298,-0.0199131,-0.00403484,2.8443e-05,-0.0158783,-0.00147089,0.311834,-0.179844,0.23038,0.00459438,-0.00325019,-0.005891,-0.81,1.14,1.04,0.017,-0.029,0.0570002,0,0,0,0,0,0,0,0,0,0
23:01:05:183085,-0.523145,-0.175336,1.65876,1.74533e-05,1.28901,1.83275,-0.00158961,-0.0211872,-0.00585266,3.07483e-05,-0.0153345,-0.00159814,0.311827,-0.17984,0.230334,0.00498897,-0.00352976,-0.00580891,-0.81,1.14,1.04,0.017,-0.029,0.0570002,0,0,0,0,0,0,0,0,0,0
23:01:05:188079,-0.523145,-0.175423,1.6588,1.74533e-05,1.28896,1.83275,-0.00178735,-0.0233115,-0.00877558,3.44643e-05,-0.0145359,-0.00179687,0.311834,-0.179844,0.230293,0.00564236,-0.0039878,-0.00570391,-1.19,1.69,0.99,0.014,-0.021,0.059,0,0,0,0,0,0,0,0,0,0
23:01:05:193195,-0.523145,-0.175545,1.6588,1.74533e-05,1.28891,1.83275,-0.00197714,-0.0253554,-0.0115659,3.79688e-05,-0.0137894,-0.0019876,0.311837,-0.179846,0.230251,0.00626959,-0.0044275,-0.00560949,-1.19,1.69,0.99,0.014,-0.021,0.059,0,0,0,0,0,0,0,0,0,0
23:01:05:198317,-0.523145,-0.175667,1.6588,1.74533e-05,1.28886,1.83275,-0.00300568,-0.0276691,-0.014335,5.74649e-05,-0.013334,-0.00302139,0.31185,-0.179854,0.230207,0.00680829,-0.00516048,-0.00561776,-1.81,1.56,1.18,0.00799996,-0.018,0.0680001,0,0,0,0,0,0,0,0,0,0
23:01:05:203593,-0.523145,-0.175807,1.6588,1.74533e-05,1.28879,1.83275,-0.0039929,-0.0298897,-0.0169949,7.60262e-05,-0.0128947,-0.0040136,0.311864,-0.179861,0.230164,0.0073254,-0.00586411,-0.00562528,-1.81,1.56,1.18,0.00799996,-0.018,0.0680001,0,0,0,0,0,0,0,0,0,0
23:01:05:208577,-0.523162,-0.175929,1.65878,1.74533e-05,1.28873,1.83274,-0.00505653,-0.0318526,-0.0189849,9.58938e-05,-0.0128677,-0.0050826,0.311881,-0.179872,0.230114,0.00772346,-0.00653058,-0.00573878,-1.79,1.36,1.39,0.00699997,-0.0190001,0.0540001,0,0,0,0,0,0,0,0,0,0
23:01:05:213576,-0.523162,-0.176086,1.65878,1.74533e-05,1.28868,1.83272,-0.00607695,-0.0337316,-0.0209119,0.000114903,-0.0128196,-0.00610815,0.311897,-0.179888,0.230075,0.00810557,-0.00717036,-0.00584098,-1.79,1.36,1.39,0.00699997,-0.0190001,0.0540001,0,0,0,0,0,0,0,0,0,0
23:01:05:218698,-0.523162,-0.176243,1.65878,1.74533e-05,1.28861,1.83268,-0.00795904,-0.0347728,-0.0223067,0.000149601,-0.012466,-0.00799961,0.311911,-0.179896,0.230019,0.00810532,-0.00794343,-0.00580237,-2.11,0.630001,1.12,0.034,-0.018,0.059,0,0,0,0,0,0,0,0,0,0
23:01:05:223820,-0.52318,-0.176418,1.65878,1.74533e-05,1.28854,1.83265,-0.00976531,-0.0357741,-0.0236403,0.000182653,-0.0121336,-0.0098148,0.311929,-0.179906,0.229963,0.00810507,-0.00868553,-0.00576768,-2.11,0.630001,1.12,0.034,-0.018,0.059,0,0,0,0,0,0,0,0,0,0
23:01:05:228817,-0.523215,-0.176558,1.65876,1.74533e-05,1.28849,1.83261,-0.0111054,-0.0364031,-0.0247789,0.000206501,-0.0116241,-0.0111614,0.311944,-0.179922,0.2299,0.00808852,-0.00922722,-0.00565831,-1.77,0.599998,0.96,0.033,-0.0170001,0.0610001,0,0,0,0,0,0,0,0,0,0
23:01:05:233937,-0.523232,-0.176715,1.65874,1.74533e-05,1.2884,1.83256,-0.0123912,-0.0370117,-0.0258543,0.000229506,-0.0111572,-0.0124533,0.311956,-0.179944,0.229855,0.0080726,-0.00974723,-0.00555992,-1.77,0.599998,0.96,0.033,-0.0170001,0.0610001,0,0,0,0,0,0,0,0,0,0
23:01:05:238953,-0.523285,-0.176889,1.65871,1.74533e-05,1.28833,1.83247,-0.0131443,-0.037606,-0.0270507,0.000242731,-0.0105551,-0.01321,0.31198,-0.179964,0.229804,0.0081565,-0.0101059,-0.00542112,-1.49,0.799999,0.86,0.042,-0.00800002,0.056,0,0,0,0,0,0,0,0,0,0
23:01:05:243949,-0.523337,-0.177081,1.65866,1.74533e-05,1.28826,1.8324,-0.0138655,-0.0381831,-0.02818,0.000255044,-0.0100029,-0.0139346,0.311998,-0.179997,0.229752,0.00823705,-0.0104502,-0.00529625,-1.49,0.799999,0.86,0.042,-0.00800002,0.056,0,0,0,0,0,0,0,0,0,0
23:01:05:249086,-0.523389,-0.177273,1.6586,1.74533e-05,1.28819,1.83232,-0.01468,-0.0375363,-0.027437,0.000268962,-0.010099,-0.0147528,0.312022,-0.180032,0.229699,0.00789078,-0.0105868,-0.0052871,-1.1,-0.0499992,1.05,0.06,-0.018,0.0630002,0,0,0,0,0,0,0,0,0,0
23:01:05:254074,-0.523442,-0.177483,1.65852,1.74533e-05,1.28814,1.83223,-0.0154615,-0.0369159,-0.0267225,0.000282161,-0.0101931,-0.0155379,0.312045,-0.180068,0.229646,0.00755836,-0.0107179,-0.00527887,-1.1,-0.0499992,1.05,0.06,-0.018,0.0630002,0,0,0,0,0,0,0,0,0,0
23:01:05:259195,-0.523512,-0.177709,1.65843,1.74533e-05,1.28805,1.83214,-0.0150899,-0.0362738,-0.0258419,0.000274289,-0.0104316,-0.0151643,0.312076,-0.180107,0.229596,0.00741464,-0.0104841,-0.00531197,-0.38,0.299999,1.13,0.062,-0.0220001,0.056,0,0,0,0,0,0,0,0,0,0
23:01:05:264174,-0.523581,-0.177936,1.65832,1.74533e-05,1.288,1.83204,-0.0147325,-0.0356563,-0.0250026,0.000266996,-0.0106535,-0.0148049,0.31211,-0.180156,0.229541,0.00727664,-0.0102595,-0.00534178,-0.38,0.299999,1.13,0.062,-0.0220001,0.056,0,0,0,0,0,0,0,0,0,0
23:01:05:269298,-0.523669,-0.178146,1.65819,1.74533e-05,1.28793,1.83193,-0.0142771,-0.0365932,-0.0260019,0.000257712,-0.010591,-0.0143471,0.312142,-0.180204,0.229491,0.00763958,-0.0102838,-0.00538411,-0.860001,1.29,1.18,0.04,-0.013,0.0470002,0,0,0,0,0,0,0,0,0,0
23:01:05:274296,-0.523756,-0.17832,1.65805,1.74533e-05,1.28784,1.83183,-0.0138393,-0.0374904,-0.0269675,0.000249812,-0.0105226,-0.0139071,0.312184,-0.180264,0.229457,0.00798801,-0.0103071,-0.0054222,-0.860001,1.29,1.18,0.04,-0.013,0.0470002,0,0,0,0,0,0,0,0,0,0
23:01:05:279411,-0.523861,-0.178495,1.65792,1.74533e-05,1.28776,1.83174,-0.014099,-0.0385016,-0.0277963,0.000255281,-0.0107051,-0.0141683,0.312229,-0.180326,0.229436,0.00822895,-0.0105553,-0.00554091,-1.31,1.1,1.35,0.044,-0.034,0.0570002,0,0,0,0,0,0,0,0,0,0
23:01:05:284576,-0.523983,-0.178652,1.65777,1.74533e-05,1.28767,1.83167,-0.0143473,-0.0394675,-0.0286109,0.000260304,-0.0108563,-0.014418,0.312266,-0.180391,0.22941,0.00846026,-0.0107936,-0.00564771,-1.31,1.1,1.35,0.044,-0.034,0.0570002,0,0,0,0,0,0,0,0,0,0
23:01:05:289573,-0.524122,-0.178809,1.65763,1.74533e-05,1.28758,1.8316,-0.0148353,-0.0403408,-0.0296218,0.000270507,-0.0107188,-0.0149088,0.312309,-0.180467,0.229401,0.00864116,-0.0111017,-0.00566369,-1.47,1.02,1.19,0.0549999,-0.0430001,0.0570002,0,0,0,0,0,0,0,0,0,0
23:01:05:294690,-0.524245,-0.178966,1.65749,1.74533e-05,1.28755,1.83151,-0.0153026,-0.041179,-0.030596,0.000280146,-0.0105827,-0.0153787,0.312344,-0.180545,0.229386,0.0088148,-0.0113976,-0.00567801,-1.47,1.02,1.19,0.0549999,-0.0430001,0.0570002,0,0,0,0,0,0,0,0,0,0
23:01:05:299814,-0.524367,-0.179158,1.65736,1.74533e-05,1.28749,1.83143,-0.015524,-0.0417772,-0.0318094,0.000284483,-0.00996751,-0.0156013,0.312371,-0.180612,0.229371,0.00899409,-0.0115952,-0.00553642,-1.3,1.05,0.88,0.038,-0.034,0.0500002,0,0,0,0,0,0,0,0,0,0
23:01:05:304811,-0.524489,-0.17935,1.65724,1.74533e-05,1.28742,1.83134,-0.0157358,-0.0423582,-0.0329557,0.000288079,-0.00940223,-0.015814,0.312398,-0.180678,0.229339,0.00916618,-0.011785,-0.00540901,-1.3,1.05,0.88,0.038,-0.034,0.0500002,0,0,0,0,0,0,0,0,0,0
23:01:05:309826,-0.524611,-0.179559,1.65712,3.49066e-05,1.28735,1.83127,-0.0154732,-0.0426957,-0.0343394,0.00028327,-0.00835602,-0.0155502,0.312428,-0.180747,0.229306,0.00938372,-0.0118057,-0.00512493,-0.98,1.16,0.54,0.025,-0.011,0.039,0,0,0,0,0,0,0,0,0,0
23:01:05:314955,-0.524733,-0.179786,1.65698,3.49066e-05,1.28732,1.8312,-0.0152208,-0.0430324,-0.0356267,0.000278413,-0.00740522,-0.0152965,0.312461,-0.180812,0.229268,0.00959252,-0.0118256,-0.00486928,-0.98,1.16,0.54,0.025,-0.011,0.039,0,0,0,0,0,0,0,0,0,0
23:01:05:319932,-0.524855,-0.179996,1.65684,3.49066e-05,1.28728,1.83113,-0.015045,-0.0429282,-0.0361472,0.000274374,-0.00678047,-0.0151197,0.312489,-0.180879,0.229227,0.00963356,-0.0117802,-0.00468222,-0.85,0.84,0.62,0.032,0.00699997,0.0440001,0,0,0,0,0,0,0,0,0,0
23:01:05:325053,-0.524943,-0.180223,1.65672,3.49066e-05,1.28725,1.83106,-0.0148763,-0.0428365,-0.0366184,0.000270758,-0.00621759,-0.01495,0.312517,-0.180947,0.229194,0.00967291,-0.0117365,-0.00451388,-0.85,0.84,0.62,0.032,0.00699997,0.0440001,0,0,0,0,0,0,0,0,0,0
23:01:05:330172,-0.52503,-0.180432,1.65658,3.49066e-05,1.28723,1.83099,-0.0149901,-0.0433342,-0.0375214,0.000271744,-0.00581222,-0.0150641,0.312548,-0.181001,0.229148,0.00982674,-0.0118752,-0.00442911,-1.21,1.07,0.76,0.011,-0.00900006,0.036,0,0,0,0,0,0,0,0,0,0
23:01:05:335178,-0.525117,-0.180642,1.6564,3.49066e-05,1.2872,1.83094,-0.0150992,-0.0438156,-0.0383753,0.000272887,-0.0054398,-0.0151734,0.312578,-0.181055,0.229114,0.00997438,-0.0120084,-0.00435286,-1.21,1.07,0.76,0.011,-0.00900006,0.036,0,0,0,0,0,0,0,0,0,0
23:01:05:340178,-0.525187,-0.180851,1.65621,3.49066e-05,1.28716,1.83087,-0.0142818,-0.044758,-0.0398415,0.000258113,-0.00491597,-0.014352,0.312622,-0.181117,0.229091,0.0104357,-0.011941,-0.00426112,-0.820001,1.71,0.72,0.00299996,-0.013,0.0180001,0,0,0,0,0,0,0,0,0,0
23:01:05:345310,-0.525257,-0.181078,1.65597,3.49066e-05,1.28715,1.8308,-0.0134976,-0.0456664,-0.0412359,0.00024419,-0.00443004,-0.0135641,0.312675,-0.181176,0.229073,0.0108787,-0.0118763,-0.00417853,-0.820001,1.71,0.72,0.00299996,-0.013,0.0180001,0,0,0,0,0,0,0,0,0,0
23:01:05:350408,-0.525344,-0.181322,1.65567,3.49066e-05,1.28711,1.83075,-0.0125725,-0.0473946,-0.0435663,0.000227903,-0.00382791,-0.0126345,0.312738,-0.181242,0.229064,0.0115991,-0.0119142,-0.00411386,-1.02,2.3,0.75,0.00399995,-0.00900006,0.00900006,0,0,0,0,0,0,0,0,0,0
23:01:05:355421,-0.525414,-0.181567,1.65541,3.49066e-05,1.28711,1.83069,-0.0116833,-0.0490565,-0.0457964,0.000212849,-0.00325971,-0.0117412,0.312817,-0.181324,0.229064,0.0122907,-0.0119507,-0.00405554,-1.02,2.3,0.75,0.00399995,-0.00900006,0.00900006,0,0,0,0,0,0,0,0,0,0
23:01:05:360422,-0.525484,-0.181828,1.65517,3.49066e-05,1.28709,1.83066,-0.0109915,-0.0509566,-0.0484232,0.000200442,-0.00253308,-0.011046,0.312882,-0.181391,0.229054,0.0130291,-0.0120955,-0.00396594,-1.24,2.45,0.68,-0.00200003,-0.00800002,0.0120001,0,0,0,0,0,0,0,0,0,0
23:01:05:365582,-0.525571,-0.18209,1.65497,3.49066e-05,1.28708,1.83062,-0.0103272,-0.0527847,-0.0509341,0.000188324,-0.00185027,-0.0103784,0.312946,-0.181457,0.229032,0.0137379,-0.0122345,-0.00388529,-1.24,2.45,0.68,-0.00200003,-0.00800002,0.0120001,0,0,0,0,0,0,0,0,0,0
23:01:05:370565,-0.525623,-0.182317,1.65478,3.49066e-05,1.28706,1.83057,-0.0103365,-0.0560111,-0.0550813,0.000187922,-0.00092949,-0.0103875,0.312992,-0.181521,0.228995,0.0147586,-0.0128331,-0.00382359,-2.17,3.13,0.72,0.022,-0.00700009,0.00900006,0,0,0,0,0,0,0,0,0,0
