522,1097
1395,1860
2204,2702
3055,3624
3844,4116
4326,4682
4889,5180
5402,5772
6141,6475
6755,7225
7510,7879
8147,8602
8909,9567
9819,10265
10592,10966
11212,11643
11932,12374
12785,13160
13393,13945
14277,14754
15102,15546
15839,16343
16600,16985
16602,16985
17222,17575
17823,18185
18422,18793
