878,1647
1918,2498
2747,3406
3773,4474
4786,5523
5812,6297
6664,7678
7918,8435
8719,9196
9532,9983
10239,10779
11033,11483
11844,13170
12647,13170
13443,13869
14129,14548
14811,15276
15528,16125
16411,17174
