503,1303
1641,2239
2499,3103
3390,3998
4325,4839
5224,5803
6325,7803
8048,8462
8664,9068
9318,10077
10344,11323
11611,12145
12542,13842
14109,14715
14941,15601
15927,16982
17267,18328
18629,19426
