Time,Q1,Q2,Q3,Q4,Q5,Q6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,x,y,z,xdot,ydot,zdot,FT1,FT2,FT3,FT4,FT5,FT6,handle_pos1,handle_pos2,mag11, mag12, mag21,mag22,f1,f2, dxl_pos1, dxl_pos2
22:30:54:26766,-0.290824,-6.98132e-05,1.73416,-0.00219911,1.38611,2.06218,0.00677364,-0.0090612,-0.00100219,-0.000149903,-0.00804429,0.00681704,0.293066,-0.0882592,0.265435,0.0032397,0.00115828,-0.00242547,-0.11,-0.240002,0.58,-0.017,-0.0370001,-0.0579998,0.0011,0.0003,0.0157294,0.0135294,0.0149294,0.0143294,-0.869071,-0.235773,949,949
22:30:54:31805,-0.290824,-6.98132e-05,1.73418,-0.00219911,1.38611,2.06219,0.00580362,-0.00802785,0.000195079,-0.000128875,-0.00821032,0.00584374,0.293061,-0.0882578,0.265429,0.00280167,0.000984651,-0.00247477,-0.11,-0.240002,0.58,-0.017,-0.0370001,-0.0579998,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:36889,-0.290824,-6.98132e-05,1.73418,-0.00219911,1.38609,2.06223,0.00493061,-0.00709784,0.00127262,-0.00010997,-0.00835975,0.00496778,0.293056,-0.0882563,0.265424,0.00240744,0.000828385,-0.00251914,-0.73,0.82,0.66,-0.02,-0.066,-0.033,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:41908,-0.290824,-6.98132e-05,1.73419,-0.00219911,1.38605,2.06225,0.00366982,-0.00798158,0.000611195,-8.28862e-05,-0.00858479,0.00370278,0.29306,-0.0882575,0.265424,0.00258439,0.000379343,-0.00258606,-0.73,0.82,0.66,-0.02,-0.066,-0.033,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:47029,-0.290824,-6.98132e-05,1.73419,-0.00219911,1.38604,2.06226,0.00253508,-0.00877707,1.57715e-05,-5.84779e-05,-0.00878732,0.00256425,0.293063,-0.0882585,0.265419,0.00274363,-2.48025e-05,-0.00264628,-1.55,0.0600014,1.36,0.073,-0.035,-0.082,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:52129,-0.290824,-6.98132e-05,1.73419,-0.00219911,1.386,2.06226,-0.000158745,-0.00898196,0.00116743,-7.33637e-07,-0.0101497,-0.000136633,0.293067,-0.0882597,0.265419,0.00251535,-0.000802744,-0.00305451,-1.55,0.0600014,1.36,0.073,-0.035,-0.082,0.0011,0.0003,0.0157294,0.0135294,0.0149131,0.0143131,-0.869071,-0.236419,949,948
22:30:54:58244,-0.290824,-6.98132e-05,1.73419,-0.00219911,1.38595,2.06226,-0.00293733,-0.00821943,0.00290685,5.91529e-05,-0.0111326,-0.00292348,0.293075,-0.0882621,0.265419,0.00197344,-0.00151344,-0.00334848,-1.57,-0.610001,1.2,0.063,0.0189999,-0.0739999,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:63240,-0.290824,-6.98132e-05,1.73421,-0.00219911,1.38593,2.06226,-0.00543807,-0.00753325,0.00447225,0.000113332,-0.0120173,-0.00543169,0.293087,-0.0882657,0.26542,0.00148575,-0.00215307,-0.00361305,-1.57,-0.610001,1.2,0.063,0.0189999,-0.0739999,0.0011,0.0003,0.0157294,0.0135294,0.0149131,0.0143131,-0.869071,-0.236419,949,948
22:30:54:68385,-0.290824,-6.98132e-05,1.73423,-0.00219911,1.38586,2.06226,-0.00504125,-0.00815701,0.00336367,0.000104904,-0.0115316,-0.00503446,0.293087,-0.0882654,0.265414,0.00175214,-0.00210814,-0.00346715,-0.339999,0.82,0.45,-0.023,-0.00999999,-0.0409999,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:73525,-0.290824,-6.98132e-05,1.73425,-0.00219911,1.38579,2.06226,-0.00468411,-0.00871842,0.00236585,9.7563e-05,-0.0110944,-0.004677,0.293098,-0.0882688,0.265409,0.0019919,-0.0020677,-0.00333583,-0.339999,0.82,0.45,-0.023,-0.00999999,-0.0409999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:78841,-0.290824,-6.98132e-05,1.73426,-0.00219911,1.3857,2.06226,-0.00426554,-0.0111116,-0.000500829,8.88601e-05,-0.01062,-0.00425796,0.293109,-0.0882721,0.265404,0.00285293,-0.00219392,-0.00319338,-0.669999,2.11,0.429999,-0.037,-0.024,-0.0119998,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:83641,-0.290824,-6.98132e-05,1.7343,-0.00219911,1.38562,2.06226,-0.00388883,-0.0132655,-0.0030811,8.10796e-05,-0.0101928,-0.00388083,0.293124,-0.0882767,0.2654,0.00362786,-0.00230752,-0.00306511,-0.669999,2.11,0.429999,-0.037,-0.024,-0.0119998,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:88642,-0.290824,-6.98132e-05,1.73432,-0.00219911,1.38551,2.06225,-0.00538413,-0.0146309,-0.00393599,0.000113943,-0.0107066,-0.00538072,0.293135,-0.0882798,0.265389,0.00393227,-0.00286837,-0.00321876,-1.58,1.31,0.96,0.024,-0.00900006,-0.0239999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:93764,-0.290824,-6.98132e-05,1.73433,-0.00219911,1.38544,2.06225,-0.00672985,-0.0158598,-0.00470565,0.00014393,-0.0111687,-0.00673065,0.293154,-0.0882855,0.265384,0.00420629,-0.00337313,-0.00335698,-1.58,1.31,0.96,0.024,-0.00900006,-0.0239999,0.0011,0.0003,0.0157294,0.0135294,0.0149294,0.0143294,-0.869071,-0.235773,949,949
22:30:54:98898,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38539,2.06225,-0.0076851,-0.0157333,-0.00380048,0.000165103,-0.0119495,-0.0076879,0.293165,-0.0882889,0.265379,0.00404433,-0.00362473,-0.0035913,-1.17,0.490002,1.16,0.0409999,0.00199997,-0.027,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:103887,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38534,2.06223,-0.00854481,-0.0156196,-0.00298595,0.000184136,-0.0126521,-0.0085494,0.293172,-0.088291,0.265374,0.00389859,-0.00385117,-0.00380217,-1.17,0.490002,1.16,0.0409999,0.00199997,-0.027,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:109005,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38527,2.06221,-0.0070022,-0.0161552,-0.00361951,0.000150367,-0.0125509,-0.00700114,0.293184,-0.0882946,0.265375,0.00421598,-0.00346157,-0.00377272,0.0100002,1.4,0.73,-0.00500005,-0.034,-0.0149999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:114002,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.3852,2.06218,-0.00561382,-0.0166373,-0.0041899,0.00011996,-0.0124596,-0.00560768,0.2932,-0.0882994,0.265375,0.00450165,-0.00311092,-0.00374617,0.0100002,1.4,0.73,-0.00500005,-0.034,-0.0149999,0.0011,0.0003,0.0157294,0.0135294,0.0149294,0.0143294,-0.869071,-0.235773,949,949
22:30:54:119123,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38511,2.06216,-0.00465931,-0.0188737,-0.00691981,9.92234e-05,-0.0119639,-0.00465065,0.293216,-0.0883042,0.265375,0.00535735,-0.0030672,-0.00359769,-0.54,2.6,0.51,-0.041,-0.033,-0.0239999,0.0011,0.0003,0.0157294,0.0135294,0.0149294,0.0143294,-0.869071,-0.235773,949,949
22:30:54:124236,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38501,2.06216,-0.00380017,-0.0208863,-0.00937711,8.05399e-05,-0.0115175,-0.00378923,0.293236,-0.0883102,0.265376,0.00612751,-0.00302782,-0.00346394,-0.54,2.6,0.51,-0.041,-0.033,-0.0239999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:129238,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38494,2.06214,-0.00497508,-0.022522,-0.0109293,0.000107401,-0.0116035,-0.00496864,0.29326,-0.0883174,0.265376,0.0065706,-0.00352953,-0.0034891,-1.61,2.09,0.8,-0.012,-0.00600004,-0.0479999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:134365,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38485,2.06214,-0.00603242,-0.0239942,-0.0123267,0.000131644,-0.0116806,-0.00603003,0.293276,-0.0883222,0.265377,0.00696942,-0.00398106,-0.00351165,-1.61,2.09,0.8,-0.012,-0.00600004,-0.0479999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:139404,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.3848,2.06212,-0.00735209,-0.0246552,-0.0130042,0.000162162,-0.0116669,-0.00735504,0.293297,-0.0883282,0.265377,0.00707796,-0.00442811,-0.00350669,-1.69,1.59,0.74,0.03,-0.013,-0.0369999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:144536,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38474,2.06211,-0.00853974,-0.0252502,-0.0136143,0.000189595,-0.0116544,-0.0085475,0.293309,-0.0883318,0.265378,0.00717568,-0.00483045,-0.00350217,-1.69,1.59,0.74,0.03,-0.013,-0.0369999,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:149519,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38469,2.06207,-0.00849942,-0.025907,-0.0147027,0.000189309,-0.0112228,-0.00850807,0.293321,-0.0883354,0.265378,0.00741995,-0.00489089,-0.00337232,-1.09,1.91,0.49,0.027,-0.0220001,-0.02,0.0011,0.0003,0.0157294,0.0135294,0.0149294,0.0143294,-0.869071,-0.235773,949,949
22:30:54:154643,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38462,2.06205,-0.00846301,-0.0264982,-0.0156825,0.000189091,-0.0108341,-0.00847247,0.293333,-0.088339,0.265378,0.00763982,-0.00494527,-0.0032554,-1.09,1.91,0.49,0.027,-0.0220001,-0.02,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:159641,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38455,2.062,-0.00884307,-0.0284261,-0.0182149,0.000198662,-0.0102303,-0.00885551,0.293349,-0.0883438,0.265378,0.00828222,-0.00525694,-0.00307351,-1.62,2.8,0.36,-0.039,0.00999999,-0.033,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:164772,-0.290824,-6.98132e-05,1.73435,-0.00219911,1.38448,2.06198,-0.00918486,-0.0301612,-0.0204946,0.000207384,-0.00968657,-0.0092,0.293365,-0.0883486,0.265379,0.00886043,-0.00553737,-0.00290969,-1.62,2.8,0.36,-0.039,0.00999999,-0.033,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:169761,-0.290824,-6.98132e-05,1.73433,-0.00219911,1.38443,2.06195,-0.00965298,-0.031696,-0.0220189,0.000218838,-0.00969799,-0.0096701,0.293381,-0.0883534,0.265379,0.00933415,-0.00582621,-0.00291286,-1.69,2.7,0.66,-0.037,0.0189999,-0.049,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:174886,-0.290824,-6.98132e-05,1.73433,-0.00219911,1.38438,2.06193,-0.0100741,-0.0330772,-0.0233911,0.000229276,-0.0097079,-0.010093,0.293398,-0.0883584,0.265385,0.00976055,-0.00608613,-0.00291561,-1.69,2.7,0.66,-0.037,0.0189999,-0.049,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:179881,-0.290824,-6.98132e-05,1.73432,-0.00219911,1.38433,2.06188,-0.00898215,-0.0324154,-0.0219667,0.000204147,-0.0104681,-0.00899505,0.29341,-0.088362,0.265385,0.00959658,-0.00569403,-0.00314507,-0.429999,1.6,1.08,0.0179999,-0.0320001,-0.0579998,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:185002,-0.290824,-6.98132e-05,1.73428,-0.00219911,1.38427,2.06184,-0.00799923,-0.0318196,-0.0206849,0.000181623,-0.0111521,-0.00800672,0.293427,-0.0883671,0.265391,0.00944905,-0.00534111,-0.00335154,-0.429999,1.6,1.08,0.0179999,-0.0320001,-0.0579998,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:190124,-0.290824,-6.98132e-05,1.73425,-0.00219911,1.38422,2.06181,-0.00658347,-0.0306527,-0.0184322,0.00014879,-0.0122348,-0.0065829,0.293448,-0.0883736,0.265402,0.00912839,-0.0048004,-0.00367827,0.0200005,1.22,1.35,0.029,-0.043,-0.0539999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:195119,-0.290824,-6.98132e-05,1.73421,-0.00219911,1.3842,2.06179,-0.00530925,-0.0296025,-0.0164049,0.000119082,-0.013209,-0.0053014,0.29347,-0.0883801,0.265413,0.00883986,-0.00431376,-0.00397228,0.0200005,1.22,1.35,0.029,-0.043,-0.0539999,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:200118,-0.290824,-6.98132e-05,1.73416,-0.00219911,1.38413,2.06176,-0.00482377,-0.0292462,-0.0157374,0.000107813,-0.0135192,-0.00481329,0.293484,-0.0883842,0.265424,0.00874763,-0.00413364,-0.00406596,-0.5,1.56,1.02,-0.0100001,-0.012,-0.0409999,0.0011,0.0003,0.0157294,0.0135294,0.0149294,0.0143294,-0.869071,-0.235773,949,949
22:30:54:205285,-0.290824,-6.98132e-05,1.73411,-0.00219911,1.38408,2.06174,-0.00438672,-0.0289254,-0.0151369,9.79699e-05,-0.013798,-0.00437391,0.293514,-0.0883933,0.26544,0.00866469,-0.00397153,-0.00415017,-0.5,1.56,1.02,-0.0100001,-0.012,-0.0409999,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:210408,-0.290824,-6.98132e-05,1.73405,-0.00219911,1.38401,2.06172,-0.00547819,-0.0283619,-0.0146346,0.000124378,-0.0137392,-0.00547011,0.293541,-0.0884012,0.265456,0.00838466,-0.00423062,-0.00413177,-1.31,1.15,0.83,-0.041,-0.00600004,-0.023,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:215410,-0.290824,-6.98132e-05,1.734,-0.00219911,1.38394,2.06171,-0.00646045,-0.0278548,-0.0141829,0.00014853,-0.0136859,-0.00645669,0.293571,-0.0884104,0.265473,0.0081327,-0.0044638,-0.00411511,-1.31,1.15,0.83,-0.041,-0.00600004,-0.023,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:220527,-0.290824,-6.98132e-05,1.73395,-0.00219911,1.38389,2.06169,-0.00795178,-0.0283947,-0.0141178,0.000184864,-0.0142941,-0.00795304,0.293602,-0.0884195,0.265489,0.00815648,-0.00493945,-0.00429724,-1.84,1.64,1.24,0.026,-0.0550001,-0.0639999,0.0011,0.0003,0.0157294,0.0135294,0.0149294,0.0143294,-0.869071,-0.235773,949,949
22:30:54:225545,-0.290824,-6.98132e-05,1.7339,-0.00219911,1.38382,2.06167,-0.00929388,-0.0288806,-0.0140596,0.00021783,-0.0148412,-0.0092997,0.293629,-0.0884275,0.265506,0.00817796,-0.00536754,-0.00446104,-1.84,1.64,1.24,0.026,-0.0550001,-0.0639999,0.0011,0.0003,0.0157294,0.0135294,0.0149294,0.0143294,-0.869071,-0.235773,949,949
22:30:54:230513,-0.290824,-8.72665e-05,1.73384,-0.00219911,1.38377,2.06164,-0.010475,-0.0295781,-0.0149257,0.000247666,-0.0146751,-0.0104864,0.293659,-0.0884366,0.265522,0.00831814,-0.00578057,-0.00441035,-1.9,1.89,0.849999,0.082,-0.049,-0.0839999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:235633,-0.290824,-0.00020944,1.73383,-0.00219911,1.38373,2.06158,-0.0115375,-0.0302061,-0.0157064,0.000274498,-0.0145247,-0.0115539,0.293687,-0.0884449,0.265533,0.00844436,-0.00615228,-0.00436462,-1.9,1.89,0.849999,0.082,-0.049,-0.0839999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:240632,-0.290824,-0.000366519,1.73378,-0.00219911,1.38366,2.06151,-0.0122275,-0.0296207,-0.0160463,0.000290795,-0.0136009,-0.0122488,0.293707,-0.0884508,0.265501,0.0082319,-0.00630594,-0.00408733,-1.54,1.25,0.36,0.03,0.011,-0.0469999,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:245752,-0.290824,-0.000488692,1.73374,-0.00219911,1.38359,2.06146,-0.0128475,-0.0290937,-0.0163535,0.000305721,-0.0127681,-0.0128732,0.293746,-0.0884627,0.265469,0.00804073,-0.0064442,-0.00383779,-1.54,1.25,0.36,0.03,0.011,-0.0469999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:250880,-0.290824,-0.000575959,1.73371,-0.00219911,1.38354,2.06137,-0.0111262,-0.0293587,-0.0168671,0.000263954,-0.0125157,-0.0111451,0.293779,-0.0884725,0.265443,0.00828956,-0.00597816,-0.00376419,-0.36,2.09,0.67,-0.032,0.00800002,-0.0219998,0.0011,0.0003,0.0157294,0.0135294,0.0149294,0.0143294,-0.869071,-0.235773,949,949
22:30:54:255888,-0.290824,-0.000680678,1.73367,-0.00219911,1.3835,2.06132,-0.00957719,-0.029597,-0.0173285,0.000226574,-0.0122892,-0.00959013,0.293806,-0.0884805,0.265427,0.00851353,-0.00555863,-0.00369795,-0.36,2.09,0.67,-0.032,0.00800002,-0.0219998,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:261008,-0.290824,-0.000767945,1.73362,-0.00219911,1.38347,2.06123,-0.00871188,-0.0322876,-0.0205428,0.000205556,-0.0117637,-0.0087223,0.29383,-0.0884876,0.265406,0.00951502,-0.00558669,-0.00354205,-1.18,3.69,0.52,-0.009,-0.034,-0.0289998,0.0011,0.0003,0.0157294,0.0135294,0.0149131,0.0143131,-0.869071,-0.236419,949,948
22:30:54:266120,-0.290824,-0.000855211,1.7336,-0.00219911,1.38344,2.06116,-0.0079327,-0.0347089,-0.0234357,0.000186927,-0.0112904,-0.0079409,0.293857,-0.0884959,0.265395,0.0104164,-0.00561177,-0.00340174,-1.18,3.69,0.52,-0.009,-0.034,-0.0289998,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:271131,-0.290824,-0.000942478,1.73355,-0.00219911,1.38338,2.06109,-0.00933363,-0.0367348,-0.0264541,0.000220848,-0.010301,-0.00934991,0.293875,-0.0885012,0.265374,0.0110217,-0.00623365,-0.00310472,-2.38,3.28,0.179999,0.016,-0.058,-0.0319998,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:276244,-0.290824,-0.0010472,1.7335,-0.00219911,1.38335,2.06102,-0.0105936,-0.0385579,-0.0291713,0.000251805,-0.00940957,-0.0106172,0.293907,-0.0885107,0.265364,0.0115665,-0.00679322,-0.00283737,-2.38,3.28,0.179999,0.016,-0.058,-0.0319998,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:281244,-0.290824,-0.00116937,1.73344,-0.00219911,1.38331,2.06097,-0.0111003,-0.0379147,-0.0292334,0.000264132,-0.00870532,-0.0111276,0.293935,-0.0885193,0.265348,0.0113404,-0.00688528,-0.00262626,-1.55,1.85,0.2,0.00399995,-0.0370001,-0.0389998,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:286366,-0.290824,-0.001309,1.73334,-0.00219911,1.38328,2.06088,-0.0115557,-0.0373359,-0.0292904,0.000274978,-0.00807054,-0.0115863,0.293965,-0.0885281,0.265327,0.011137,-0.00696808,-0.0024363,-1.55,1.85,0.2,0.00399995,-0.0370001,-0.0389998,0.0011,0.0003,0.0157294,0.0135294,0.0149131,0.0143131,-0.869071,-0.236419,949,948
22:30:54:291355,-0.290824,-0.00150098,1.73325,-0.00219911,1.38324,2.06078,-0.0115968,-0.0366187,-0.0292068,0.000276232,-0.00743704,-0.011629,0.29401,-0.0885416,0.265316,0.0109229,-0.0069175,-0.00224713,-1.3,1.79,0.16,0.00899994,0,-0.0419998,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:296357,-0.290824,-0.00172788,1.73316,-0.00219911,1.38323,2.06068,-0.00986565,-0.0338034,-0.0264294,0.000233848,-0.00739545,-0.00989056,0.294054,-0.0885546,0.265284,0.0101299,-0.0061362,-0.00223669,0.18,0.59,0.44,0.019,0.018,-0.0369999,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:301512,-0.290824,-0.00198968,1.73309,-0.00219911,1.38321,2.06057,-0.00830766,-0.0312697,-0.0239304,0.000195414,-0.00735728,-0.00832594,0.294095,-0.088567,0.265241,0.00941624,-0.005433,-0.00222732,0.18,0.59,0.44,0.019,0.018,-0.0369999,0.0011,0.0003,0.0157457,0.0135457,0.0149294,0.0143294,-0.866697,-0.235773,950,949
22:30:54:306529,-0.290824,-0.00228638,1.73301,-0.00219911,1.38316,2.06047,-0.00810383,-0.0270714,-0.0186087,0.000188637,-0.00848029,-0.0081185,0.294133,-0.0885785,0.265182,0.00797188,-0.00493723,-0.00256523,-0.0799999,-1.03,1.1,0.00199997,-0.00999999,-0.0369999,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
22:30:54:311637,-0.290824,-0.00258309,1.73292,-0.00219911,1.38312,2.06041,-0.00792013,-0.0232935,-0.0138192,0.000182594,-0.00949143,-0.00793159,0.294187,-0.0885945,0.265118,0.00667188,-0.00449106,-0.00286928,-0.0799999,-1.03,1.1,0.00199997,-0.00999999,-0.0369999,0.0011,0.0003,0.0157457,0.0135457,0.0149131,0.0143131,-0.866697,-0.236419,950,948
