449,1201
1492,2047
2364,2979
3315,3846
4044,4503
4678,5040
5280,5621
5846,6342
6751,7546
7764,8347
8551,8925
9276,9743
10016,10689
10875,11361
11532,12007
12213,12563
12770,13129
13542,14435
14714,15466
15777,16355
16658,17280
17479,18033
18201,18638
18882,19256
19531,20031
