Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,X,Y,Z,Rx,Ry,Rz,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,v_lpf1,v_lpf2,v_lpf3,v_lpf4,v_lpf5,v_lpf6,vel1,vel2,vel3,vel4,vel5,vel6,bd_desired,bd_applied,beta_hat,K_hat,curvature_hat,target_curvature,gamma1,gamma2,intended_acc_x,intended_acc_y,intended_force_x,intended_force_y,intended_dir_x,intended_dir_y,B11,B12,B21,B22,indirect_ready
1781299488053024,0.00776672,-0.353674,1.81987,0,0.968012,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372471,0.00289294,0.12043,-3.13386,3.47421e-05,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52684e-06,5.06931e-08,9.16562e-06,2.85329e-07,-3.67367e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00937505,7.28148e-05,1,0,150,0,0,150,0
1781299488058156,0.00776672,-0.353674,1.81987,0,0.968012,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372471,0.00289294,0.12043,-3.13386,3.47421e-05,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22147e-06,4.05545e-08,7.3325e-06,2.28263e-07,-2.93893e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00817219,6.34723e-05,1,0,150,0,0,150,0
1781299488063151,0.00776672,-0.353674,1.81987,0,0.968012,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372471,0.00289294,0.12043,-3.13386,3.47421e-05,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17718e-06,3.24436e-08,5.866e-06,1.82611e-07,-2.35115e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0071158,5.52675e-05,1,0,150,0,0,150,0
1781299488068277,0.00778417,-0.353674,1.81987,0,0.968012,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372471,0.00289944,0.12043,-3.13384,3.47421e-05,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34174e-06,2.59549e-08,4.6928e-06,1.46088e-07,-1.88092e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00618977,4.80751e-05,1,0,150,0,0,150,0
1781299488073224,0.00778417,-0.353674,1.81987,0,0.968012,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372471,0.00289944,0.12043,-3.13384,3.47421e-05,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67339e-06,2.07639e-08,3.75424e-06,1.16871e-07,-1.50473e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00537934,4.17807e-05,1,0,150,0,0,150,0
1781299488078419,0.00778417,-0.353674,1.81987,0,0.968012,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372471,0.00289944,0.12043,-3.13384,3.47421e-05,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13872e-06,1.66111e-08,3.00339e-06,9.34966e-08,-1.20379e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00467115,3.62802e-05,1,0,150,0,0,150,0
1781299488083410,0.00778417,-0.353674,1.81987,0,0.968012,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372471,0.00289944,0.12043,-3.13384,3.47421e-05,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71097e-06,1.32889e-08,2.40271e-06,7.47973e-08,-9.6303e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00405312,3.148e-05,1,0,150,0,0,150,0
1781299488088472,0.00778417,-0.353674,1.81985,0,0.968012,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372478,0.00289949,0.120434,-3.13384,5.24037e-05,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36878e-06,1.06311e-08,1.92217e-06,5.98378e-08,-7.70424e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00351442,2.72961e-05,1,0,150,0,0,150,0
1781299488093551,0.00778417,-0.353674,1.81985,0,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289946,0.120434,-3.13384,3.49469e-05,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09502e-06,8.5049e-09,1.53774e-06,4.78703e-08,-6.16339e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0030454,2.36532e-05,1,0,150,0,0,150,0
1781299488098660,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76018e-07,6.80392e-09,1.23019e-06,3.82962e-08,-4.93071e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00263744,2.04847e-05,1,0,150,0,0,150,0
1781299488103654,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00814e-07,5.44313e-09,9.84151e-07,3.0637e-08,-3.94457e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00228292,1.77311e-05,1,0,150,0,0,150,0
1781299488108788,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60651e-07,4.35451e-09,7.87321e-07,2.45096e-08,-3.15566e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00197508,1.53402e-05,1,0,150,0,0,150,0
1781299488113797,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48521e-07,3.48361e-09,6.29857e-07,1.96077e-08,-2.52452e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00170799,1.32657e-05,1,0,150,0,0,150,0
1781299488118925,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58817e-07,2.78688e-09,5.03885e-07,1.56861e-08,-2.01962e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00147641,1.14671e-05,1,0,150,0,0,150,0
1781299488123868,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87054e-07,2.22951e-09,4.03108e-07,1.25489e-08,-1.6157e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00127574,9.90849e-06,1,0,150,0,0,150,0
1781299488129027,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29643e-07,1.78361e-09,3.22487e-07,1.00391e-08,-1.29256e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00110196,8.55875e-06,1,0,150,0,0,150,0
1781299488134083,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83714e-07,1.42689e-09,2.57989e-07,8.0313e-09,-1.03405e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000951541,7.39049e-06,1,0,150,0,0,150,0
1781299488139180,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46971e-07,1.14151e-09,2.06392e-07,6.42504e-09,-8.27236e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000821412,6.3798e-06,1,0,150,0,0,150,0
1781299488144226,0.00778417,-0.353674,1.81985,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372474,0.00289601,0.120434,-3.13383,3.49475e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17577e-07,9.13207e-10,1.65113e-07,5.14003e-09,-6.61789e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000708883,5.5058e-06,1,0,150,0,0,150,0
1781299488149274,0.00778417,-0.353674,1.81984,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372481,0.00289607,0.120439,-3.13383,5.23222e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40617e-08,7.30565e-10,1.32091e-07,4.11202e-09,-5.29431e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000611615,4.75033e-06,1,0,150,0,0,150,0
1781299488154244,0.00778417,-0.353674,1.81984,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372481,0.00289607,0.120439,-3.13383,5.23222e-05,-3.14158,0.001,-0.076,0.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52494e-08,5.84452e-10,1.05672e-07,3.28962e-09,-4.23545e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000527569,4.09756e-06,1,0,150,0,0,150,0
1781299488159357,0.00778417,-0.353674,1.81984,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372481,0.00289607,0.120439,-3.13383,5.23222e-05,-3.14158,-0.037,-0.065,0.541,0,0,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,6.01995e-08,4.67562e-10,8.4538e-08,2.6317e-09,-3.38836e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000454973,3.53372e-06,1,0,150,0,0,150,0
1781299488164372,0.00778417,-0.353674,1.81984,-1.74533e-05,0.968029,3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372481,0.00289607,0.120439,-3.13383,5.23222e-05,-3.14158,0.013,-0.026,0.311,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,4.81596e-08,3.74049e-10,6.76304e-08,2.10536e-09,-2.71069e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000392289,3.04685e-06,1,0,150,0,0,150,0
