Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,X,Y,Z,Rx,Ry,Rz,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,vel1,vel2,vel3,vel4,vel5,vel6,rf1,rf2,rf3,F_exp1,F_exp2,F_exp3,beta,Ci11,Ci12,Ci13,Ci21,Ci22,Ci23,Ci31,Ci32,Ci33,Mi_inv11,Mi_inv12,Mi_inv13,Mi_inv21,Mi_inv22,Mi_inv23,Mi_inv31,Mi_inv32,Mi_inv33
1781299572625815,0.00785398,-0.35397,1.81998,0,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372403,0.0029249,0.120293,-3.13374,-0.000366572,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572630943,0.00785398,-0.35397,1.81998,0,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372403,0.0029249,0.120293,-3.13374,-0.000366572,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572636097,0.00785398,-0.35397,1.81998,0,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372403,0.0029249,0.120293,-3.13374,-0.000366572,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572641090,0.00785398,-0.35397,1.81998,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372403,0.00292145,0.120293,-3.13373,-0.000366572,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572646075,0.00785398,-0.353953,1.81998,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372404,0.00292146,0.1203,-3.13373,-0.000349209,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572651147,0.00785398,-0.353953,1.81998,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372404,0.00292146,0.1203,-3.13373,-0.000349209,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572656194,0.00785398,-0.353953,1.81998,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372404,0.00292146,0.1203,-3.13373,-0.000349209,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572661331,0.00785398,-0.353953,1.81998,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372404,0.00292146,0.1203,-3.13373,-0.000349209,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572666304,0.00785398,-0.353953,1.81998,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372404,0.00292146,0.1203,-3.13373,-0.000349209,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572671442,0.00785398,-0.353953,1.81998,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372404,0.00292146,0.1203,-3.13373,-0.000349209,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572676567,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572681566,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572686741,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572691696,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,-0.054,0.018,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572696813,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,0.013,0.035,-0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572701813,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,0,0.024,-0.13,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572706936,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,1.45931e-10,-1.0412e-05,-1.4461e-05,4.62452e-11,3.99152e-06,5.81715e-11,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,-0.106,0.012,-0.268,0,0.001,0.001,0.0529984,0.000416781,-1.75797e-05,0,0,0,0,0,0,0,0,0,2.64992e-05,2.08391e-07,-8.78985e-09,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572711937,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,1.16931e-05,-3.54341e-05,-4.92135e-05,1.39645e-07,1.35839e-05,1.14488e-05,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,-0.085,0.143,-0.607,0,0.002,0.003,0.0850845,0.0531707,-2.91143e-05,0,0,0,0,0,0,0,0,0,6.87764e-05,2.67917e-05,-2.32591e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572717063,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,3.98057e-05,-5.51807e-05,-7.66387e-05,4.75099e-07,2.11538e-05,3.89748e-05,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,-0.002,0.117,-0.387,0,0,0.001,-0.000666457,0.0847474,-1.2182e-06,0,0,0,0,0,0,0,0,0,6.77555e-05,6.88974e-05,-2.36356e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572722011,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,6.19912e-05,-7.07096e-05,-9.82062e-05,7.39829e-07,2.71068e-05,6.06974e-05,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,0,-0.038,0.338,0,-0.001,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,6.70779e-05,6.82085e-05,-2.33993e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572727183,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,7.94382e-05,-8.28672e-05,-0.000115091,9.48013e-07,3.17674e-05,7.77803e-05,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,0.019,-0.02,0.213,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,6.64071e-05,6.75264e-05,-2.31653e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572732133,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,9.30973e-05,-9.23302e-05,-0.000128234,1.111e-06,3.53951e-05,9.11544e-05,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,0.068,0.024,-0.313,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,6.57431e-05,6.68511e-05,-2.29336e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572737308,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0.000103729,-9.96402e-05,-0.000138387,1.23786e-06,3.81974e-05,0.000101564,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,-0.017,-0.044,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50856e-05,6.61826e-05,-2.27043e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572742259,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0.000100027,-0.000105231,-0.000146151,1.19372e-06,4.03405e-05,9.79392e-05,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,-0.087,-0.107,0.422,0,0,-0.003,0.000420713,-0.0534983,7.69012e-07,0,0,0,0,0,0,0,0,0,6.46451e-05,3.87716e-05,-2.20927e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572747433,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,8.31418e-05,-0.000109448,-0.000152008,9.92309e-07,4.19573e-05,8.14064e-05,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,-0.028,-0.07,0.376,0,0,-0.003,0.00048559,-0.0617481,8.87597e-07,0,0,0,0,0,0,0,0,0,6.42415e-05,7.50985e-06,-2.1428e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572752486,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,6.96026e-05,-0.000112569,-0.000156343,8.30806e-07,4.31538e-05,6.81496e-05,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,-0.053,-0.004,0.181,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,6.35991e-05,7.43476e-06,-2.12137e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299572757620,0.00785398,-0.353953,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,5.87404e-05,-0.000114815,-0.000159464,7.01234e-07,4.40152e-05,5.7514e-05,0.372411,0.00292152,0.120304,-3.13373,-0.000331692,-3.14158,-0.087,0,0.134,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,6.29631e-05,7.36041e-06,-2.10016e-08,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
