Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,X,Y,Z,Rx,Ry,Rz,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,v_lpf1,v_lpf2,v_lpf3,v_lpf4,v_lpf5,v_lpf6,vel1,vel2,vel3,vel4,vel5,vel6,bd_desired,bd_applied,beta_hat,K_hat,curvature_hat,target_curvature,gamma1,gamma2,intended_acc_x,intended_acc_y,intended_force_x,intended_force_y,intended_dir_x,intended_dir_y,B11,B12,B21,B22,indirect_ready
1781299769264518,-0.248901,-0.222023,1.99926,-0.00200713,0.922616,-0.252567,-0.246807,0.0157254,0.00884882,-0.00172788,-0.00783653,-0.240594,-0.240772,0.0138563,0.0174624,-0.00389759,-0.00392685,-0.235029,0.309302,-0.0790123,0.12171,-3.13672,-0.00263091,-3.14062,2.284,-9.033,1.623,0.761,0.158,-0.033,-2.18372,-9.03883,0.0146239,0,0,0,-0.0234149,-0.0754839,0.00288104,-0.004316,-0.0136867,-0.00515544,-0.0263221,-0.0750622,0.00158835,-0.00318767,-0.00975912,-0.00485713,-0.0277243,-0.0930453,0,0,0,0,100.207,100.207,0.00123727,0.0836597,51.113,51.113,1.01265,1.02531,-0.0257325,-1.05068,-3.23367,-12.5865,-0.248834,-0.968546,102.508,-0.913013,-0.913013,99.1891,1
1781299769269517,-0.250141,-0.221954,1.99927,-0.00202458,0.922598,-0.253806,-0.246894,0.01494,0.00666716,-0.00200713,-0.00649262,-0.241728,-0.239964,0.0124652,0.0157115,-0.00386687,-0.00357299,-0.234251,0.309206,-0.0793994,0.121728,-3.1367,-0.00256795,-3.14059,2.352,-9.051,1.786,0.761,0.164,-0.035,-2.24566,-9.05062,0.0149055,0,0,0,-0.023005,-0.0756086,0.00315913,-0.00457537,-0.0136681,-0.00394122,-0.0256587,-0.0751715,0.00190251,-0.00346521,-0.0105409,-0.00467395,-0.0272142,-0.0929069,0,0,0,0,100.05,100.05,0.00260747,0.0839333,56.3426,56.3426,1.01262,1.02524,0.0133787,-1.06122,-3.12651,-12.6071,-0.240705,-0.970598,102.356,-0.881155,-0.881155,99.0215,1
1781299769274647,-0.25138,-0.221901,1.99931,-0.00202458,0.922564,-0.254766,-0.242234,0.0139452,0.00668461,-0.00204204,-0.00469494,-0.20649,-0.239171,0.0111428,0.0140471,-0.00383692,-0.00323629,-0.233487,0.309105,-0.0797819,0.121737,-3.13698,-0.00251826,-3.14058,2.306,-8.945,1.192,0.76,0.168,-0.033,-2.25645,-9.00276,0.0148614,0,0,0,-0.0225793,-0.0741713,0.00283654,-0.00402324,-0.0109662,-0.034501,-0.0250428,-0.0749715,0.00208932,-0.00357681,-0.010626,-0.0106394,-0.0267596,-0.0927086,0,0,0,0,100.313,100.313,0.0026377,0.0837983,33.2942,33.2942,1.0125,1.02499,-0.119522,-1.01439,-3.11982,-12.592,-0.24049,-0.970652,102.603,-0.874195,-0.874195,99.2912,1
1781299769279589,-0.252567,-0.221831,1.99934,-0.00205949,0.922546,-0.2559,-0.23932,0.0127234,0.00666716,-0.00324631,-0.0039619,-0.221796,-0.238362,0.00987823,0.012456,-0.0038072,-0.00291577,-0.232708,0.309004,-0.080154,0.121751,-3.13702,-0.00247581,-3.14055,2.195,-8.908,1.038,0.759,0.164,-0.033,-2.20545,-8.96032,0.0149278,0,0,0,-0.022245,-0.0732866,0.00244986,-0.00445222,-0.00882136,-0.0155518,-0.0244832,-0.0746345,0.00216142,-0.00375189,-0.010265,-0.0116219,-0.0262928,-0.0924561,0,0,0,0,100.634,100.634,0.0024474,0.0835696,21.562,21.562,1.01234,1.02468,-0.185295,-0.991647,-3.15348,-12.562,-0.243479,-0.969906,102.897,-0.876162,-0.876162,99.6268,1
1781299769284764,-0.253788,-0.221779,1.99936,-0.00205949,0.922529,-0.257384,-0.239564,0.0119381,0.0058294,-0.00298451,-0.00385718,-0.261817,-0.237486,0.00863201,0.0108882,-0.00377677,-0.00259943,-0.231863,0.308907,-0.0805317,0.121763,-3.13675,-0.00242673,-3.14054,2.003,-8.821,1.265,0.751,0.143,-0.034,-2.08168,-8.89574,0.0145407,0,0,0,-0.0220846,-0.0734021,0.00240191,-0.00416269,-0.00877185,0.0240654,-0.0240035,-0.074388,0.00220952,-0.00383405,-0.00996641,-0.00448441,-0.0257344,-0.0921126,0,0,0,0,101.184,101.184,0.00137147,0.0830727,37.2282,37.2282,1.01222,1.02444,-0.0906238,-1.02153,-3.11136,-12.5594,-0.240462,-0.970659,103.443,-0.862274,-0.862274,100.176,1
1781299769289916,-0.254975,-0.221727,1.9994,-0.00207694,0.922494,-0.258501,-0.237592,0.0102625,0.00544543,-0.00260054,-0.00542797,-0.235689,-0.236478,0.00738455,0.00931919,-0.00374464,-0.00228318,-0.230888,0.308808,-0.080901,0.121771,-3.13681,-0.00238084,-3.14051,1.884,-8.678,1.196,0.744,0.122,-0.031,-1.96234,-8.79126,0.0142589,0,0,0,-0.021689,-0.0728464,0.00195924,-0.00402032,-0.00913624,-0.000319779,-0.0235406,-0.0740797,0.00215946,-0.00387131,-0.00980037,-0.00365148,-0.0250945,-0.0916272,0,0,0,0,101.954,101.954,0.0010047,0.0827617,25.4349,25.4349,1.01208,1.02417,-0.156392,-0.999579,-3.11724,-12.5456,-0.241141,-0.97049,104.204,-0.861521,-0.861519,100.951,1
1781299769294889,-0.256179,-0.221692,1.99941,-0.00209439,0.922476,-0.259688,-0.236248,0.00944223,0.0044855,-0.00254818,-0.00469494,-0.238744,-0.235353,0.00614123,0.00775545,-0.00371193,-0.00196801,-0.229799,0.30871,-0.081276,0.121778,-3.13682,-0.00235195,-3.14049,1.897,-8.698,1.018,0.745,0.116,-0.028,-1.90892,-8.7491,0.0142006,0,0,0,-0.0213715,-0.0724801,0.0019299,-0.0038415,-0.00855903,0.00404559,-0.0231068,-0.0737598,0.00211355,-0.00386534,-0.00955211,-0.00211207,-0.0244611,-0.0911178,0,0,0,0,102.27,102.27,2.53579e-05,0.0822833,9.31625,9.31625,1.01195,1.0239,-0.245831,-0.970909,-3.17984,-12.5124,-0.246305,-0.969192,104.493,-0.8717,-0.8717,101.284,1
1781299769300072,-0.257349,-0.221657,1.99943,-0.00211185,0.922459,-0.260805,-0.234939,0.00638791,0.00431096,-0.00268781,-0.00432842,-0.222547,-0.234195,0.0049253,0.0062265,-0.00367981,-0.00166015,-0.228677,0.308613,-0.08164,0.121785,-3.13686,-0.0023231,-3.14047,1.973,-8.815,0.888,0.748,0.119,-0.025,-1.92026,-8.78662,0.0143854,0,0,0,-0.020855,-0.0721784,0.000995706,-0.00317789,-0.00539972,-0.0107581,-0.0226565,-0.0734435,0.00188998,-0.00372785,-0.00872163,-0.00384127,-0.0239121,-0.0907163,0,0,0,0,102.036,102.036,0,0.0810568,3.48291,3.48291,1.01181,1.02363,-0.27512,-0.96163,-3.24712,-12.4707,-0.251977,-0.967733,104.218,-0.878445,-0.878445,101.073,1
1781299769305024,-0.258553,-0.221639,1.99945,-0.00211185,0.922424,-0.261695,-0.2326,0.00481711,0.00345575,-0.00179769,-0.00469494,-0.194866,-0.233131,0.00376469,0.00476738,-0.00364998,-0.00136615,-0.227646,0.308517,-0.0820123,0.121786,-3.13718,-0.00229042,-3.14047,2.096,-9.001,1.405,0.759,0.134,-0.03,-1.98961,-8.89809,0.0146619,0,0,0,-0.0203597,-0.0715324,0.000701101,-0.00248056,-0.00526917,-0.0366384,-0.0221971,-0.0730613,0.00165221,-0.0034784,-0.00803114,-0.0104007,-0.0235067,-0.0905316,0,0,0,0,101.293,101.293,0,0.0804843,15.2192,15.2192,1.01166,1.02332,-0.205789,-0.982612,-3.24772,-12.4368,-0.252665,-0.967554,103.43,-0.862972,-0.862972,100.351,1
1781299769310151,-0.259688,-0.221639,1.99945,-0.00211185,0.922424,-0.263021,-0.229633,0.00287979,0.00207694,0,-0.00308923,-0.239058,-0.23226,0.00267805,0.00340134,-0.00362579,-0.00109096,-0.226803,0.308424,-0.0823622,0.121786,-3.13698,-0.00229191,-3.14047,2.185,-9.224,2.056,0.775,0.152,-0.037,-2.05485,-9.02567,0.0149352,0,0,0,-0.0196576,-0.0707359,0.000416465,-0.000448917,-0.00349147,0.00942919,-0.0216892,-0.0725962,0.00140506,-0.0028725,-0.0071232,-0.00643472,-0.0232269,-0.0905656,0,0,0,0,100.46,100.46,0,0.0803417,19.4166,19.4166,1.01148,1.02296,-0.179463,-0.990059,-3.22025,-12.3981,-0.251395,-0.967885,102.549,-0.838764,-0.838764,99.5378,1
1781299769315141,-0.260857,-0.221639,1.99947,-0.0021293,0.922406,-0.264365,-0.229249,0,0.00219911,-0.00207694,-0.00279253,-0.249041,-0.231674,0.00166007,0.00212168,-0.00360809,-0.000834028,-0.226236,0.308323,-0.0827252,0.121782,-3.1368,-0.00229693,-3.14046,2.188,-9.342,1.823,0.787,0.157,-0.036,-2.09817,-9.18921,0.0153288,0,0,0,-0.019294,-0.0707042,-0.000533832,-0.00117601,0.000137204,0.0210534,-0.0212102,-0.0722178,0.00101728,-0.0025332,-0.00567112,-0.000937094,-0.0230409,-0.0908495,0,0,0,0,99.4458,99.4458,0,0.07872,26.1365,26.1365,1.01133,1.02266,-0.139725,-1.0012,-3.15921,-12.3574,-0.247687,-0.96884,101.493,-0.808144,-0.808146,98.5382,1
1781299769320294,-0.262026,-0.221622,1.99947,-0.0021293,0.922406,-0.265395,-0.231082,0,0.00176278,0,-0.00247837,-0.224868,-0.231363,0.000705697,0.00092218,-0.00359534,-0.000593435,-0.225938,0.308228,-0.0830861,0.121788,-3.13694,-0.00228121,-3.14046,2.177,-9.33,1.123,0.794,0.156,-0.032,-2.11649,-9.26447,0.0154412,0,0,0,-0.0194505,-0.0712677,-0.000427918,0.000329518,-0.000434115,-0.0062099,-0.0208582,-0.0720278,0.00072824,-0.00196066,-0.00462372,-0.00199165,-0.0229012,-0.0912218,0,0,0,0,98.9811,98.9811,0,0.0788716,29.9745,29.9745,1.01125,1.02249,-0.116261,-1.00742,-3.08413,-12.3196,-0.242849,-0.970064,101.011,-0.783791,-0.783789,98.0765,1
1781299769325239,-0.263196,-0.221622,1.99947,-0.00214676,0.922389,-0.266564,-0.230314,0,0,-0.00193732,-0.00282743,-0.227102,-0.231287,-0.000186389,-0.000199119,-0.00358678,-0.000369322,-0.225868,0.308134,-0.0834508,0.121788,-3.13693,-0.0022694,-3.14044,2.192,-9.331,1.078,0.793,0.155,-0.033,-2.1324,-9.30281,0.0156382,0,0,0,-0.0191556,-0.0710925,0,-0.00170672,-0.00206595,-0.00203441,-0.0205177,-0.0718407,0.000582592,-0.00190987,-0.00411216,-0.00200021,-0.0227971,-0.0916173,0,0,0,0,98.7355,98.7355,0,0.0785666,16.0777,16.0777,1.01116,1.02233,-0.188323,-0.986199,-3.06466,-12.2673,-0.242375,-0.970183,100.747,-0.774748,-0.774748,97.839,1
1781299769330234,-0.264365,-0.221622,1.99947,-0.00214676,0.922389,-0.267559,-0.229877,0,0,-0.0018326,0,-0.209579,-0.2314,-0.00102648,-0.00125487,-0.00358258,-0.000158435,-0.225982,0.308036,-0.083811,0.121788,-3.1371,-0.00227054,-3.14044,2.162,-9.346,1.434,0.792,0.149,-0.036,-2.127,-9.32902,0.0156347,0,0,0,-0.0192023,-0.0709354,0,-0.000933152,0.00062411,-0.0191894,-0.0202546,-0.0716597,0.000466074,-0.00171453,-0.00316491,-0.00543804,-0.0226997,-0.0920133,0,0,0,0,98.5894,98.5894,0,0.0784426,33.0434,33.0434,1.01109,1.02218,-0.0956646,-1.01214,-2.97907,-12.2366,-0.236547,-0.97162,100.593,-0.751163,-0.751162,97.6909,1
1781299769335409,-0.265517,-0.221622,1.99947,-0.00216421,0.922389,-0.268606,-0.230698,0,0,-0.00171042,0,-0.212249,-0.231649,-0.00181301,-0.00224328,-0.0035816,3.82628e-05,-0.226228,0.307938,-0.084169,0.121788,-3.1372,-0.00227543,-3.14043,2.183,-9.324,1.436,0.788,0.146,-0.035,-2.13492,-9.33116,0.0157666,0,0,0,-0.0193528,-0.0711663,0,-0.000831766,0.000605609,-0.0174133,-0.0200743,-0.071561,0.000372859,-0.00153797,-0.00241081,-0.00783309,-0.0226219,-0.0923741,0,0,0,0,98.5663,98.5663,0,0.0774853,2.82525,2.82525,1.01105,1.0221,-0.255067,-0.967049,-3.01453,-12.1771,-0.240304,-0.970698,100.556,-0.759258,-0.759256,97.6772,1
1781299769340539,-0.266704,-0.221622,1.99947,-0.00216421,0.922372,-0.270002,-0.22869,0,0,-0.00165806,-0.00244346,-0.246283,-0.232048,-0.00255235,-0.00317232,-0.00358289,0.000223132,-0.226621,0.307842,-0.0845355,0.121788,-3.13699,-0.00226018,-3.14043,2.22,-9.465,1.432,0.792,0.149,-0.034,-2.15466,-9.40336,0.0158804,0,0,0,-0.0192681,-0.0705243,0,-0.00135857,-0.00172143,0.0186002,-0.019913,-0.0713537,0.000298287,-0.00150209,-0.00227293,-0.00254644,-0.0225805,-0.0928124,0,0,0,0,98.1176,98.1176,0,0.0772501,26.2745,26.2745,1.01098,1.02195,-0.12992,-1.00195,-2.95401,-12.1432,-0.236371,-0.971663,100.092,-0.739332,-0.73933,97.2323,1
1781299769345486,-0.267838,-0.221622,1.99947,-0.00216421,0.922372,-0.271172,-0.227818,0,0,-0.00172788,0,-0.237679,-0.232612,-0.00326442,-0.00406717,-0.00358764,0.000401128,-0.227175,0.307746,-0.0848847,0.121788,-3.13695,-0.00226153,-3.14043,2.162,-9.576,1.564,0.802,0.15,-0.037,-2.13592,-9.49468,0.0159237,0,0,0,-0.0192743,-0.0702334,0,-0.000789951,0.000641928,0.0109064,-0.0197853,-0.0711296,0.00023863,-0.00135966,-0.00168996,0.000144135,-0.0225345,-0.0933459,0,0,0,0,97.6082,97.6082,0,0.0771768,33.1845,33.1845,1.0109,1.0218,-0.0937154,-1.0119,-2.8735,-12.113,-0.230819,-0.972997,99.567,-0.714371,-0.714371,96.7251,1
1781299769350662,-0.269008,-0.221622,1.99947,-0.00218166,0.922372,-0.272289,-0.228516,0,0,-0.00167552,0,-0.225444,-0.233309,-0.0039525,-0.00493192,-0.00359518,0.000572434,-0.227857,0.307646,-0.0852478,0.121788,-3.13699,-0.00226662,-3.14042,2.179,-9.554,1.397,0.805,0.153,-0.036,-2.13566,-9.52925,0.016077,0,0,0,-0.0194157,-0.070426,0,-0.000775805,0.000620521,-0.00205813,-0.0197114,-0.0709889,0.000190904,-0.00124289,-0.00122786,-0.000296319,-0.0224988,-0.0938803,0,0,0,0,97.4062,97.4062,0,0.0765129,2.83354,2.83354,1.01086,1.02171,-0.252726,-0.96766,-2.91403,-12.0522,-0.235013,-0.971992,99.3465,-0.722055,-0.722055,96.5347,1
1781299769355784,-0.27016,-0.221622,1.99947,-0.00218166,0.922372,-0.273353,-0.229249,0,0,0,0,-0.216613,-0.234073,-0.00460715,-0.00575433,-0.00360434,0.000735278,-0.228606,0.307547,-0.0856021,0.121788,-3.13708,-0.00226786,-3.14043,2.198,-9.476,1.305,0.802,0.154,-0.036,-2.14584,-9.50744,0.0160524,0,0,0,-0.0195594,-0.0706294,0,0.00049011,0.00025511,-0.0126369,-0.019681,-0.070917,0.000152723,-0.000896292,-0.000931269,-0.00276444,-0.0224758,-0.0943302,0,0,0,0,97.5204,97.5204,0,0.0758908,3.12955,3.12955,1.01083,1.02167,-0.251081,-0.968115,-2.94765,-12.0004,-0.238538,-0.971133,99.4537,-0.731565,-0.731569,96.655,1
1781299769360772,-0.271346,-0.221622,1.99947,-0.00218166,0.922372,-0.274418,-0.229895,0,0,0,0,-0.215566,-0.234791,-0.005239,-0.00654817,-0.00361322,0.000892723,-0.229308,0.307446,-0.085967,0.121788,-3.1372,-0.00226911,-3.14043,2.084,-9.306,1.471,0.793,0.146,-0.037,-2.09505,-9.41111,0.0158017,0,0,0,-0.0196985,-0.070805,0,0.000488033,0.000253299,-0.0143299,-0.0196845,-0.0708946,0.000122178,-0.000619427,-0.000694355,-0.00507752,-0.0223914,-0.0945812,0,0,0,0,98.1511,98.1511,0,0.0756585,3.48284,3.48284,1.01083,1.02165,-0.24937,-0.96859,-2.97713,-11.9621,-0.241512,-0.970398,100.091,-0.744497,-0.744497,97.285,1
1781299769365750,-0.272516,-0.221622,1.99947,-0.00219911,0.922372,-0.27571,-0.23178,0,0,-0.00191986,0,-0.238307,-0.235394,-0.00585739,-0.00732493,-0.00362074,0.00104637,-0.229898,0.307344,-0.0863297,0.121788,-3.13707,-0.00227438,-3.14042,2.034,-9.254,1.679,0.788,0.139,-0.036,-2.04295,-9.33724,0.0157078,0,0,0,-0.0199435,-0.0713623,0,-0.000930899,0.000693867,0.00768909,-0.0197363,-0.0709881,9.77428e-05,-0.000681722,-0.000416711,-0.0025242,-0.0222535,-0.094687,0,0,0,0,98.6512,98.6512,0,0.0754071,2.83811,2.83811,1.01086,1.02172,-0.253016,-0.967576,-3.00709,-11.9346,-0.244328,-0.969693,100.602,-0.758598,-0.758598,97.7828,1
1781299769370911,-0.27372,-0.221622,1.99947,-0.00221657,0.922372,-0.276931,-0.236126,0,0,-0.00246091,0,-0.239669,-0.235853,-0.00647444,-0.00810027,-0.00362636,0.00119981,-0.230348,0.307239,-0.086703,0.121788,-3.13704,-0.00227962,-3.14041,1.976,-9.224,1.762,0.783,0.13,-0.036,-1.98833,-9.2851,0.0156313,0,0,0,-0.020405,-0.0726758,0,-0.00134069,0.000816205,0.00503211,-0.01987,-0.0713257,7.81942e-05,-0.000813516,-0.000170128,-0.00101294,-0.0220676,-0.0946958,0,0,0,0,99.0264,99.0264,0,0.0753685,3.58637,3.58637,1.01096,1.02193,-0.249418,-0.968578,-3.03318,-11.9199,-0.246605,-0.969116,101.001,-0.775642,-0.77564,98.1497,1
1781299769376040,-0.274924,-0.221622,1.99947,-0.00223402,0.922372,-0.278153,-0.236806,0,0,-0.00275762,0,-0.238569,-0.236114,-0.00708664,-0.00886949,-0.00362913,0.00135205,-0.230604,0.307133,-0.0870761,0.121788,-3.13701,-0.00228493,-3.1404,1.945,-9.068,0.985,0.775,0.119,-0.03,-1.94575,-9.18098,0.0155178,0,0,0,-0.0205516,-0.0728606,0,-0.00156858,0.000883814,0.00343151,-0.0200063,-0.0716327,6.25554e-05,-0.000964529,4.06606e-05,-0.000124048,-0.0218446,-0.094538,0,0,0,0,99.6906,99.6906,0,0.0755826,2.46363,2.46363,1.01106,1.02213,-0.255863,-0.966778,-3.0638,-11.9167,-0.249004,-0.968502,101.692,-0.795004,-0.795002,98.8042,1
1781299769381035,-0.276129,-0.221622,1.99947,-0.00223402,0.922372,-0.279235,-0.237661,0,0,-0.00282743,0,-0.223873,-0.236172,-0.00769756,-0.00963694,-0.00362899,0.00150462,-0.230662,0.307028,-0.0874459,0.121788,-3.13714,-0.00228622,-3.1404,1.894,-9.049,0.915,0.773,0.114,-0.029,-1.90025,-9.11904,0.015317,0,0,0,-0.0207138,-0.0730989,0,-0.00165451,0.00088315,-0.012077,-0.0201478,-0.0719259,5.00443e-05,-0.00110252,0.000209159,-0.00251465,-0.0215904,-0.0942951,0,0,0,0,100.11,100.11,0,0.075608,3.30158,3.30158,1.01116,1.02232,-0.251988,-0.967864,-3.09053,-11.9228,-0.250919,-0.968008,102.134,-0.811001,-0.811001,99.2159,1
1781299769385984,-0.27735,-0.221622,1.99947,-0.00225147,0.922354,-0.280213,-0.239564,0,0,-0.00261799,0,-0.205774,-0.236057,-0.00833556,-0.0104385,-0.00362537,0.00166409,-0.23055,0.306924,-0.0878253,0.121788,-3.13737,-0.00227457,-3.14038,1.753,-9.091,1.284,0.778,0.107,-0.032,-1.80848,-9.10845,0.0152139,0,0,0,-0.0209696,-0.0736584,0,-0.00153707,0.00082151,-0.0322053,-0.0203122,-0.0722724,4.00354e-05,-0.00118943,0.000331629,-0.00845277,-0.0212654,-0.0940509,0,0,0,0,100.282,100.282,0,0.0752106,23.9239,23.9239,1.01127,1.02254,-0.140749,-0.999127,-3.03837,-11.9563,-0.246294,-0.969195,102.338,-0.806471,-0.806467,99.3696,1
1781299769391157,-0.278555,-0.221639,1.99945,-0.00226893,0.922354,-0.281504,-0.237679,0,0,-0.00254818,0,-0.239093,-0.235796,-0.00903439,-0.0113166,-0.00361983,0.00183901,-0.230297,0.306823,-0.0881997,0.121786,-3.13727,-0.00228009,-3.14037,1.592,-9.106,0.995,0.786,0.093,-0.029,-1.6801,-9.11071,0.0150311,0,0,0,-0.020893,-0.0730551,0,-0.00140608,0.000851825,0.00295565,-0.0204284,-0.072429,3.20284e-05,-0.00123276,0.000435668,-0.00617109,-0.0208428,-0.0938211,0,0,0,0,100.414,100.414,0,0.0751677,8.51591,8.51591,1.01133,1.02265,-0.22499,-0.975367,-3.05446,-11.972,-0.247214,-0.968961,102.481,-0.814272,-0.814268,99.4972,1
1781299769396280,-0.279741,-0.221639,1.99945,-0.00228638,0.922354,-0.282796,-0.236335,0,0,-0.00246091,0,-0.245952,-0.235441,-0.00980637,-0.0122865,-0.00361299,0.00203239,-0.229951,0.306717,-0.088567,0.121786,-3.13716,-0.00228559,-3.14036,1.498,-9.227,0.674,0.795,0.085,-0.024,-1.59118,-9.14033,0.0149712,0,0,0,-0.0208611,-0.0726173,0,-0.00132174,0.000846028,0.0111058,-0.0205149,-0.0724666,2.56227e-05,-0.00125056,0.00051774,-0.00271571,-0.020373,-0.093652,0,0,0,0,100.333,100.333,0,0.0752475,42.2974,42.2974,1.01134,1.02269,-0.0414771,-1.02732,-2.9408,-12.0215,-0.237621,-0.971358,102.418,-0.785217,-0.785217,99.3999,1
1781299769401261,-0.280946,-0.221639,1.99945,-0.00228638,0.922354,-0.283895,-0.236946,0,0,-0.00242601,0,-0.228324,-0.235094,-0.0106871,-0.0133931,-0.00360646,0.00225375,-0.229614,0.30661,-0.0889363,0.121786,-3.13726,-0.00228694,-3.14036,1.37,-9.387,1.17,0.801,0.081,-0.028,-1.46072,-9.2665,0.014807,0,0,0,-0.0210027,-0.0727798,0,-0.00133423,0.000818088,-0.00715396,-0.0206125,-0.0725293,2.04981e-05,-0.00126729,0.00057781,-0.00360336,-0.0198345,-0.0936827,0,0,0,0,99.7145,99.7145,0,0.0752491,2.84281,2.84281,1.01137,1.02274,-0.257694,-0.965871,-2.99399,-12.0158,-0.241779,-0.970331,101.784,-0.795017,-0.795017,98.7915,1
1781299769406407,-0.282132,-0.221639,1.99945,-0.00230383,0.922372,-0.285134,-0.234939,0,0,-0.0034383,0,-0.237906,-0.234824,-0.0116897,-0.0146528,-0.00360219,0.00250546,-0.229351,0.3065,-0.0893022,0.121786,-3.1372,-0.00230905,-3.14036,1.287,-9.485,1.72,0.806,0.074,-0.033,-1.35271,-9.37857,0.014784,0,0,0,-0.0209104,-0.0721385,0,-0.00208034,0.00105785,0.00504783,-0.0206721,-0.0724511,1.63985e-05,-0.0014299,0.000673817,-0.00187312,-0.0192522,-0.093875,0,0,0,0,99.1463,99.1463,0,0.075263,32.0777,32.0777,1.01135,1.02271,-0.0991385,-1.01111,-2.92795,-12.0357,-0.236378,-0.971661,101.209,-0.772686,-0.772686,98.2212,1
1781299769411406,-0.283302,-0.221639,1.99943,-0.00232129,0.922372,-0.286112,-0.234468,0,0,-0.00300197,0,-0.207642,-0.234621,-0.0127859,-0.0160303,-0.00359785,0.00278063,-0.229153,0.306401,-0.0896658,0.121791,-3.13738,-0.00229753,-3.14034,1.304,-9.415,1.681,0.807,0.073,-0.033,-1.30936,-9.39937,0.014841,0,0,0,-0.0209528,-0.0719701,0,-0.00181811,0.000929429,-0.025009,-0.0207282,-0.0723549,1.31188e-05,-0.00150754,0.00072494,-0.0065003,-0.0186813,-0.0940781,0,0,0,0,99.0592,99.0592,0,0.0755114,76.8334,76.8334,1.01133,1.02266,0.143209,-1.08054,-2.70203,-12.0993,-0.217953,-0.975959,101.145,-0.713522,-0.713522,98.1088,1
1781299769416532,-0.284506,-0.221657,1.99941,-0.00233874,0.922372,-0.287159,-0.234258,0,-0.00268781,-0.00274017,0,-0.213593,-0.23446,-0.0139426,-0.0174835,-0.00359425,0.00307074,-0.228997,0.306298,-0.0900397,0.121789,-3.13753,-0.00230267,-3.14033,1.281,-9.411,1.744,0.808,0.071,-0.032,-1.28277,-9.39517,0.0148814,0,0,0,-0.0205448,-0.0720212,0.000652478,-0.00235696,-0.00169629,-0.0190065,-0.0206915,-0.0722882,0.000140991,-0.00167743,0.000240695,-0.00900154,-0.018142,-0.0942518,0,0,0,0,99.106,99.106,0,0.0754124,13.0281,13.0281,1.01131,1.02261,-0.20421,-0.981094,-2.75058,-12.0839,-0.221946,-0.975059,101.182,-0.724838,-0.724836,98.1629,1
1781299769421551,-0.285693,-0.221657,1.9994,-0.00235619,0.922372,-0.288608,-0.235567,-0.00214676,-0.00438078,-0.00253073,0,-0.256424,-0.23436,-0.0151405,-0.0189887,-0.00359073,0.0033712,-0.228902,0.306197,-0.0904084,0.121794,-3.13725,-0.00229178,-3.14032,1.267,-9.479,1.878,0.811,0.067,-0.032,-1.25302,-9.43996,0.0150025,0,0,0,-0.0201255,-0.072582,0.000377142,-0.00197598,-0.0012461,0.0223879,-0.0205783,-0.0723469,0.000188221,-0.00173714,-5.66633e-05,-0.00272366,-0.0176337,-0.0944752,0,0,0,0,98.8634,98.8634,0,0.0754233,6.58279,6.58279,1.01132,1.02263,-0.237638,-0.971586,-2.81348,-12.0624,-0.227146,-0.973861,100.928,-0.739597,-0.739599,97.9298,1
1781299769426663,-0.28688,-0.221692,1.99936,-0.00235619,0.922372,-0.289725,-0.235934,-0.00349066,-0.00568977,-0.00244346,0,-0.231343,-0.234294,-0.0163722,-0.0205364,-0.00358798,0.00368071,-0.228839,0.306101,-0.0907751,0.121791,-3.13732,-0.00229321,-3.14032,1.173,-9.434,1.811,0.812,0.062,-0.032,-1.19319,-9.43939,0.0148411,0,0,0,-0.0198117,-0.0728011,0.000265218,-0.00195836,-0.0012621,-0.00311179,-0.020425,-0.0724378,0.00020362,-0.00178138,-0.000297751,-0.00280129,-0.0171154,-0.0946714,0,0,0,0,98.913,98.913,0,0.0754057,28.3755,28.3755,1.01133,1.02266,-0.116581,-1.00572,-2.78087,-12.0696,-0.224521,-0.974469,100.985,-0.732758,-0.732759,97.9738,1
1781299769431687,-0.288084,-0.221709,1.99931,-0.00237365,0.922372,-0.290859,-0.23651,-0.0039968,-0.00762709,-0.00230383,0,-0.230244,-0.234188,-0.0176379,-0.0221272,-0.00358285,0.00399889,-0.228737,0.30601,-0.0911528,0.121798,-3.13738,-0.00226522,-3.1403,1.003,-9.213,1.602,0.802,0.056,-0.03,-1.09827,-9.37431,0.0147019,0,0,0,-0.0195334,-0.0730808,0.000573694,-0.0022693,-0.00265955,-0.00487183,-0.0202467,-0.0725664,0.000277635,-0.00187897,-0.000770111,-0.0032154,-0.0165435,-0.0947413,0,0,0,0,99.3694,99.3694,0,0.0756116,55.2314,55.2314,1.01135,1.0227,0.0332057,-1.04746,-2.64681,-12.1112,-0.213503,-0.976942,101.472,-0.703197,-0.703197,98.4078,1
