Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,X,Y,Z,Rx,Ry,Rz,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,v_lpf1,v_lpf2,v_lpf3,v_lpf4,v_lpf5,v_lpf6,vel1,vel2,vel3,vel4,vel5,vel6,bd_desired,bd_applied,beta_hat,K_hat,curvature_hat,target_curvature,gamma1,gamma2,intended_acc_x,intended_acc_y,intended_force_x,intended_force_y,intended_dir_x,intended_dir_y,B11,B12,B21,B22,indirect_ready
1781298979147749,0.00780162,-0.353674,1.8201,0,0.968029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372373,0.00290517,0.120373,-3.13379,-0.000209443,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043079,3.36093e-06,0.000625602,1.94293e-05,-0.00249037,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0754088,0.000588323,1,0,150,0,0,150,0
1781298979152692,0.00780162,-0.353674,1.8201,0,0.968029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372373,0.00290517,0.120373,-3.13379,-0.000209443,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344632,2.68875e-06,0.000500482,1.55434e-05,-0.00199229,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0720889,0.000562422,1,0,150,0,0,150,0
1781298979157884,0.00780162,-0.353674,1.8201,0,0.968029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372373,0.00290517,0.120373,-3.13379,-0.000209443,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275706,2.151e-06,0.000400385,1.24347e-05,-0.00159383,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0677862,0.000528854,1,0,150,0,0,150,0
1781298979162856,0.00780162,-0.353691,1.8201,0,0.968029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372372,0.00290516,0.120366,-3.13379,-0.00022687,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220565,1.7208e-06,0.000320308,9.9478e-06,-0.00127507,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.062928,0.000490951,1,0,150,0,0,150,0
1781298979167986,0.00780162,-0.353691,1.82008,0,0.968029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372379,0.00290522,0.120371,-3.13379,-0.000209406,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176452,1.37664e-06,0.000256247,7.95824e-06,-0.00102005,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0578236,0.000451127,1,0,150,0,0,150,0
1781298979172959,0.00780162,-0.353691,1.82008,0,0.968029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372379,0.00290522,0.120371,-3.13379,-0.000209406,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141161,1.10131e-06,0.000204997,6.36659e-06,-0.000816043,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0526927,0.000411097,1,0,150,0,0,150,0
1781298979178109,0.00780162,-0.353691,1.82008,0,0.968029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372379,0.00290522,0.120371,-3.13379,-0.000209406,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112929,8.81048e-07,0.000163998,5.09327e-06,-0.000652835,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0476872,0.000372045,1,0,150,0,0,150,0
1781298979183233,0.00780162,-0.353691,1.82006,0,0.968029,0,0,0,-0.00162316,0,0,0,0,0,0,0,0,0,0.372386,0.00290528,0.120375,-3.13379,-0.000191946,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0.000280733,2.19021e-06,0.000407764,1.26631e-05,-0.00162311,0,0.00014649,1.14288e-06,0.000212751,6.60724e-06,-0.000846889,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0440873,0.000343959,1,0,150,0,0,150,0
1781298979188246,0.00780162,-0.353691,1.82006,0,0.968029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372386,0.00290528,0.120375,-3.13379,-0.000191946,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117192,9.14305e-07,0.000170201,5.28579e-06,-0.000677511,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0403761,0.000315005,1,0,150,0,0,150,0
1781298979193238,0.00780162,-0.353691,1.82006,0,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372386,0.00290528,0.120375,-3.13381,-0.000191946,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37535e-05,7.31444e-07,0.000136161,4.22864e-06,-0.000542009,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0366923,0.000286265,1,0,150,0,0,150,0
1781298979198312,0.00780162,-0.353691,1.82006,0,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372386,0.00290528,0.120375,-3.13381,-0.000191946,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50028e-05,5.85155e-07,0.000108929,3.38291e-06,-0.000433607,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0331304,0.000258476,1,0,150,0,0,150,0
1781298979203322,0.00780162,-0.353691,1.82006,0,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372386,0.00290528,0.120375,-3.13381,-0.000191946,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00022e-05,4.68124e-07,8.71428e-05,2.70633e-06,-0.000346886,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0297522,0.00023212,1,0,150,0,0,150,0
1781298979208500,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372393,0.00290188,0.12038,-3.1338,-0.000174474,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80018e-05,3.74499e-07,6.97143e-05,2.16506e-06,-0.000277509,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0265949,0.000207488,1,0,150,0,0,150,0
1781298979213494,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372393,0.00290188,0.12038,-3.1338,-0.000174474,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84014e-05,2.996e-07,5.57714e-05,1.73205e-06,-0.000222007,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0236781,0.000184731,1,0,150,0,0,150,0
1781298979218660,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372393,0.00290188,0.12038,-3.1338,-0.000174474,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07211e-05,2.3968e-07,4.46171e-05,1.38564e-06,-0.000177606,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0210083,0.000163902,1,0,150,0,0,150,0
1781298979223648,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372393,0.00290188,0.12038,-3.1338,-0.000174474,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45769e-05,1.91744e-07,3.56937e-05,1.10851e-06,-0.000142084,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0185832,0.000144982,1,0,150,0,0,150,0
1781298979228753,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372393,0.00290188,0.12038,-3.1338,-0.000174474,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96615e-05,1.53395e-07,2.8555e-05,8.86809e-07,-0.000113668,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0163945,0.000127906,1,0,150,0,0,150,0
1781298979233719,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372393,0.00290188,0.12038,-3.1338,-0.000174474,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57292e-05,1.22716e-07,2.2844e-05,7.09447e-07,-9.0934e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0144296,0.000112576,1,0,150,0,0,150,0
1781298979238873,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372393,0.00290188,0.12038,-3.1338,-0.000174474,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25834e-05,9.81728e-08,1.82752e-05,5.67558e-07,-7.27472e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0126737,9.88773e-05,1,0,150,0,0,150,0
1781298979244003,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968029,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372393,0.00290188,0.12038,-3.1338,-0.000174474,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00667e-05,7.85382e-08,1.46201e-05,4.54046e-07,-5.81978e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0111108,8.66837e-05,1,0,150,0,0,150,0
1781298979249009,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05336e-06,6.28306e-08,1.16961e-05,3.63237e-07,-4.65582e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00972438,7.58675e-05,1,0,150,0,0,150,0
