Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,F_cmd_xy,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,v_meas_lpf1,v_meas_lpf2,v_meas_lpf3,v_meas_lpf4,v_meas_lpf5,v_meas_lpf6,vel1,vel2,vel3,vel4,vel5,vel6,c_des1,c_des2,Cd1,Cd2,Cd3,Cd4,Cd5,Cd6
1781013498514641,0.00801106,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,9.58969e-05,3.84544e-06,5.34365e-06,1.15367e-06,-1.4714e-06,9.38909e-05,0.02,0.069,-0.515,0,0,0.003,-0.000489891,0.061248,-3.52286e-06,0,0,0,0.06125,0,0,0,0,0,0,-2.5801e-27,3.26326e-25,0,0,0,8.75929e-25,-5.56907e-07,6.96267e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781013498519753,0.00801106,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,7.67175e-05,3.07635e-06,4.27492e-06,9.22937e-07,-1.17712e-06,7.51127e-05,0.038,0.021,-0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06408e-27,2.6106e-25,0,0,0,7.00743e-25,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498524731,0.00801106,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,6.1374e-05,2.46108e-06,3.41993e-06,7.3835e-07,-9.41698e-07,6.00902e-05,0.046,-0.012,0.282,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65126e-27,2.08848e-25,0,0,0,5.60594e-25,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498529845,0.00801106,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,4.90992e-05,1.96887e-06,2.73595e-06,5.9068e-07,-7.53359e-07,4.80722e-05,0.007,0.018,0.055,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32101e-27,1.67079e-25,0,0,0,4.48475e-25,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498535009,0.00801106,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,3.92794e-05,1.57509e-06,2.18876e-06,4.72544e-07,-6.02687e-07,3.84577e-05,0.069,0.071,-0.496,0,-0.001,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05681e-27,1.33663e-25,0,0,0,3.5878e-25,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498539992,0.00801106,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,3.14237e-05,1.63572e-05,2.27304e-05,3.77764e-07,-6.28092e-06,3.07669e-05,0.123,0.059,-0.123,0,0,0.001,-0.061498,-0.000491889,2.57552e-05,0,0,0,0.0615,0,0,0,0,0,0,-8.45446e-28,1.0693e-25,0,0,0,2.87024e-25,-3.84363e-05,-3.07431e-07,0,0,0,0,100,100,100,100,100,100,100,100
1781013498545122,0.00801106,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,2.51396e-05,5.0867e-05,7.06862e-05,3.01532e-07,-1.95364e-05,2.46153e-05,0.131,0.075,-0.111,0,0,0,-0.0962469,-0.000769826,4.03079e-05,0,0,0,0.09625,0,0,0,0,0,0,-6.76357e-28,8.55443e-26,0,0,0,2.29619e-25,-9.61883e-05,-7.69357e-07,0,0,0,0,100,100,100,100,100,100,100,100
1781013498550116,0.00801106,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,3.86245e-05,0.000104252,0.000144871,4.62801e-07,-4.00405e-05,3.78199e-05,0.112,0.146,-0.867,0,0,0.006,-0.115153,0.0655811,4.41782e-05,0,0,0,0.132518,0,0,0,0,0,0,-5.41085e-28,6.84354e-26,0,0,0,1.83696e-25,-0.000162147,4.02669e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781013498555218,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,7.32409e-05,0.000162211,0.000225413,8.78225e-07,-6.23007e-05,7.17139e-05,0.042,0.113,-0.485,0,0,0.003,-0.0790294,0.0891194,2.76339e-05,0,0,0,0.119113,0,0,0,0,0,0,-4.32868e-28,5.47484e-26,0,0,0,1.46956e-25,-0.000201406,9.34498e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781013498560202,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,0.000120801,0.000219524,0.000305057,1.44939e-06,-8.43121e-05,0.000118281,0.051,0.072,-0.072,0,0,0,-0.0653024,0.0803541,2.24253e-05,0,0,0,0.103543,0,0,0,0,0,0,-3.46295e-28,4.37987e-26,0,0,0,1.17565e-25,-0.000229633,0.000137831,0,0,0,0,100,100,100,100,100,100,100,100
1781013498565360,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,0.000177075,0.000279484,0.000388379,2.12534e-06,-0.000107339,0.00017338,0.096,0.078,-0.399,0,0,0.003,-0.0809623,0.0787911,2.90711e-05,0,0,0,0.112973,0,0,0,0,0,0,-2.77036e-28,3.5039e-26,0,0,0,9.40521e-26,-0.000265882,0.000178461,0,0,0,0,100,100,100,100,100,100,100,100
1781013498570344,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,0.000234109,0.000336711,0.000467904,2.81048e-06,-0.000129317,0.000229223,0.048,0.043,-0.298,0,0,0.002,-0.0646527,0.0607025,2.33498e-05,0,0,0,0.0886835,0,0,0,0,0,0,-2.21629e-28,2.80312e-26,0,0,0,7.52417e-26,-0.000289672,0.000205246,0,0,0,0,100,100,100,100,100,100,100,100
1781013498575458,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,0.000187288,0.000269369,0.000374323,2.24838e-06,-0.000103454,0.000183378,0.008,0.037,-0.132,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77303e-28,2.24249e-26,0,0,0,6.01934e-26,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498580472,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,0.00014983,0.000215495,0.000299458,1.79871e-06,-8.2763e-05,0.000146703,0.036,0.026,-0.431,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41842e-28,1.79399e-26,0,0,0,4.81547e-26,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498585589,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,0.000119864,0.000172396,0.000239567,1.43897e-06,-6.62104e-05,0.000117362,0.081,0.023,-0.698,0.001,-0.001,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13474e-28,1.4352e-26,0,0,0,3.85238e-26,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498590747,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,9.58912e-05,0.000137917,0.000191653,1.15117e-06,-5.29683e-05,9.38896e-05,0.015,0.07,-0.203,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.07791e-29,1.14816e-26,0,0,0,3.0819e-26,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498595710,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,7.6713e-05,0.000110333,0.000153323,9.20938e-07,-4.23746e-05,7.51117e-05,-0.016,0.055,0.158,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.26233e-29,9.18525e-27,0,0,0,2.46552e-26,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498600879,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,6.13704e-05,8.82667e-05,0.000122658,7.36751e-07,-3.38997e-05,6.00894e-05,0.072,0.046,-0.45,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80986e-29,7.3482e-27,0,0,0,1.97242e-26,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498605872,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,4.90963e-05,7.06134e-05,9.81265e-05,5.894e-07,-2.71198e-05,4.80715e-05,0.089,0.056,-0.565,0,-0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64789e-29,5.87856e-27,0,0,0,1.57793e-26,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498610998,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,3.9277e-05,5.64907e-05,7.85012e-05,4.7152e-07,-2.16958e-05,3.84572e-05,0.029,0.069,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71831e-29,4.70285e-27,0,0,0,1.26235e-26,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498616013,0.00802851,-0.354127,1.81984,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,3.14218e-05,5.77121e-05,8.01986e-05,3.76993e-07,-2.21654e-05,3.07663e-05,0.102,0.08,-0.547,0,0,0.004,-0.0509984,-0.000408798,2.13579e-05,0,0,0,0.051,0,0,0,0,0,0,-2.97465e-29,3.76228e-27,0,0,0,1.00988e-26,-3.1874e-05,-2.55499e-07,0,0,0,0,100,100,100,100,100,100,100,100
1781013498621127,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,2.51379e-05,7.31265e-05,0.000101619,3.01117e-07,-2.80867e-05,2.46144e-05,0.073,0.067,-0.379,0,0,0.002,-0.061998,-0.00049697,2.70459e-05,0,0,0,0.062,0,0,0,0,0,0,-2.37972e-29,3.00982e-27,0,0,0,8.07902e-27,-6.86306e-05,-5.50136e-07,0,0,0,0,100,100,100,100,100,100,100,100
1781013498626126,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,2.01104e-05,5.85012e-05,8.12953e-05,2.40894e-07,-2.24694e-05,1.96915e-05,-0.019,0.098,-0.155,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90378e-29,2.40786e-27,0,0,0,6.46321e-27,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498631252,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,1.60883e-05,4.68009e-05,6.50362e-05,1.92715e-07,-1.79755e-05,1.57532e-05,0.003,0.088,-0.527,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52302e-29,1.92629e-27,0,0,0,5.17057e-27,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498636172,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,1.28706e-05,3.74408e-05,5.2029e-05,1.54172e-07,-1.43804e-05,1.26026e-05,0.074,-0.038,-0.053,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21842e-29,1.54103e-27,0,0,0,4.13646e-27,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498641363,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,1.02965e-05,2.99526e-05,4.16232e-05,1.23338e-07,-1.15043e-05,1.00821e-05,0.085,-0.013,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.74733e-30,1.23282e-27,0,0,0,3.30917e-27,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498646498,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,2.25736e-05,2.39619e-05,3.32983e-05,2.71449e-07,-9.20253e-06,2.21019e-05,0.062,0.103,-0.456,0,0,0.004,-0.000412807,0.0514983,-2.96209e-06,0,0,0,0.0515,0,0,0,0,0,0,-7.79786e-30,9.86259e-28,0,0,0,2.64733e-27,-2.58004e-07,3.21865e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781013498651517,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,4.84105e-05,1.91692e-05,2.66381e-05,5.82949e-07,-7.36008e-06,4.73979e-05,0.05,0.04,-0.102,0,0,0.001,-0.000486952,0.060748,-3.49411e-06,0,0,0,0.06075,0,0,0,0,0,0,-6.23829e-30,7.89007e-28,0,0,0,2.11787e-27,-5.46224e-07,6.81423e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781013498656599,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,3.87284e-05,1.53354e-05,2.13105e-05,4.66359e-07,-5.88806e-06,3.79183e-05,0.017,0.011,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.99063e-30,6.31206e-28,0,0,0,1.69429e-27,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498661582,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,3.09827e-05,1.22683e-05,1.70484e-05,3.73087e-07,-4.71045e-06,3.03347e-05,-0.01,0.041,-0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99251e-30,5.04965e-28,0,0,0,1.35543e-27,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498666755,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,2.47862e-05,9.81465e-06,1.36387e-05,2.9847e-07,-3.76836e-06,2.42677e-05,0.05,0.072,-0.449,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19401e-30,4.03972e-28,0,0,0,1.08435e-27,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498671722,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,1.9829e-05,7.85172e-06,1.0911e-05,2.38776e-07,-3.01469e-06,1.94142e-05,0.094,0.085,-0.577,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5552e-30,3.23177e-28,0,0,0,8.67478e-28,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498676853,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,1.58632e-05,6.28138e-06,8.72877e-06,1.91021e-07,-2.41175e-06,1.55314e-05,0.06,0.064,-0.393,0,-0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04416e-30,2.58542e-28,0,0,0,6.93983e-28,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498681836,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,2.73053e-05,5.02495e-06,6.98275e-06,3.2895e-07,-1.92846e-06,2.67339e-05,0.076,0.105,-0.593,0,0,0.005,-0.000420823,0.0524983,-3.0196e-06,0,0,0,0.0525,0,0,0,0,0,0,-1.63533e-30,2.06834e-28,0,0,0,5.55186e-28,-2.63014e-07,3.28114e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781013498686949,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,5.69109e-05,4.0196e-06,5.58556e-06,6.85775e-07,-1.54052e-06,5.57198e-05,0.065,0.101,-0.293,0,0,0.002,-0.000615203,0.0767475,-4.41437e-06,0,0,0,0.07675,0,0,0,0,0,0,-1.30826e-30,1.65467e-28,0,0,0,4.44149e-28,-6.31078e-07,7.87279e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781013498692120,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,9.25661e-05,3.2152e-06,4.46759e-06,1.1155e-06,-1.2294e-06,9.06287e-05,0.045,0.025,0.073,0,0,0,-0.000407797,0.0508734,-2.92614e-06,0,0,0,0.050875,0,0,0,0,0,0,-1.04661e-30,1.32373e-28,0,0,0,3.55319e-28,-8.46509e-07,0.000105603,0,0,0,0,100,100,100,100,100,100,100,100
1781013498697123,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,7.40529e-05,2.57216e-06,3.57407e-06,8.92401e-07,-9.83521e-07,7.2503e-05,0.092,0.03,-0.649,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.3729e-31,1.05899e-28,0,0,0,2.84255e-28,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498702266,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,5.92423e-05,2.05773e-06,2.85926e-06,7.13921e-07,-7.86817e-07,5.80024e-05,0.069,0.057,-0.956,0.002,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.69832e-31,8.4719e-29,0,0,0,2.27404e-28,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498707247,0.00802851,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,4.73939e-05,1.64618e-06,2.2874e-06,5.71137e-07,-6.29454e-07,4.64019e-05,0.025,0.052,-0.386,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35865e-31,6.77752e-29,0,0,0,1.81923e-28,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498712374,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,3.79151e-05,1.31695e-06,1.82992e-06,4.5691e-07,-5.03563e-07,3.71215e-05,0.032,0.032,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28692e-31,5.42202e-29,0,0,0,1.45539e-28,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498717380,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,3.03321e-05,1.05356e-06,1.46394e-06,3.65528e-07,-4.0285e-07,2.96972e-05,0.023,-0.009,0.266,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42954e-31,4.33761e-29,0,0,0,1.16431e-28,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498722495,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,5.23599e-05,0,0,0,0,0,0,2.42657e-05,8.42845e-07,1.17115e-06,2.92422e-07,-3.2228e-07,2.37578e-05,0.082,0.04,0.044,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74363e-31,3.47009e-29,0,0,0,9.31448e-29,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498727470,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,3.50022e-05,1.65073e-05,2.29391e-05,4.21524e-07,-6.33853e-06,3.427e-05,0.129,0.112,-0.281,0.001,-0.001,0.003,-0.0649468,0.0554812,2.49151e-05,0,0,0,0.0854181,0,0,0,0,0,0,-2.1949e-31,2.77607e-29,0,0,0,7.45158e-29,-4.05917e-05,3.46757e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781013498732636,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,6.57228e-05,4.35754e-05,6.05539e-05,7.9125e-07,-1.67338e-05,6.43485e-05,0.062,0.11,-0.153,0,0,0.001,-0.0639133,0.0824903,2.28167e-05,0,0,0,0.104353,0,0,0,0,0,0,-1.75592e-31,2.22086e-29,0,0,0,5.96127e-29,-7.80006e-05,8.4065e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781013498737767,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,0.000112857,8.01771e-05,0.000111417,1.35861e-06,-3.07901e-05,0.000110497,0.093,0.088,-0.267,0,0,0.002,-0.0693402,0.0889471,2.47875e-05,0,0,0,0.112781,0,0,0,0,0,0,-1.40474e-31,1.77669e-29,0,0,0,4.76901e-29,-0.000116463,0.000134403,0,0,0,0,100,100,100,100,100,100,100,100
1781013498742689,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,0.000164962,0.000123272,0.000171304,1.98575e-06,-4.73403e-05,0.000161513,0.067,0.041,-0.107,0,0,0.001,-0.0683333,0.0647043,2.5828e-05,0,0,0,0.0941068,0,0,0,0,0,0,-1.12379e-31,1.42135e-29,0,0,0,3.81521e-29,-0.000151893,0.000166443,0,0,0,0,100,100,100,100,100,100,100,100
1781013498747727,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,0.000131969,9.86179e-05,0.000137043,1.5886e-06,-3.78723e-05,0.00012921,-0.032,0.008,0.212,-0.001,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.99033e-32,1.13708e-29,0,0,0,3.05217e-29,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498752850,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,0.000105575,7.88943e-05,0.000109634,1.27088e-06,-3.02978e-05,0.000103368,0.039,0.071,-0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.19226e-32,9.09664e-30,0,0,0,2.44173e-29,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498757996,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,8.44603e-05,6.31154e-05,8.77076e-05,1.0167e-06,-2.42383e-05,8.26944e-05,0.099,0.085,-0.131,0,-0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75381e-32,7.27731e-30,0,0,0,1.95339e-29,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498762998,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,6.75682e-05,5.04924e-05,7.0166e-05,8.13362e-07,-1.93906e-05,6.61556e-05,0.028,0.057,-0.345,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60305e-32,5.82185e-30,0,0,0,1.56271e-29,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498768103,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,5.40546e-05,4.03939e-05,5.61328e-05,6.5069e-07,-1.55125e-05,5.29244e-05,0.056,0.093,-0.548,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68244e-32,4.65748e-30,0,0,0,1.25017e-29,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498773063,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,4.32437e-05,3.23151e-05,4.49063e-05,5.20552e-07,-1.241e-05,4.23396e-05,0.068,0.026,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94595e-32,3.72598e-30,0,0,0,1.00013e-29,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498778246,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,3.45949e-05,2.58521e-05,3.5925e-05,4.16441e-07,-9.92799e-06,3.38716e-05,0.055,0.011,-0.168,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35676e-32,2.98079e-30,0,0,0,8.00108e-30,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498783179,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,2.7676e-05,2.06817e-05,2.874e-05,3.33153e-07,-7.94239e-06,2.70973e-05,0.063,0.046,-0.56,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88541e-32,2.38463e-30,0,0,0,6.40086e-30,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498788372,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,2.21408e-05,1.65453e-05,2.2992e-05,2.66522e-07,-6.35391e-06,2.16779e-05,0.029,-0.023,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50833e-32,1.9077e-30,0,0,0,5.12069e-30,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498793344,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,1.77126e-05,1.32363e-05,1.83936e-05,2.13218e-07,-5.08313e-06,1.73423e-05,0.019,0.017,-0.203,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20666e-32,1.52616e-30,0,0,0,4.09655e-30,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498798497,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,1.41701e-05,1.0589e-05,1.47149e-05,1.70574e-07,-4.0665e-06,1.38738e-05,0.014,0.098,-0.586,0.001,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.6533e-33,1.22093e-30,0,0,0,3.27724e-30,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498803515,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,1.13361e-05,8.47121e-06,1.17719e-05,1.36459e-07,-3.2532e-06,1.10991e-05,0.038,0.081,-0.268,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72264e-33,9.76744e-31,0,0,0,2.62179e-30,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498808622,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,9.06886e-06,6.77697e-06,9.41753e-06,1.09168e-07,-2.60256e-06,8.87925e-06,0.056,0.089,-0.4,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.17811e-33,7.81395e-31,0,0,0,2.09743e-30,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498813749,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,7.25509e-06,5.42158e-06,7.53402e-06,8.73341e-08,-2.08205e-06,7.1034e-06,0.019,0.031,-0.19,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94249e-33,6.25116e-31,0,0,0,1.67795e-30,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781013498818746,0.00804597,-0.354127,1.81985,-6.98132e-05,0.968047,6.98132e-05,0,0,0,0,0,0,5.80407e-06,4.33726e-06,6.02722e-06,6.98673e-08,-1.66564e-06,5.68272e-06,0.021,0.019,-0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95399e-33,5.00093e-31,0,0,0,1.34236e-30,0,0,0,0,0,0,100,100,100,100,100,100,100,100
