Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,F_cmd_xy,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,v_meas_lpf1,v_meas_lpf2,v_meas_lpf3,v_meas_lpf4,v_meas_lpf5,v_meas_lpf6,vel1,vel2,vel3,vel4,vel5,vel6,c_des1,c_des2,Cd1,Cd2,Cd3,Cd4,Cd5,Cd6
1781015485042251,0.00771436,-0.353883,1.81977,1.74533e-05,0.968012,-5.23599e-05,0,-0.00411898,-0.00705113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185932,1.43438e-05,0.000237068,2.26194e-05,-0.00293207,0,0.000371864,2.86875e-06,4.74137e-05,4.52389e-06,-0.000586413,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485047048,0.00771436,-0.3539,1.81975,1.74533e-05,0.968012,-5.23599e-05,0,-0.00321141,-0.00481711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133198,1.02755e-05,1.38788e-05,1.23868e-05,-0.00160565,0,0.000563887,4.35011e-06,4.07067e-05,6.09648e-06,-0.000790262,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485052237,0.00771436,-0.353918,1.81973,1.74533e-05,0.968012,-5.23599e-05,0,-0.00261799,-0.00329867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000977191,7.53855e-06,-0.000146556,5.25094e-06,-0.000680658,0,0.000646548,4.9878e-06,3.25409e-06,5.92737e-06,-0.000768341,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485057331,0.00771436,-0.353918,1.81972,1.74533e-05,0.968012,-5.23599e-05,0,-0.00219911,-0.00286234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000836653,6.45436e-06,-0.000100129,5.1163e-06,-0.000663205,0,0.000684569,5.28111e-06,-1.74224e-05,5.76516e-06,-0.000747314,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485062448,0.00771436,-0.353935,1.81972,1.74533e-05,0.968012,-5.23599e-05,0,0,-0.00185005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319926,2.46807e-06,0.000464797,1.42718e-05,-0.00184999,0,0.00061164,4.7185e-06,7.90214e-05,7.46649e-06,-0.00096785,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485067461,0.00771436,-0.353935,1.8197,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489312,3.7748e-06,6.32171e-05,5.97319e-06,-0.00077428,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485072455,0.00771436,-0.353935,1.8197,3.49066e-05,0.968012,-5.23599e-05,0,0,-0.00205949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356135,2.74741e-06,0.000517421,1.58875e-05,-0.00205943,0,0.000462677,3.56932e-06,0.000154058,7.95605e-06,-0.00103131,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485077588,0.00771436,-0.353935,1.81968,3.49066e-05,0.968012,-5.23599e-05,0,0,-0.00165806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286712,2.21184e-06,0.000416573,1.27908e-05,-0.00165801,0,0.000427484,3.29783e-06,0.000206561,8.92299e-06,-0.00115665,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485082574,0.00771436,-0.353935,1.81968,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341987,2.63826e-06,0.000165249,7.13839e-06,-0.00092532,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485087701,0.00771436,-0.353935,1.81968,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027359,2.11061e-06,0.000132199,5.71071e-06,-0.000740256,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485092698,0.00771436,-0.353935,1.81966,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218872,1.68849e-06,0.000105759,4.56857e-06,-0.000592205,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485097824,0.00771436,-0.353935,1.81966,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175097,1.35079e-06,8.46074e-05,3.65486e-06,-0.000473764,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485102772,0.00771436,-0.353935,1.81966,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140078,1.08063e-06,6.76859e-05,2.92388e-06,-0.000379011,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485107947,0.00771436,-0.353935,1.81966,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112062,8.64506e-07,5.41487e-05,2.33911e-06,-0.000303209,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485112946,0.00771436,-0.353935,1.81966,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96499e-05,6.91605e-07,4.3319e-05,1.87129e-06,-0.000242567,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485118070,0.00771436,-0.353935,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17199e-05,5.53284e-07,3.46552e-05,1.49703e-06,-0.000194054,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485123020,0.00771436,-0.353935,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73759e-05,4.42627e-07,2.77242e-05,1.19762e-06,-0.000155243,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485128195,0.00771436,-0.353935,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59007e-05,3.54102e-07,2.21793e-05,9.58099e-07,-0.000124194,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485133147,0.00771436,-0.353935,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67206e-05,2.83281e-07,1.77435e-05,7.66479e-07,-9.93555e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485138298,0.00771436,-0.353935,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93765e-05,2.26625e-07,1.41948e-05,6.13183e-07,-7.94844e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485143306,0.00771436,-0.353935,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35012e-05,1.813e-07,1.13558e-05,4.90547e-07,-6.35875e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485148396,0.00771436,-0.353935,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88009e-05,1.4504e-07,9.08465e-06,3.92437e-07,-5.087e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485153425,0.00771436,-0.353935,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50408e-05,1.16032e-07,7.26772e-06,3.1395e-07,-4.0696e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485158545,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20326e-05,9.28256e-08,5.81418e-06,2.5116e-07,-3.25568e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485163494,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62608e-06,7.42605e-08,4.65134e-06,2.00928e-07,-2.60455e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485168671,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70087e-06,5.94084e-08,3.72107e-06,1.60742e-07,-2.08364e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485173682,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16069e-06,4.75267e-08,2.97686e-06,1.28594e-07,-1.66691e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485178800,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92855e-06,3.80214e-08,2.38149e-06,1.02875e-07,-1.33353e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485183800,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94284e-06,3.04171e-08,1.90519e-06,8.23001e-08,-1.06682e-05,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485188920,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15428e-06,2.43337e-08,1.52415e-06,6.58401e-08,-8.53457e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485194080,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52342e-06,1.94669e-08,1.21932e-06,5.2672e-08,-6.82766e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485199072,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01874e-06,1.55736e-08,9.75457e-07,4.21376e-08,-5.46213e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485204166,0.00771436,-0.353953,1.81965,3.49066e-05,0.968012,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61499e-06,1.24588e-08,7.80366e-07,3.37101e-08,-4.3697e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485209139,0.00771436,-0.353953,1.81965,3.49066e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29199e-06,9.96708e-09,6.24293e-07,2.69681e-08,-3.49576e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485214320,0.00771436,-0.353953,1.81965,3.49066e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03359e-06,7.97366e-09,4.99434e-07,2.15745e-08,-2.79661e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485219322,0.00771436,-0.353953,1.81965,3.49066e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26874e-07,6.37893e-09,3.99547e-07,1.72596e-08,-2.23729e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485224445,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.615e-07,5.10314e-09,3.19638e-07,1.38077e-08,-1.78983e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485229421,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.292e-07,4.08252e-09,2.5571e-07,1.10461e-08,-1.43186e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485234573,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2336e-07,3.26601e-09,2.04568e-07,8.83691e-09,-1.14549e-06,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485239542,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38688e-07,2.61281e-09,1.63655e-07,7.06952e-09,-9.16393e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485244670,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7095e-07,2.09025e-09,1.30924e-07,5.65562e-09,-7.33115e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485249676,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1676e-07,1.6722e-09,1.04739e-07,4.5245e-09,-5.86492e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485254796,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73408e-07,1.33776e-09,8.37911e-08,3.6196e-09,-4.69193e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485259742,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38727e-07,1.07021e-09,6.70329e-08,2.89568e-09,-3.75355e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485264913,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10981e-07,8.56166e-10,5.36263e-08,2.31654e-09,-3.00284e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485269865,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8785e-08,6.84933e-10,4.29011e-08,1.85323e-09,-2.40227e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485275044,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1028e-08,5.47946e-10,3.43209e-08,1.48259e-09,-1.92182e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485279989,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68224e-08,4.38357e-10,2.74567e-08,1.18607e-09,-1.53745e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485285162,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54579e-08,3.50686e-10,2.19653e-08,9.48856e-10,-1.22996e-07,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485290164,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.046,-0.015,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63663e-08,2.80548e-10,1.75723e-08,7.59085e-10,-9.8397e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485295266,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.042,-0.004,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90931e-08,2.24439e-10,1.40578e-08,6.07268e-10,-7.87176e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485300413,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.042,-0.016,0.277,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32745e-08,1.79551e-10,1.12463e-08,4.85814e-10,-6.29741e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485305411,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,1.40571e-05,4.35648e-11,1.27216e-10,1.62754e-07,-6.56691e-10,1.37666e-05,0,0.101,-0.213,0,0.001,0.002,-0.000390716,0.0504985,2.1782e-06,0,0,0,0.0505,0,0,0,0,0,0,1.86196e-08,1.43641e-10,8.99701e-09,3.88651e-10,-5.03793e-08,0,-2.44198e-07,3.15616e-05,0,0,0,0,100,100,100,100,100,100,100,100
1781015485310557,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,1.12457e-05,3.48518e-11,1.01772e-10,1.30203e-07,-5.25353e-10,1.10133e-05,0.001,0.017,-0.242,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48956e-08,1.14913e-10,7.19761e-09,3.10921e-10,-4.03034e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485315491,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,8.99656e-06,2.78815e-11,8.1418e-11,1.04162e-07,-4.20282e-10,8.81063e-06,-0.027,-0.049,-0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19165e-08,9.19301e-11,5.75808e-09,2.48737e-10,-3.22427e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485320694,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,7.19725e-06,2.23052e-11,6.51344e-11,8.33299e-08,-3.36226e-10,7.0485e-06,0.002,0.018,-0.274,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53322e-09,7.35441e-11,4.60647e-09,1.98989e-10,-2.57942e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485325786,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,5.7578e-06,1.78441e-11,5.21075e-11,6.66639e-08,-2.68981e-10,5.6388e-06,0.045,0.046,-0.427,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62657e-09,5.88353e-11,3.68517e-09,1.59192e-10,-2.06354e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485330789,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,4.60624e-06,1.42753e-11,4.1686e-11,5.33311e-08,-2.15185e-10,4.51104e-06,0.04,0.078,-0.372,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10126e-09,4.70682e-11,2.94814e-09,1.27353e-10,-1.65083e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485335785,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,3.68499e-06,1.14203e-11,3.33488e-11,4.26649e-08,-1.72148e-10,3.60883e-06,-0.024,0.083,-0.163,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88101e-09,3.76546e-11,2.35851e-09,1.01883e-10,-1.32066e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485340910,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,2.94799e-06,9.1362e-12,2.6679e-11,3.41319e-08,-1.37718e-10,2.88707e-06,-0.026,-0.051,0.108,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90481e-09,3.01237e-11,1.88681e-09,8.15061e-11,-1.05653e-08,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485346040,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,2.3584e-06,7.30896e-12,2.13432e-11,2.73055e-08,-1.10175e-10,2.30965e-06,-0.015,-0.025,0.25,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12384e-09,2.40989e-11,1.50945e-09,6.52049e-11,-8.45224e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485351014,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,1.88672e-06,5.84717e-12,1.70746e-11,2.18444e-08,-8.81396e-11,1.84772e-06,-0.003,0.066,0.111,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49908e-09,1.92791e-11,1.20756e-09,5.21639e-11,-6.76179e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485356158,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,1.50937e-06,4.67774e-12,1.36597e-11,1.74756e-08,-7.05117e-11,1.47818e-06,0.004,0.015,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99926e-09,1.54233e-11,9.66046e-10,4.17311e-11,-5.40943e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485361161,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,1.2075e-06,3.74219e-12,1.09277e-11,1.39804e-08,-5.64093e-11,1.18254e-06,-0.026,-0.017,-0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59941e-09,1.23387e-11,7.72837e-10,3.33849e-11,-4.32755e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485366283,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,9.65999e-07,2.99375e-12,8.74219e-12,1.11844e-08,-4.51275e-11,9.46034e-07,-0.018,0.024,-0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27953e-09,9.87092e-12,6.1827e-10,2.67079e-11,-3.46204e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485371294,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,7.72799e-07,2.395e-12,6.99375e-12,8.94748e-09,-3.6102e-11,7.56827e-07,0.056,0.028,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02362e-09,7.89674e-12,4.94616e-10,2.13663e-11,-2.76963e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485376435,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,6.18239e-07,1.916e-12,5.595e-12,7.15799e-09,-2.88816e-11,6.05462e-07,0.045,0.007,0.121,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18897e-10,6.31739e-12,3.95693e-10,1.70931e-11,-2.2157e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485381383,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,4.94591e-07,1.5328e-12,4.476e-12,5.72639e-09,-2.31053e-11,4.84369e-07,0.002,0.009,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55118e-10,5.05391e-12,3.16554e-10,1.36745e-11,-1.77256e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485386481,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,3.95673e-07,1.22624e-12,3.5808e-12,4.58111e-09,-1.84842e-11,3.87496e-07,-0.024,0.005,-0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24094e-10,4.04313e-12,2.53243e-10,1.09396e-11,-1.41805e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
1781015485391483,0.00773181,-0.353953,1.81965,5.23599e-05,0.968029,-3.49066e-05,0,0,0,0,0,0,3.16538e-07,9.80992e-13,2.86464e-12,3.66489e-09,-1.47874e-11,3.09996e-07,0.017,-0.005,-0.115,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19275e-10,3.2345e-12,2.02595e-10,8.75165e-12,-1.13444e-09,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100
